time,edge,old node,current node,probability (value_exp),denominator,expect,true,no.of neighbours
5922,-gneE11,gneJ10,gneJ14,0.905207103694024,0.002118244424324,73.8888888888889,42,2
5959,-gneE11,gneJ10,gneJ14,0.95091294427588,0.002016430538463,73.8888888888889,37,2
5999,-gneE11,gneJ10,gneJ14,0.952798573726347,0.00209698405365,73.9565217391304,77,2
6041,-gneE11,gneJ10,gneJ14,0.929442052697876,0.001402827633031,73.2765957446808,42,2
6082,-gneE11,gneJ10,gneJ14,0.894999309963734,0.000942666549822,72.6041666666667,41,2
6122,-gneE11,gneJ10,gneJ14,0.845388974210753,0.000640191329823,71.9387755102041,40,2
6165,-gneE11,gneJ10,gneJ14,0.766822864858148,0.000424486895532,71.2,35,2
6206,-gneE11,gneJ10,gneJ14,0.777705818133466,0.00041854676889,71.2,41,2
6246,-gneE11,gneJ10,gneJ14,0.800100897720101,0.000465437365661,71.3921568627451,81,2
6288,-gneE11,gneJ10,gneJ14,0.727092328885728,0.000340923035191,70.8269230769231,42,2
6409,-gneE11,gneJ10,gneJ14,0.637246332182576,0.000256483999522,70.2641509433962,41,2
6452,-gneE11,gneJ10,gneJ14,0.544838696670861,0.000204412174064,69.7592592592593,43,2
6492,-gneE11,gneJ10,gneJ14,0.753928484984697,0.000147721786242,69.7592592592593,40,2
6531,-gneE11,gneJ10,gneJ14,0.777199530950053,0.000163151019817,69.9272727272727,79,2
6610,-gneE11,gneJ10,gneJ14,0.788388889638563,0.000160835468057,69.9272727272727,40,2
6651,-gneE11,gneJ10,gneJ14,0.813106246276498,0.000182106524713,70.125,81,2
6729,-gneE11,gneJ10,gneJ14,0.737077913394684,0.000129447367547,69.5789473684211,39,2
6770,-gneE11,gneJ10,gneJ14,0.651195271809529,9.75748584534832E-05,69.0862068965517,41,2
6810,-gneE11,gneJ10,gneJ14,0.55167614472315,7.59151483475573E-05,68.593220338983,40,2
6848,-gneE11,gneJ10,gneJ14,0.729511516610953,5.74090681405942E-05,68.593220338983,38,2
6889,-gneE11,gneJ10,gneJ14,0.757855493211533,6.41290276623668E-05,68.7666666666667,79,2
6929,-gneE11,gneJ10,gneJ14,0.674070093180383,4.76436542005391E-05,68.2950819672131,40,2
7009,-gneE11,gneJ10,gneJ14,0.578418760899234,3.68339250751529E-05,67.8387096774194,40,2
7051,-gneE11,gneJ10,gneJ14,0.484796429601338,3.0140497206011E-05,67.4285714285714,42,2
7090,-gneE11,gneJ10,gneJ14,0.54134829484327,2.69918748633237E-05,67.4285714285714,39,2
7130,-gneE11,gneJ10,gneJ14,0.582792806286583,2.96731926438074E-05,67.609375,79,2
7171,-gneE11,gneJ10,gneJ14,0.683806302890874,2.52897979139082E-05,67.609375,41,2
7210,-gneE11,gneJ10,gneJ14,0.721368645538254,2.86991200864264E-05,67.8,80,2
7250,-gneE11,gneJ10,gneJ14,0.632956040637912,2.1786149853655E-05,67.3787878787879,40,2
7290,-gneE11,gneJ10,gneJ14,0.535490312809079,1.72148717713493E-05,66.9701492537314,40,2
7331,-gneE11,gneJ10,gneJ14,0.439775006034062,1.42736843012532E-05,66.5882352941177,41,2
7491,-gneE11,gneJ10,gneJ14,0.349121600758414,1.22856661257447E-05,66.2173913043478,41,2
7531,-gneE11,gneJ10,gneJ14,0.348952419691865,1.22916225312061E-05,66.2173913043478,40,2
