time,edge,old node,current node,probability (value_exp),value_coeff,expect,true,expect-true,no.of neighbours,,,,
33444,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,262,262,0,2,,,,
33466,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,45,45,0,2,,,,
33487,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
33508,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,42,42,0,2,,,,
33530,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
33551,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
33573,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
33595,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,44,44,0,2,,,,
33616,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
33638,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
33660,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
33681,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,43,43,0,2,,,,
33702,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
33725,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,44,44,0,2,,,,
33746,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
33768,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,43,43,0,2,,,,
33788,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
33810,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,42,42,0,2,,,,
33832,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
33852,gneE11,gneJ14,gneJ10,3.35666270544663E-05,-33.2791588996252,475,475,0,2,,,,
33874,-gneE11,gneJ10,gneJ14,0.999573230995261,-14.921102299379,42,42,0,2,,,,
33895,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,85,85,0,2,,,,
33916,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,128,128,0,2,,,,
33938,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
33959,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,85,85,0,2,,,,
33979,gneE11,gneJ14,gneJ10,3.35666270544663E-05,-33.2791588996252,127,127,0,2,,,,
34002,-gneE11,gneJ10,gneJ14,0.999573230995261,-14.921102299379,43,43,0,2,,,,
34023,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,85,85,0,2,,,,
34044,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,128,128,0,2,,,,
34066,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
34087,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,85,85,0,2,,,,
34110,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,44,44,0,2,,,,
34130,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
34153,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
34173,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
34194,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,41,41,0,2,,,,
34215,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,85,85,0,2,,,,
34237,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
34258,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,85,85,0,2,,,,
34280,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,43,43,0,2,,,,
34302,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,87,87,0,2,,,,
34325,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,45,45,0,2,,,,
34346,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
34369,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,44,44,0,2,,,,
34390,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,88,88,0,2,,,,
34411,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,42,42,0,2,,,,
34433,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
34455,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,44,44,0,2,,,,
34475,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,85,85,0,2,,,,
34498,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
34518,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,85,85,0,2,,,,
34541,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,43,43,0,2,,,,
34561,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
34584,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
34605,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
34626,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,42,42,0,2,,,,
34647,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
34670,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,44,44,0,2,,,,
34693,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
34715,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,45,45,0,2,,,,
34734,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,87,87,0,2,,,,
34755,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,40,40,0,2,,,,
34775,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,82,82,0,2,,,,
34797,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,42,42,0,2,,,,
34819,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,85,85,0,2,,,,
34841,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,44,44,0,2,,,,
34861,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
34883,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,42,42,0,2,,,,
34906,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,45,45,0,2,,,,
34928,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,45,45,0,2,,,,
34949,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,130,130,0,2,,,,
34971,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
34992,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
35013,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,42,42,0,2,,,,
35034,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,85,85,0,2,,,,
35055,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,42,42,0,2,,,,
35076,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,42,42,0,2,,,,
35098,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
35118,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,126,126,0,2,,,,
35141,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,43,43,0,2,,,,
35162,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
35184,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
35205,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
35229,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,45,45,0,2,,,,
35249,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,87,87,0,2,,,,
35272,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
35293,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
35315,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,43,43,0,2,,,,
35336,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,87,87,0,2,,,,
35358,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
35380,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
35401,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,43,43,0,2,,,,
35423,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,87,87,0,2,,,,
35444,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
35466,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
35488,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,44,44,0,2,,,,
35508,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,85,85,0,2,,,,
35530,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,42,42,0,2,,,,
35551,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,85,85,0,2,,,,
35573,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,43,43,0,2,,,,
35594,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
35616,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,43,43,0,2,,,,
35638,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
35661,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,45,45,0,2,,,,
35682,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,88,88,0,2,,,,
35703,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,42,42,0,2,,,,
35724,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,42,42,0,2,,,,
35747,gneE5,gneJ6,gneJ7,0.999918148979866,-25.0854897308671,44,44,0,2,,,,
35769,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,131,131,0,2,,,,
35793,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,46,46,0,2,,,,
35812,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,88,88,0,2,,,,
35832,-gneE4,gneJ6,gneJ5,4.19847910756022E-05,-35.1636508677034,2759,917,1842,2,,,,
35855,gneE4,gneJ5,gneJ6,0.99854734208772,-18.4397208145465,43,43,0,2,,,,
35876,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,83,83,0,2,,,,
35897,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,128,128,0,2,,,,
35918,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,42,42,0,2,,,,
35938,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,83,83,0,2,,,,
35959,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,41,41,0,2,,,,
35980,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,83,83,0,2,,,,
36003,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,44,44,0,2,,,,
36024,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
36045,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,42,42,0,2,,,,
36066,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
36089,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,44,44,0,2,,,,
36110,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
36132,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,43,43,0,2,,,,
36155,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,89,89,0,2,,,,
36176,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,44,44,0,2,,,,
36200,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,45,45,0,2,,,,
36221,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,45,45,0,2,,,,
36243,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,133,133,0,2,,,,
36265,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
36287,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
36309,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,44,44,0,2,,,,
36330,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,87,87,0,2,,,,
36352,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,43,43,0,2,,,,
36373,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
36396,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,44,44,0,2,,,,
36416,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
36438,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,42,42,0,2,,,,
36460,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
36483,-gneE10,gneJ14,gneJ7,0.999966433372945,-22.9772142398018,45,45,0,2,,,,
36504,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,88,88,0,2,,,,
36526,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,43,43,0,2,,,,
36547,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
36569,gneE11,gneJ14,gneJ10,1.98242343643268E-05,-33.8057998262661,2590,1226,1364,2,,,,
36591,-gneE11,gneJ10,gneJ14,0.999573230995261,-14.921102299379,44,44,0,2,,,,
36613,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,87,87,0,2,,,,
36635,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,44,44,0,2,,,,
36658,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,45,45,0,2,,,,
36679,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,175,175,0,2,,,,
36702,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
36722,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
36743,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,41,41,0,2,,,,
36764,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,85,85,0,2,,,,
36786,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,43,43,0,2,,,,
36808,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
36831,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,45,45,0,2,,,,
36853,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,89,89,0,2,,,,
36874,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,43,43,0,2,,,,
36897,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,44,44,0,2,,,,
36920,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,46,46,0,2,,,,
36941,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,133,133,0,2,,,,
36963,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,43,43,0,2,,,,
36985,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,88,88,0,2,,,,
37006,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,43,43,0,2,,,,
37028,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
37051,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,45,45,0,2,,,,
37073,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,88,88,0,2,,,,
37095,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
37116,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
37137,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,42,42,0,2,,,,
37158,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,85,85,0,2,,,,
37182,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,45,45,0,2,,,,
37204,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
37226,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,44,44,0,2,,,,
37247,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,89,89,0,2,,,,
37270,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
37290,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
37313,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,43,43,0,2,,,,
37334,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,87,87,0,2,,,,
37356,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,43,43,0,2,,,,
37376,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
37397,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,41,41,0,2,,,,
37419,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,85,85,0,2,,,,
37440,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,43,43,0,2,,,,
37461,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,85,85,0,2,,,,
37483,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,43,43,0,2,,,,
37502,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,83,83,0,2,,,,
37525,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,42,42,0,2,,,,
37545,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,84,84,0,2,,,,
37566,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,41,41,0,2,,,,
37588,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
37611,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,45,45,0,2,,,,
37633,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
37655,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,44,44,0,2,,,,
37677,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,89,89,0,2,,,,
37699,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
37721,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
37743,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,44,44,0,2,,,,
37764,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,87,87,0,2,,,,
37787,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
37809,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
37832,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,45,45,0,2,,,,
37854,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,90,90,0,2,,,,
37876,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
37897,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
37918,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,42,42,0,2,,,,
37940,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
37962,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
37984,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
38005,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,43,43,0,2,,,,
38026,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
38047,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,42,42,0,2,,,,
38068,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,84,84,0,2,,,,
38089,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,42,42,0,2,,,,
38112,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
38133,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
38153,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,85,85,0,2,,,,
38175,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,42,42,0,2,,,,
38196,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,84,84,0,2,,,,
38218,-gneE4,gneJ6,gneJ5,4.19847910756022E-05,-35.1636508677034,2386,2386,0,2,,,,
38241,gneE4,gneJ5,gneJ6,0.99854734208772,-18.4397208145465,45,45,0,2,,,,
38260,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,85,85,0,2,,,,
38280,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,127,127,0,2,,,,
38301,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,41,41,0,2,,,,
38323,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,82,82,0,2,,,,
38345,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
38367,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
38390,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,45,45,0,2,,,,
38410,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,87,87,0,2,,,,
38432,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,42,42,0,2,,,,
38453,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
38474,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,42,42,0,2,,,,
38494,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,84,84,0,2,,,,
38516,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,42,42,0,2,,,,
38536,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,83,83,0,2,,,,
38558,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,42,42,0,2,,,,
38580,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
38602,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
38624,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,88,88,0,2,,,,
38647,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,45,45,0,2,,,,
38669,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,45,45,0,2,,,,
38690,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,43,43,0,2,,,,
38713,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,133,133,0,2,,,,
38736,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,46,46,0,2,,,,
38756,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
38778,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,42,42,0,2,,,,
38799,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
38821,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,43,43,0,2,,,,
38843,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
38864,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,43,43,0,2,,,,
38885,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,86,86,0,2,,,,
38908,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
38929,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
38950,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,42,42,0,2,,,,
38970,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,85,85,0,2,,,,
38991,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,41,41,0,2,,,,
39012,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,83,83,0,2,,,,
39034,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,43,43,0,2,,,,
39055,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,85,85,0,2,,,,
39077,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,43,43,0,2,,,,
39097,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,85,85,0,2,,,,
39120,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,43,43,0,2,,,,
39142,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,87,87,0,2,,,,
39164,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
39184,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
39205,-gneE10,gneJ14,gneJ7,0.999980175765636,-22.9772142398018,41,41,0,2,,,,
39226,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,84,84,0,2,,,,
39249,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,44,44,0,2,,,,
39271,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,87,87,0,2,,,,
39292,gneE11,gneJ14,gneJ10,1.92785928155292E-05,-33.8337102192151,2723,2647,76,2,,,,
39313,-gneE11,gneJ10,gneJ14,0.999573230995261,-14.921102299379,42,42,0,2,,,,
39334,-gneE10,gneJ14,gneJ7,0.999980721407184,-22.9772142398018,85,85,0,2,,,,
39356,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,130,130,0,2,,,,
39379,gneE5,gneJ6,gneJ7,0.999958015208924,-25.0854897308671,45,45,0,2,,,,
39399,gneE10,gneJ7,gneJ14,0.444661750179538,-32.6656571990973,86,86,0,2,,,,
39421,gneE11,gneJ14,gneJ10,7.31564360454659E-06,-34.8027024672771,129,4,125,2,,,,
39444,-gneE11,gneJ10,gneJ14,0.999573230995261,-14.921102299379,45,45,0,2,,,,
39466,-gneE10,gneJ14,gneJ7,0.999992684356395,-22.9772142398018,87,87,0,2,,,,
39487,-gneE5,gneJ7,gneJ6,0.555338249820462,-32.4433936930383,131,131,0,2,,,,
