time,edge,probability (value_exp),denominator,expect,true,no.of neighbours
4919,-gneE3,0.942711277949365,0.113234492227364,25.8148148148148,16,2
4961,-gneE3,0.916103382211725,0.077322060445026,25.4285714285714,15,2
5000,-gneE3,0.85227302827577,0.043912491240042,24.8620689655172,9,2
5042,-gneE3,0.746826761394819,0.025623005762764,24.3,8,2
257,-gneE4,0.5,3.29744254140026,40,40,2
500,-gneE4,0.5,3.29744254140026,40,40,2
542,-gneE4,0.5,3.29744254140026,40,42,2
583,-gneE4,0.628924894458559,4.44309318000316,54.3333333333333,83,2
1433,-gneE4,0.574414303558777,3.87400536363616,50.5,39,2
1472,-gneE4,0.527226347544434,3.48733746505699,48.2,39,2
1511,-gneE4,0.486185393371877,3.20878630041244,46.6666666666667,39,2
1553,-gneE4,0.411620913929049,3.79005287856006,46.6666666666667,42,2
1595,-gneE4,0.637316191432439,2.44786661736287,46.6666666666667,84,2
1635,-gneE4,0.847127808463127,5.80747602768825,57.7142857142857,124,2
1757,-gneE4,0.812389604368705,4.73215561783329,55.75,42,2
1799,-gneE4,0.775599303610264,3.9563227830124,54.2222222222222,42,2
1929,-gneE4,0.727155973707826,3.25387951393101,52.7,39,2
2010,-gneE4,0.680540060484718,2.77907016760106,51.5454545454545,40,2
2053,-gneE4,0.646149512405798,2.50897375805992,50.8333333333333,43,2
2760,-gneE4,0.594682827273353,2.19038730009426,49.9230769230769,39,2
2801,-gneE4,0.553603796263608,1.98881975298972,49.2857142857143,41,2
2844,-gneE4,0.523778994298845,1.86426381243604,48.8666666666667,43,2
2885,-gneE4,0.485687162429797,1.72618982610827,48.375,41,2
2926,-gneE4,0.293838043553512,2.85323244164954,48.375,41,2
2968,-gneE4,0.513104352083142,1.63395269413318,48.375,83,2
3166,-gneE4,0.97289061032492,29.3464539486402,62.0588235294118,281,2
3243,-gneE4,0.962236809308321,21.0671937700109,60.8333333333333,40,2
563,-gneE5,0.5,3.29744254140026,41,41,2
1574,-gneE5,0.503012011757821,3.31742679844551,41.5,42,2
1615,-gneE5,0.500995917843439,3.304023613544,41.3333333333333,41,2
2946,-gneE5,0.494898535216401,3.26413876349872,41,40,2
2987,-gneE5,0.494898535216401,3.26413876349872,41,41,2
3109,-gneE5,0.721620251858272,2.2385977785943,41,163,2
3148,-gneE5,0.937735453679682,10.0085895204276,73.2,202,2
59,gneE1,1,2.71828182845904,39,39,1
138,gneE1,1,2.53833117990376,36.5,34,1
338,gneE1,1,1.55717064538198,29.3333333333333,15,1
1271,gneE1,1,0.799478066594138,24,8,1
2133,gneE1,1,0.938196202267735,25,29,1
2175,gneE1,1,1.00199528062476,25.3333333333333,27,1
2217,gneE1,1,1.05956581368934,25.5714285714286,27,1
2259,gneE1,1,1.07518566772111,25.625,26,1
2300,gneE1,1,0.980579159953793,25.3333333333333,23,1
2340,gneE1,1,0.778504012871409,24.7,19,1
2382,gneE1,1,0.581556121676841,24,17,1
2462,gneE1,1,0.267402711899911,22.4166666666667,5,1
2504,gneE1,1,0.113538065470857,20.9230769230769,3,1
2593,gneE1,1,0.048660393887963,19.6428571428571,3,1
2634,gneE1,1,0.018900970276082,18.4,1,1
3481,gneE1,1,0.017593700347305,18.3125,17,1
3521,gneE1,1,0.013326614492549,18,13,1
3561,gneE1,1,0.009155628287892,17.6111111111111,11,1
3602,gneE1,1,0.005376626383954,17.1052631578947,8,1
3644,gneE1,1,0.002678056686006,16.5,5,1
3687,gneE1,1,0.001347868222817,15.952380952381,5,1
3729,gneE1,1,0.000602776090157,15.3636363636364,3,1
3770,gneE1,1,0.002669569361091,16.4782608695652,41,1
3811,gneE1,1,0.010224372330557,17.5,41,1
3852,gneE1,1,0.028469813091419,18.28,37,1
4049,gneE1,1,0.029567017375683,18.3076923076923,19,1
4090,gneE1,1,0.027596637758852,18.2592592592593,17,1
4132,gneE1,1,0.020843904052304,18.0714285714286,13,1
4213,gneE1,1,0.010184010298071,17.6206896551724,5,1
4253,gneE1,1,0.033071679491464,18.3666666666667,40,1
5183,gneE1,1,0.099168067229648,19.0645161290323,40,1
5224,gneE1,1,0.290837713671765,19.75,41,1
5266,gneE1,1,0.836432018870202,20.4242424242424,42,1
5307,gneE1,1,2.16201426933418,21.0294117647059,41,1
5349,gneE1,1,5.54510826209403,21.6285714285714,42,1
5390,gneE1,1,12.9687187142795,22.1666666666667,41,1
5511,gneE1,1,29.0972914290273,22.6756756756757,41,1
5554,gneE1,1,68.2551440250782,23.2105263157895,43,1
5631,gneE1,1,130.937302217069,23.6153846153846,39,1
5672,gneE1,1,264.939183754732,24.05,41,1
6326,gneE1,1,520.855362543621,24.4634146341463,41,1
6369,gneE1,1,1077.12402243446,24.9047619047619,43,1
6411,gneE1,1,2083.85807131488,25.3023255813953,42,1
6452,gneE1,1,3788.97389591744,25.6590909090909,41,1
6494,gneE1,1,7001.33164806005,26.0222222222222,42,1
6537,gneE1,1,13136.8980160894,26.3913043478261,43,1
6578,gneE1,1,22440.8527368393,26.7021276595745,41,1
6618,gneE1,1,36361.4287578781,26.9791666666667,40,1
6658,gneE1,1,58071.4040294795,27.2448979591837,40,1
6698,gneE1,1,91489.0059820927,27.5,40,1
6739,gneE1,1,147365.180474177,27.7647058823529,41,1
6854,gneE1,1,211013.762343599,27.9615384615385,38,1
6893,gneE1,1,309941.686857314,28.1698113207547,39,1
6935,gneE1,1,499650.374504107,28.4259259259259,42,1
7173,gneE1,1,768734.892036512,28.6545454545455,41,1
7216,gneE1,1,1251482.37687487,28.9107142857143,43,1
7256,gneE1,1,1819661.7475827,29.1052631578947,40,1
7297,gneE1,1,2711424.54800955,29.3103448275862,41,1
7377,gneE1,1,4002445.38885772,29.5084745762712,41,1
7417,gneE1,1,5665884.82309961,29.6833333333333,40,1
7745,gneE1,1,7702969.7060623,29.8360655737705,39,1
7786,gneE1,1,11106585.5488955,30.0161290322581,41,1
7826,gneE1,1,15381358.9867695,30.1746031746032,40,1
7868,gneE1,1,22569151.8157741,30.359375,42,1
7908,gneE1,1,30806593.4514875,30.5076923076923,40,1
7949,gneE1,1,43150122.7351322,30.6666666666667,41,1
8147,gneE1,1,54565882.8521243,30.7761194029851,38,1
8186,gneE1,1,70927973.1746639,30.8970588235294,39,1
8229,gneE1,1,104118204.983508,31.0724637681159,43,1
8270,gneE1,1,142455259.823584,31.2142857142857,41,1
8351,gneE1,1,187810312.732064,31.3380281690141,40,1
8394,gneE1,1,270564858.914827,31.5,43,1
8676,gneE1,1,341921803.023314,31.6027397260274,39,1
8718,gneE1,1,472339631.200553,31.7432432432432,42,1
8758,gneE1,1,609996872.869052,31.8533333333333,40,1
8799,gneE1,1,808967187.949445,31.9736842105263,41,1
8840,gneE1,1,1067824578.89633,32.0909090909091,41,1
12351,gneE1,1,1446641473.98122,32.2179487179487,42,1
12391,gneE1,1,1834925981.47649,32.3164556962025,40,1
12433,gneE1,1,2464038896.55009,32.4375,42,1
12474,gneE1,1,3195249772.79559,32.5432098765432,41,1
12516,gneE1,1,4253318981.20617,32.6585365853659,42,1
12557,gneE1,1,5469912880.79247,32.7590361445783,41,1
12599,gneE1,1,7221484844.47653,32.8690476190476,42,1
12642,gneE1,1,9782113803.52482,32.9882352941176,43,1
12683,gneE1,1,12427638543.8838,33.0813953488372,41,1
12725,gneE1,1,16209485844.4667,33.183908045977,42,1
12767,gneE1,1,21061794969.0783,33.2840909090909,42,1
12809,gneE1,1,27265521879.8299,33.3820224719101,42,1
12849,gneE1,1,33156508878.0983,33.4555555555556,40,1
12890,gneE1,1,41418022319.1957,33.5384615384615,41,1
12930,gneE1,1,50093150579.4715,33.6086956521739,40,1
12973,gneE1,1,65988624419.3263,33.7096774193548,43,1
13014,gneE1,1,81692193002.6691,33.7872340425532,41,1
13055,gneE1,1,100858021742.01,33.8631578947368,41,1
13096,gneE1,1,124190531826.308,33.9375,41,1
13137,gneE1,1,152525799164.885,34.0103092783505,41,1
13179,gneE1,1,192346846350.481,34.0918367346939,42,1
13221,gneE1,1,241866723040.652,34.1717171717172,42,1
13261,gneE1,1,286274868787.504,34.23,40,1
13303,gneE1,1,358237026744.662,34.3069306930693,42,1
13343,gneE1,1,422101669668.765,34.3627450980392,40,1
13385,gneE1,1,525772402568.417,34.4368932038835,42,1
13424,gneE1,1,599402711238.32,34.4807692307692,39,1
13465,gneE1,1,722606653467.14,34.5428571428571,41,1
13506,gneE1,1,869316179513.781,34.6037735849057,41,1
13547,gneE1,1,1043677173704.22,34.6635514018692,41,1
13589,gneE1,1,1286631737018.45,34.7314814814815,42,1
13630,gneE1,1,1538120939595.65,34.7889908256881,41,1
13672,gneE1,1,1888096780080.8,34.8545454545455,42,1
13714,gneE1,1,2312561315247.42,34.9189189189189,42,1
13754,gneE1,1,2670805786465.34,34.9642857142857,40,1
13796,gneE1,1,3259163832197.42,35.0265486725664,42,1
13840,gneE1,1,4198989842332.77,35.1052631578947,44,1
13882,gneE1,1,5099823852636.69,35.1652173913043,42,1
13923,gneE1,1,6010244839237.88,35.2155172413793,41,1
13964,gneE1,1,7071642186393.88,35.2649572649573,41,1
14006,gneE1,1,8543341684375.78,35.3220338983051,42,1
14447,gneE1,1,9209936861111.66,35.3445378151261,38,1
14489,gneE1,1,11097542337184.4,35.4,42,1
14531,gneE1,1,13347632887863.6,35.4545454545455,42,1
14572,gneE1,1,15584372273772.4,35.5,41,1
14612,gneE1,1,17670015859906,35.5365853658537,40,1
14652,gneE1,1,20011973256097.2,35.5725806451613,40,1
14694,gneE1,1,23934267528325.5,35.624,42,1
14735,gneE1,1,27794660394875.9,35.6666666666667,41,1
14853,gneE1,1,31351665675387.3,35.7007874015748,40,1
14894,gneE1,1,36320096925944.7,35.7421875,41,1
14976,gneE1,1,42020956134586.2,35.7829457364341,41,1
15017,gneE1,1,48554267251005.9,35.8230769230769,41,1
15057,gneE1,1,54504746552814.2,35.8549618320611,40,1
15175,gneE1,1,62836863913719.8,35.8939393939394,41,1
15215,gneE1,1,70384881634675.2,35.9248120300752,40,1
15291,gneE1,1,74536389865004.5,35.9402985074627,38,1
15330,gneE1,1,81104340685482.9,35.962962962963,39,1
15529,gneE1,1,88191671809889.6,35.9852941176471,39,1
15571,gneE1,1,104087695147076,36.029197080292,42,1
15613,gneE1,1,122677233406382,36.0724637681159,42,1
15694,gneE1,1,136669820489348,36.1007194244604,40,1
15736,gneE1,1,160713501093064,36.1428571428571,42,1
15776,gneE1,1,178663765862178,36.1702127659574,40,1
16016,gneE1,1,193088223479213,36.1901408450704,39,1
16057,gneE1,1,220302253455063,36.2237762237762,41,1
16098,gneE1,1,251091730812464,36.2569444444444,41,1
16139,gneE1,1,285892792587659,36.2896551724138,41,1
16591,gneE1,1,325190742814807,36.3219178082192,41,1
16630,gneE1,1,349885329780811,36.3401360544218,39,1
16671,gneE1,1,397366064656813,36.3716216216216,41,1
16712,gneE1,1,450856223388072,36.4026845637584,41,1
16752,gneE1,1,497325691336401,36.4266666666667,40,1
16792,gneE1,1,548193785143092,36.4503311258278,40,1
16834,gneE1,1,637611229063831,36.4868421052632,42,1
16875,gneE1,1,720909619795528,36.516339869281,41,1
16957,gneE1,1,814361461008465,36.5454545454545,41,1
16999,gneE1,1,944402517461072,36.5806451612903,42,1
17079,gneE1,1,1.03625868292206E+015,36.6025641025641,40,1
17118,gneE1,1,1.10591339877601E+015,36.6178343949045,39,1
17522,gneE1,1,1.24545031094596E+015,36.6455696202532,41,1
17561,gneE1,1,1.32752458921261E+015,36.6603773584906,39,1
17603,gneE1,1,1.53407116317293E+015,36.69375,42,1
17644,gneE1,1,1723690648013663,36.7204968944099,41,1
17685,gneE1,1,1.93519419511214E+015,36.7469135802469,41,1
17724,gneE1,1,2.05674005840874E+015,36.760736196319,39,1
17766,gneE1,1,2.36943980004983E+015,36.7926829268293,42,1
17809,gneE1,1,2.80154324084706E+015,36.830303030303,43,1
17929,gneE1,1,3.22061484134102E+015,36.8614457831325,42,1
17971,gneE1,1,3.6988569367926E+015,36.8922155688623,42,1
18051,gneE1,1,3914932271176844,36.9047619047619,39,1
18090,gneE1,1,4142159737061096,36.9171597633136,39,1
18330,gneE1,1,4.50051719974625E+015,36.9352941176471,40,1
18371,gneE1,1,5020491144596476,36.9590643274854,41,1
18412,gneE1,1,5596595603476571,36.9825581395349,41,1
18454,gneE1,1,6404104138852062,37.0115606936416,42,1
18897,gneE1,1,6939163122899134,37.0287356321839,40,1
18937,gneE1,1,7515204315033820,37.0457142857143,40,1
18977,gneE1,1,8135085254528057,37.0625,40,1
19018,gneE1,1,9.04093039542051E+015,37.0847457627119,41,1
19060,gneE1,1,1.03135704233785E+016,37.1123595505618,42,1
19102,gneE1,1,1.17555676497894E+016,37.1396648044693,42,1
19141,gneE1,1,1.23557937997038E+016,37.15,39,1
19183,gneE1,1,1.40674278866423E+016,37.1767955801105,42,1
19307,gneE1,1,1.51705076367573E+016,37.1923076923077,40,1
19348,gneE1,1,1.67955735166284E+016,37.2131147540984,41,1
19426,gneE1,1,1.76169158231257E+016,37.2228260869565,39,1
19466,gneE1,1,1.89733580970124E+016,37.2378378378378,40,1
19996,gneE1,1,2.04254935674416E+016,37.252688172043,40,1
563,gneE10,0.5,3.29744254140026,0,563,2
1574,gneE10,0.496987988242179,3.31742679844551,0,1574,2
1615,gneE10,0.499004082156561,3.304023613544,0,1615,2
2946,gneE10,0.505101464783599,3.26413876349872,0,2946,2
2987,gneE10,0.505101464783599,3.26413876349872,2987,2987,2
3109,gneE10,0.278379748141728,2.2385977785943,1514,41,2
3148,gneE10,0.062264546320318,10.0085895204276,1514,39,2
3006,gneE11,0.5,3.29744254140026,3006,3006,2
3048,gneE11,0.274394237564535,2.27219980332883,1524,42,2
3088,gneE11,0.274394237564535,2.27219980332883,1524,40,2
3129,gneE11,0.381837152405868,1.63283883901895,1524,81,2
37,gneE2,0.5,3.29744254140026,0,37,2
79,gneE2,0.5,3.29744254140026,39,39,2
117,gneE2,0.506943997948261,3.25227496010003,39,38,2
158,gneE2,0.478386493137024,3.07421811034725,35,31,2
316,gneE2,0.597786514319535,2.46018333588776,35,41,2
358,gneE2,0.735693011422538,3.7438242562792,51,83,2
400,gneE2,0.561172977559254,2.25491791603154,40.5,9,2
643,gneE2,0.50679305369354,2.00629557704072,38.4,30,2
682,gneE2,0.510038875675281,2.01958658720975,38.5,39,2
723,gneE2,0.523808969769256,2.07798730366871,38.8571428571429,41,2
765,gneE2,0.541248950424006,2.15698452538689,39.25,42,2
808,gneE2,0.562030111247935,2.25933092742953,39.6666666666667,43,2
847,gneE2,0.558297094409127,2.24023637249276,39.6,39,2
1007,gneE2,0.537658652404373,2.14023452604084,39.2727272727273,36,2
1049,gneE2,0.553349044629903,2.21541878069082,39.5,42,2
1091,gneE2,0.567670003315475,2.288804668954,39.6923076923077,42,2
1132,gneE2,0.575144386575167,2.32907106243397,39.7857142857143,41,2
1170,gneE2,0.564846441290413,2.27395340135733,39.6666666666667,38,2
1211,gneE2,0.420636804251552,1.70794231011189,38.1875,16,2
1252,gneE2,0.539875189294169,1.33072126561464,38.1875,41,2
1290,gneE2,0.75142317328065,2.46321380204302,40.5882352941176,79,2
1334,gneE2,0.577500425166065,1.44922718723167,38.7777777777778,8,2
1871,gneE2,0.38409996827481,0.994151386432079,37.1578947368421,8,2
2112,gneE2,0.019190390965814,19.8981624016498,37.1578947368421,31,2
2153,gneE2,0.039635910798472,9.63402904831543,37.1578947368421,27,2
2196,gneE2,0.07693674718164,4.96321367847022,37.1578947368421,26,2
2237,gneE2,0.1423497178037,2.68250279579405,37.1578947368421,26,2
2279,gneE2,0.242173492047521,1.57677668501385,37.1578947368421,25,2
2320,gneE2,0.377212151225758,1.01230438825494,37.1578947368421,21,2
2360,gneE2,0.531152111852421,0.718915556331284,37.1578947368421,16,2
2401,gneE2,0.380755900438113,0.544312074319053,36,14,2
2441,gneE2,0.435610515034886,0.475769125913066,36,7,2
2483,gneE2,0.579568900669104,0.357593434943491,36,4,2
2531,gneE2,0.396579733271386,0.249152057457194,34.7142857142857,9,2
2573,gneE2,0.419162678797398,0.235728659750622,34.7142857142857,5,2
2613,gneE2,0.563211950861254,0.175437783838384,34.7142857142857,2,2
2664,gneE2,0.382842789292219,0.124164679628569,33.5454545454545,9,2
3461,gneE2,0.004348349064748,10.9318620866809,33.5454545454545,19,2
3500,gneE2,0.008838615899137,5.37816699164588,33.5454545454545,14,2
3540,gneE2,0.017546127247293,2.70917631056795,33.5454545454545,11,2
3582,gneE2,0.033638760256812,1.4131184359254,33.5454545454545,9,2
3622,gneE2,0.063812778609578,0.744922150646512,33.5454545454545,6,2
3666,gneE2,0.113247270957372,0.419750090918033,33.5454545454545,5,2
3708,gneE2,0.19404573817443,0.244970864744506,33.5454545454545,3,2
3750,gneE2,0.309972501062129,0.153354094694511,33.5454545454545,2,2
3791,gneE2,0.455729117432546,0.10430659455858,33.5454545454545,43,2
3831,gneE2,0.609404087192043,0.078003336832883,33.5454545454545,38,2
3870,gneE2,0.60569308436919,0.077269211734631,33.5217391304348,33,2
3911,gneE2,0.595236838873844,0.075273116425756,33.4583333333333,32,2
3949,gneE2,0.549564258488798,0.06764069043475,33.2,27,2
3988,gneE2,0.482404627484376,0.058864097652625,32.8461538461538,24,2
4028,gneE2,0.295095758177046,0.096227452660576,32.8461538461538,19,2
4069,gneE2,0.436756073242169,0.065016412684371,32.8461538461538,17,2
4111,gneE2,0.585167355977836,0.048526823668875,32.8461538461538,15,2
4152,gneE2,0.422474212557804,0.034856470492362,32.037037037037,11,2
4191,gneE2,0.479036975571902,0.030740758385559,32.037037037037,5,2
4234,gneE2,0.620880347723334,0.023717870887366,32.037037037037,4,2
4272,gneE2,0.687803129724736,0.028802053510763,32.3928571428571,42,2
4314,gneE2,0.691673294073709,0.029163581326979,32.4137931034483,33,2
4355,gneE2,0.676074302240593,0.027759177569912,32.3333333333333,30,2
4395,gneE2,0.632980763664198,0.024499835630779,32.1290322580645,26,2
4436,gneE2,0.551267376797059,0.02003846054111,31.78125,21,2
4476,gneE2,0.611734775346586,0.023159197354303,32.030303030303,40,2
4517,gneE2,0.673529278599823,0.027542779104344,32.2941176470588,41,2
4557,gneE2,0.722003139676492,0.032345368768183,32.5142857142857,40,2
4598,gneE2,0.769648597626323,0.03903562500989,32.75,41,2
4639,gneE2,0.809963140065161,0.047316667759319,32.972972972973,41,2
5083,gneE2,0.646770316814869,0.025456272197963,32.2368421052632,5,2
5123,gneE2,0.42559405488097,0.015654279068608,31.4871794871795,3,2
5162,gneE2,0.056606272990476,0.117696639490259,31.4871794871795,39,2
5204,gneE2,0.099818923598038,0.066744539661398,31.4871794871795,42,2
5245,gneE2,0.170346030964004,0.039110791530301,31.4871794871795,39,2
5287,gneE2,0.272172988613261,0.024478432407979,31.4871794871795,39,2
5328,gneE2,0.405774067356189,0.01641891052441,31.4871794871795,34,2
5369,gneE2,0.553279864014977,0.0120415878805,31.4871794871795,33,2
5408,gneE2,0.518613749268291,0.011174435844971,31.375,27,2
5449,gneE2,0.45322742556663,0.009838130197051,31.1707317073171,23,2
5490,gneE2,0.407215803471918,0.010949747980266,31.1707317073171,20,2
5532,gneE2,0.551250656347386,0.008088716757534,31.1707317073171,16,2
5573,gneE2,0.400453186883843,0.006054250071099,30.7142857142857,12,2
5612,gneE2,0.448822945974061,0.005401782054395,30.7142857142857,8,2
5652,gneE2,0.595693080214039,0.004069954504578,30.7142857142857,3,2
5691,gneE2,0.677740452498886,0.005106166076924,30.9767441860465,42,2
5730,gneE2,0.717601725824341,0.005826915104982,31.1136363636364,37,2
5770,gneE2,0.723208606767881,0.00594494919152,31.1333333333333,32,2
5811,gneE2,0.716017942471373,0.005794418083083,31.1086956521739,30,2
5851,gneE2,0.675200071718461,0.005066228857011,30.9787234042553,25,2
5891,gneE2,0.586642979504784,0.003980846309187,30.7291666666667,19,2
5934,gneE2,0.676583583980285,0.005087901194585,30.9795918367347,43,2
5976,gneE2,0.747301026653792,0.006511742994541,31.2,42,2
6016,gneE2,0.795640887018843,0.008052054764823,31.3725490196078,40,2
6057,gneE2,0.840033443500238,0.010286592431697,31.5576923076923,41,2
6100,gneE2,0.882030690361636,0.013948634390244,31.7735849056604,43,2
6142,gneE2,0.806195059925286,0.008490551214952,31.4259259259259,13,2
6184,gneE2,0.685613080296556,0.005234030636412,31.0545454545455,11,2
6225,gneE2,0.518297881425925,0.003416033905531,30.6607142857143,9,2
6265,gneE2,0.318370480154182,0.002414083782327,30.2105263157895,5,2
6305,gneE2,0.003677628215837,0.208986055088993,30.2105263157895,2,2
6349,gneE2,0.006685466386996,0.11496176458336,30.2105263157895,5,2
6390,gneE2,0.012386205807136,0.062050721978883,30.2105263157895,3,2
6431,gneE2,0.022715658240191,0.033834503265768,30.2105263157895,1,2
6473,gneE2,0.040720515222759,0.018874344018178,30.2105263157895,43,2
6516,gneE2,0.070964745505634,0.010830349738248,30.2105263157895,42,2
6558,gneE2,0.121311624178396,0.006335526526144,30.2105263157895,42,2
6598,gneE2,0.202014280025546,0.003804547939951,30.2105263157895,39,2
6637,gneE2,0.318107425174947,0.002416080078889,30.2105263157895,31,2
6678,gneE2,0.456103410084503,0.001685084995899,30.2105263157895,27,2
6718,gneE2,0.602457547847485,0.001275729743378,30.2105263157895,23,2
6758,gneE2,0.512168855096172,0.001039615317235,30.0172413793103,19,2
6797,gneE2,0.374249565424224,0.000810477632046,29.728813559322,13,2
6835,gneE2,0.330991479348247,0.000916400936291,29.728813559322,8,2
6874,gneE2,0.47381654333029,0.000640165283059,29.728813559322,2,2
6914,gneE2,0.617565027363173,0.000491156215361,29.728813559322,42,2
6954,gneE2,0.672333180942237,0.000573250945342,29.85,37,2
6992,gneE2,0.673421055817467,0.000575160515177,29.8524590163934,30,2
7031,gneE2,0.637227858598863,0.000517777669081,29.7741935483871,25,2
7071,gneE2,0.575743101224571,0.000442739562572,29.6507936507937,22,2
7112,gneE2,0.48743552224947,0.000366461824679,29.484375,19,2
7153,gneE2,0.186914117745063,0.000955660883468,29.484375,16,2
7194,gneE2,0.291171437399751,0.000613475389249,29.484375,11,2
7236,gneE2,0.419752296932757,0.000425552194001,29.484375,10,2
7276,gneE2,0.5642842216228,0.000316554147807,29.484375,6,2
7317,gneE2,0.330261158524168,0.000205942418699,29.0461538461538,1,2
7355,gneE2,0.36951392094907,0.000184065546473,29.0461538461538,38,2
7397,gneE2,0.505430463663656,0.000134568029984,29.0461538461538,38,2
7436,gneE2,0.547173411022512,0.000146972924768,29.1212121212121,34,2
7478,gneE2,0.587557716451535,0.000161363785551,29.1940298507463,34,2
7520,gneE2,0.626138749354206,0.000178015903172,29.2647058823529,34,2
7562,gneE2,0.616110315075082,0.000173365554763,29.2463768115942,28,2
7603,gneE2,0.581675249049834,0.00015909469388,29.1857142857143,25,2
7644,gneE2,0.504492938355695,0.000134313420224,29.056338028169,20,2
7685,gneE2,0.394624270201198,0.000109937093475,28.875,16,2
7725,gneE2,0.059504202202603,0.000729088764741,28.875,10,2
7765,gneE2,0.102414090231234,0.000423612075085,28.875,4,2
7805,gneE2,0.170104657801669,0.00025504207728,28.875,2,2
7847,gneE2,0.264312908189108,0.000164138201112,28.875,44,2
7888,gneE2,0.387980271822223,0.000111819719794,28.875,40,2
7929,gneE2,0.527048767027714,8.23146699032202E-05,28.875,37,2
7969,gneE2,0.570265391402313,9.05927143021459E-05,28.9452054794521,34,2
8009,gneE2,0.562350286484077,8.89543016255587E-05,28.9324324324324,28,2
8049,gneE2,0.503383822166497,7.83921796351282E-05,28.84,22,2
8088,gneE2,0.427961025975079,6.80562450990248E-05,28.7236842105263,20,2
8127,gneE2,0.204070343825463,0.000142722455064,28.7236842105263,16,2
8166,gneE2,0.315932541442467,9.21887322642071E-05,28.7236842105263,11,2
8208,gneE2,0.445401710164945,6.539135304578E-05,28.7236842105263,11,2
8250,gneE2,0.581864942143609,5.00552935347696E-05,28.7236842105263,8,2
8290,gneE2,0.370812226573508,3.32649074602921E-05,28.4025974025974,4,2
8331,gneE2,0.401605657107418,3.07142944423549E-05,28.4025974025974,1,2
8373,gneE2,0.536589614817623,2.29878366287523E-05,28.4025974025974,43,2
8412,gneE2,0.609278974161988,2.72644713802942E-05,28.5128205128205,37,2
8452,gneE2,0.637573947946267,2.93930366381617E-05,28.5569620253165,32,2
8492,gneE2,0.641105853890384,2.96822958583058E-05,28.5625,29,2
8533,gneE2,0.6204505242117,2.80669659851709E-05,28.5308641975309,26,2
8575,gneE2,0.565794798480024,2.45340272049909E-05,28.4512195121951,22,2
8616,gneE2,0.466335946168608,1.99616259520551E-05,28.3132530120482,17,2
8655,gneE2,0.108736810706222,8.5608761788733E-05,28.3132530120482,12,2
8696,gneE2,0.176725577436946,5.26738905619747E-05,28.3132530120482,9,2
8739,gneE2,0.269290728187202,3.45679325392306E-05,28.3132530120482,7,2
8779,gneE2,0.39437923580644,2.36037369117075E-05,28.3132530120482,3,2
8820,gneE2,0.53154516142281,1.75127616635586E-05,28.3132530120482,44,2
8860,gneE2,0.629997526691293,2.21726570224797E-05,28.452380952381,40,2
8902,gneE2,0.695941330504446,2.69814307605628E-05,28.5529411764706,37,2
8944,gneE2,0.747448145643385,3.24841722466976E-05,28.6395348837209,36,2
8984,gneE2,0.768681294393435,3.54659512581603E-05,28.6781609195402,32,2
9025,gneE2,0.835290044024939,4.98083912995842E-05,28.8181818181818,41,2
9065,gneE2,0.881381752362099,6.9162528544401E-05,28.9438202247191,40,2
9105,gneE2,0.915423264268378,9.69999358236742E-05,29.0666666666667,40,2
9148,gneE2,0.945490723138991,0.000150505352677,29.2197802197802,43,2
9188,gneE2,0.926909437571708,0.000112243464349,29.1195652173913,20,2
9228,gneE2,0.948255540921098,0.000158547177498,29.2365591397849,40,2
9269,gneE2,0.964589132612522,0.000231678536659,29.3617021276596,41,2
9311,gneE2,0.937960635755863,0.000132237621035,29.178947368421,12,2
9352,gneE2,0.879975468998807,6.83521765901472E-05,28.9583333333333,8,2
9391,gneE2,0.749652779951982,3.27702378183772E-05,28.6907216494845,3,2
9432,gneE2,0.820474539044676,4.56979076643882E-05,28.8163265306122,41,2
9475,gneE2,0.87765067204893,6.70533960057722E-05,28.9494949494949,42,2
9516,gneE2,0.915348114730048,9.69138243286732E-05,29.07,41,2
9557,gneE2,0.934018292555693,0.000124336551082,29.1485148514851,37,2
9597,gneE2,0.953354515415918,0.000175878501666,29.2549019607843,40,2
9636,gneE2,0.954463115988019,0.000180160283606,29.2621359223301,30,2
9677,gneE2,0.968882441577657,0.00026364336902,29.375,41,2
9717,gneE2,0.978020028778844,0.000373246072781,29.4761904761905,40,2
9756,gneE2,0.983928086341718,0.000510451842424,29.5660377358491,39,2
9798,gneE2,0.989328681251264,0.000768783889912,29.6822429906542,42,2
9838,gneE2,0.980203039485671,0.000414403914793,29.5092592592593,11,2
9879,gneE2,0.959888642796006,0.000204529053864,29.3119266055046,8,2
9918,gneE2,0.907067821376848,8.82787647905128E-05,29.0727272727273,3,2
9957,gneE2,0.931864982997044,0.000120407072589,29.1621621621622,39,2
9998,gneE2,0.94859461680497,0.000159592973114,29.2410714285714,38,2
10040,gneE2,0.955905099285241,0.000186051851918,29.283185840708,34,2
10082,gneE2,0.970833712910047,0.000281281532779,29.3947368421053,42,2
10123,gneE2,0.980065687161397,0.000411548569773,29.495652173913,41,2
10166,gneE2,0.978357886268176,0.000379072859509,29.4741379310345,27,2
10209,gneE2,0.976522366334399,0.000349436321181,29.4529914529914,27,2
10250,gneE2,0.983942453781909,0.000510908567643,29.5508474576271,41,2
10292,gneE2,0.98006536475564,0.000411541913739,29.4957983193277,23,2
10332,gneE2,0.972749302303628,0.000301054234631,29.4166666666667,20,2
10374,gneE2,0.959104263282223,0.000200606190194,29.3140495867769,17,2
