time,edge,probability (value_exp),denominator,expect,true,no.of neighbours
17339,-gneE2,8.45309024359731E-06,174322.89573743,33.0243902439024,22,2
17382,-gneE2,8.61661662071823E-06,171014.591231851,33.0243902439024,23,2
17426,-gneE2,8.5853519865624E-06,171637.362277062,33.0243902439024,25,2
17470,-gneE2,8.55432463136437E-06,172259.907438032,33.0243902439024,29,2
17513,-gneE2,8.7194084057889E-06,168998.526117367,33.0243902439024,32,2
17558,-gneE2,8.49222260816658E-06,173519.611671112,33.0243902439024,36,2
17603,-gneE2,8.27183500061006E-06,178142.717919908,33.0243902439024,42,2
17648,-gneE2,8.05801606967829E-06,182869.723322919,33.0243902439024,4,2
17693,-gneE2,7.85054492427242E-06,187702.5331882,33.0243902439024,8,2
17737,-gneE2,7.82491580432816E-06,188317.319450087,33.0243902439024,13,2
17783,-gneE2,7.45315964295452E-06,197710.399318585,33.0243902439024,17,2
17828,-gneE2,7.26350386083014E-06,202872.772896866,33.0243902439024,19,2
17874,-gneE2,6.92049190287816E-06,212928.09671244,33.0243902439024,27,2
17918,-gneE2,6.90125510043052E-06,213521.620016883,33.0243902439024,31,2
17963,-gneE2,6.7276713382046E-06,219030.790167426,33.0243902439024,34,2
18007,-gneE2,6.70969312279597E-06,219617.669873351,33.0243902439024,36,2
18051,-gneE2,6.69183070088926E-06,220203.892635521,33.0243902439024,0,2
18097,-gneE2,6.37788416107914E-06,231043.263248038,33.0243902439024,7,2
18141,-gneE2,6.36212097280001E-06,231615.710467255,33.0243902439024,14,2
18185,-gneE2,6.34645548827897E-06,232187.426810946,33.0243902439024,17,2
18228,-gneE2,6.47624119917018E-06,227534.324907867,33.0243902439024,20,2
18274,-gneE2,6.17319284074356E-06,238704.217932095,33.0243902439024,25,2
18318,-gneE2,6.15867997295923E-06,239266.722035186,33.0243902439024,28,2
18364,-gneE2,5.87162867728503E-06,250963.957393004,33.0243902439024,34,2
18408,-gneE2,5.85890583443324E-06,251508.935428427,33.0243902439024,37,2
18453,-gneE2,5.71509287282916E-06,257837.83430701,33.0243902439024,41,2
18497,-gneE2,5.70327269032921E-06,258372.209993109,33.0243902439024,3,2
18541,-gneE2,5.69151973684112E-06,258905.747028395,33.0243902439024,10,2
18586,-gneE2,5.55241123984961E-06,265392.29634468,33.0243902439024,14,2
18630,-gneE2,5.54150640446247E-06,265914.547713428,33.0243902439024,17,2
18675,-gneE2,5.4065949078889E-06,272549.949515097,33.0243902439024,21,2
18717,-gneE2,5.64704766050522E-06,260944.702043097,33.0243902439024,21,2
18762,-gneE2,5.50918466734958E-06,267474.637023308,33.0243902439024,26,2
18804,-gneE2,5.75383485553868E-06,256101.748866712,33.0243902439024,28,2
18849,-gneE2,5.61298106122765E-06,262528.44132551,33.0243902439024,32,2
18892,-gneE2,5.73032071116663E-06,257152.652262931,33.0243902439024,35,2
18937,-gneE2,5.59012341211333E-06,263601.902956311,33.0243902439024,40,2
18979,-gneE2,5.83808716381783E-06,252405.818523281,33.0243902439024,2,2
19022,-gneE2,5.95933344689381E-06,247270.467800685,33.0243902439024,4,2
19067,-gneE2,5.81271495447271E-06,253507.557266305,33.0243902439024,7,2
19111,-gneE2,5.80035972248759E-06,254047.54872026,33.0243902439024,9,2
19155,-gneE2,5.78807331073382E-06,254586.818460128,33.0243902439024,14,2
19199,-gneE2,5.77585510044824E-06,255125.369935154,33.0243902439024,16,2
19243,-gneE2,5.76370448053318E-06,255663.206566307,33.0243902439024,18,2
19288,-gneE2,5.62255685771926E-06,262081.32820758,33.0243902439024,21,2
19333,-gneE2,5.4853397907053E-06,268637.354369661,33.0243902439024,26,2
19376,-gneE2,5.60043745928763E-06,263116.44043984,33.0243902439024,28,2
19419,-gneE2,5.71755736011788E-06,257726.696276349,33.0243902439024,32,2
19465,-gneE2,5.45255080852934E-06,270252.808444925,33.0243902439024,39,2
19508,-gneE2,5.56707062389581E-06,264693.457070337,33.0243902439024,1,2
19553,-gneE2,5.43138788161537E-06,271305.824830069,33.0243902439024,7,2
19598,-gneE2,5.2994586001408E-06,278059.945435662,33.0243902439024,9,2
19640,-gneE2,5.535497080589E-06,266203.223981631,33.0243902439024,8,2
19686,-gneE2,5.27952126793244E-06,279109.997746212,33.0243902439024,15,2
19729,-gneE2,5.39097669458876E-06,273339.554717943,33.0243902439024,17,2
19774,-gneE2,5.26015816720773E-06,280137.425977045,33.0243902439024,20,2
19819,-gneE2,5.13293761657705E-06,287080.66983607,33.0243902439024,25,2
19863,-gneE2,5.12416178075081E-06,287572.335192311,33.0243902439024,28,2
19907,-gneE2,5.11542951019709E-06,288063.2342321,33.0243902439024,31,2
19952,-gneE2,4.99217280046685E-06,295175.513366825,33.0243902439024,35,2
19998,-gneE2,4.76299550745751E-06,309378.240413309,33.0243902439024,2,2
4859,-gneE3,0.5,3.29744254140026,19,19,2
4903,-gneE3,0.523791543501381,3.46218394108864,21,23,2
4946,-gneE3,0.566884498901125,3.80665496043686,23,27,2
4991,-gneE3,0.618048276845806,4.31656979338862,24.75,30,2
5034,-gneE3,0.681238184848846,5.17226716731526,26.6,34,2
5078,-gneE3,0.738381703889304,6.30201058263341,28.1666666666667,36,2
5120,-gneE3,0.784967966827851,7.66732865972672,29.4285714285714,37,2
5162,-gneE3,0.827544733983971,9.5602837117591,30.625,39,2
5206,-gneE3,0.874194684398554,13.1053386958888,32.1111111111111,44,2
5248,-gneE3,0.900916502662526,16.6397161485394,33.1,42,2
5294,-gneE3,0.927548300672896,22.7561435551223,34.2727272727273,46,2
5336,-gneE3,0.940053748894614,27.5033257342759,34.9166666666667,42,2
5381,-gneE3,0.953169791140717,35.2063616810733,35.6923076923077,45,2
5426,-gneE3,0.926633190568491,22.4723043495475,34.4285714285714,18,2
5470,-gneE3,0.896815239388642,15.9783408027663,33.5333333333333,21,2
5516,-gneE3,0.92434822742091,21.7935576985521,34.3125,46,2
5561,-gneE3,0.942178103316485,28.5137874276993,34.9411764705882,45,2
5604,-gneE3,0.936053556867755,25.782845611764,34.7222222222222,31,2
5649,-gneE3,0.950722104370682,33.457623334857,35.2631578947368,45,2
5693,-gneE3,0.88280550439011,14.0682483603009,33.6,2,2
5738,-gneE3,0.780113655241202,7.49806120297592,32.3809523809524,8,2
5781,-gneE3,0.649432560294824,4.70300742158681,31.4090909090909,11,2
5826,-gneE3,0.526279375251895,3.48036624239617,30.695652173913,15,2
5872,-gneE3,0.449788426919934,2.99652234043468,30.2916666666667,21,2
5915,-gneE3,0.449788426919934,2.99652234043468,30.2916666666667,24,2
6085,-gneE3,0.682880602271224,1.97369945090231,30.2916666666667,28,2
6129,-gneE3,0.673934883221817,1.91955026453672,30.24,29,2
6173,-gneE3,0.67921763581955,1.95116206829771,30.2692307692308,31,2
6216,-gneE3,0.691069433843995,2.02601636010238,30.3333333333333,32,2
6260,-gneE3,0.721650762631814,2.24860821278217,30.5,35,2
6303,-gneE3,0.76639942210034,2.6793528800113,30.7586206896552,38,2
6344,-gneE3,0.818529855068783,3.44904326496786,31.1,41,2
6387,-gneE3,0.866712331495249,4.69584612131951,31.4838709677419,43,2
6430,-gneE3,0.90225550674593,6.40341322902805,31.84375,43,2
6474,-gneE3,0.93011689290753,8.95636166176124,32.2121212121212,44,2
6516,-gneE3,0.946888809065576,11.7846798415902,32.5,42,2
6559,-gneE3,0.960523376155325,15.8549115960479,32.8,43,2
6606,-gneE3,0.973600839811848,23.7090262230636,33.1944444444444,47,2
6651,-gneE3,0.981116656684365,33.1455278181339,33.5135135135135,45,2
6695,-gneE3,0.98597226558662,44.6186363901197,33.7894736842105,44,2
6739,-gneE3,0.98948893947705,59.5466442040902,34.051282051282,44,2
6784,-gneE3,0.986781809948295,47.3512923266692,33.85,26,2
6827,-gneE3,0.985248997610882,42.4309050095125,33.7560975609756,30,2
6872,-gneE3,0.989272789630589,58.3467984325667,34.0238095238095,45,2
6917,-gneE3,0.992131131337061,79.5410888118649,34.2790697674419,45,2
6962,-gneE3,0.983282787137806,37.440354820344,33.6818181818182,8,2
7006,-gneE3,0.970561769250063,21.2614129729623,33.2444444444444,14,2
7049,-gneE3,0.954456601610317,13.742900251149,32.9130434782609,18,2
7093,-gneE3,0.937944031060948,10.0860302702305,32.6808510638298,22,2
7137,-gneE3,0.923040341013739,8.13281125998093,32.5208333333333,25,2
7183,-gneE3,0.947200302917414,11.8542040153899,32.7959183673469,46,2
7226,-gneE3,0.960457566187771,15.828524469179,33,43,2
7270,-gneE3,0.971103449062136,21.6599684340746,33.2156862745098,44,2
7316,-gneE3,0.979952966740483,31.2214966207343,33.4615384615385,46,2
7359,-gneE3,0.98430481512119,39.8783694490123,33.622641509434,42,2
7402,-gneE3,0.988001592986435,52.1651232917951,33.7962962962963,43,2
7444,-gneE3,0.974690842819156,24.7301155346839,33.3272727272727,8,2
7486,-gneE3,0.947563948691944,11.9364133178273,32.875,8,2
7534,-gneE3,0.910884980941606,7.02348928139298,32.5438596491228,14,2
7578,-gneE3,0.860623736959174,4.49071002129263,32.2586206896552,16,2
7624,-gneE3,0.813868103854496,3.36266053335897,32.0677966101695,21,2
7669,-gneE3,0.778649810155803,2.82763878182491,31.95,25,2
7715,-gneE3,0.768119459589709,2.69922771466845,31.9180327868852,30,2
7761,-gneE3,0.835995788801334,3.81635554717298,32.1451612903226,46,2
7803,-gneE3,0.873136164895472,4.93362336596602,32.3015873015873,42,2
7848,-gneE3,0.909996529500779,6.95415829740891,32.5,45,2
7892,-gneE3,0.934631299588938,9.5748940583472,32.6769230769231,44,2
7935,-gneE3,0.951188821202982,12.8228491217261,32.8333333333333,43,2
7981,-gneE3,0.912034235351224,7.11524970727881,32.5223880597015,12,2
8027,-gneE3,0.869421466848497,4.7932716508736,32.3088235294118,18,2
8068,-gneE3,0.815696677608934,3.39602332203045,32.1159420289855,19,2
8111,-gneE3,0.769684518959335,2.71756973669194,31.9857142857143,23,2
8155,-gneE3,0.828481821165978,3.64916643485026,32.1549295774648,44,2
8197,-gneE3,0.867099245349613,4.70951713415222,32.2916666666667,42,2
8242,-gneE3,0.905648726753966,6.63370360181193,32.4657534246575,45,2
8286,-gneE3,0.931529535493699,9.14114407840999,32.6216216216216,44,2
8330,-gneE3,0.944429014575156,11.2630426900428,32.72,40,2
8375,-gneE3,0.96088943541604,16.0033072349063,32.8815789473684,45,2
8420,-gneE3,0.920354892044556,7.85859166036796,32.5584415584416,8,2
8463,-gneE3,0.856672730830714,4.36691764794947,32.2820512820513,11,2
8507,-gneE3,0.778293638638933,2.82309617696729,32.0632911392405,15,2
8553,-gneE3,0.707332508472168,2.13859891954633,31.9125,20,2
8599,-gneE3,0.654036364269599,1.80914499827809,31.8148148148148,24,2
8643,-gneE3,0.619413527902919,1.64456287087393,31.7560975609756,27,2
8687,-gneE3,0.703957253181478,2.11421623361521,31.9036144578313,44,2
8732,-gneE3,0.780717555474922,2.85430227906903,32.0595238095238,45,2
8776,-gneE3,0.837032549473278,3.84063430546903,32.2,44,2
8820,-gneE3,0.880479011600835,5.23672360437181,32.3372093023256,44,2
8865,-gneE3,0.760078864855963,2.60876717172915,32.0229885057471,5,2
8908,-gneE3,0.584730579949066,1.5072103818552,31.7272727272727,6,2
8952,-gneE3,0.400473973891942,1.04398867423805,31.4606741573034,8,2
8994,-gneE3,0.278993334528063,1.498567318024,31.4606741573034,10,2
9125,-gneE3,0.504900496375351,0.828064729727412,31.4606741573034,20,2
9168,-gneE3,0.415299570216407,0.701170062092923,31.3333333333333,20,2
9212,-gneE3,0.64166288315536,0.453814040176137,31.3333333333333,24,2
9299,-gneE3,0.631924905462774,0.441807710311918,31.3186813186813,30,2
9344,-gneE3,0.644180023360426,0.457024409579618,31.3369565217391,33,2
9388,-gneE3,0.677109871779774,0.503633900598601,31.3870967741935,36,2
9433,-gneE3,0.443421663793291,0.29217525038549,31.063829787234,1,2
9478,-gneE3,0.634507343256301,0.204184927128294,31.063829787234,3,2
9520,-gneE3,0.421056376783245,0.128903900985188,30.7789473684211,4,2
9563,-gneE3,0.641925680066262,0.084551547301312,30.7789473684211,6,2
9606,-gneE3,0.469615211388232,0.057082590695156,30.5520833333333,9,2
9648,-gneE3,0.683098180694955,0.039243045368122,30.5520833333333,12,2
9827,-gneE3,0.672109759948997,0.037927912920781,30.5360824742268,29,2
9871,-gneE3,0.689448533113728,0.040045511930499,30.5612244897959,33,2
9915,-gneE3,0.725795071404538,0.045353643116224,30.6161616161616,36,2
9960,-gneE3,0.518059972347079,0.025804439886003,30.34,3,2
10006,-gneE3,0.340264903592579,0.018850281787265,30.1188118811881,8,2
10051,-gneE3,0.490766270493149,0.013069539821047,30.1188118811881,11,2
10096,-gneE3,0.709635914205561,0.009038563560044,30.1188118811881,14,2
10139,-gneE3,0.605228410842343,0.006648082884098,29.9803921568627,16,2
10182,-gneE3,0.490852992330711,0.005154649257434,29.8446601941748,16,2
10226,-gneE3,0.678539715217437,0.003728853235386,29.8446601941748,17,2
10269,-gneE3,0.595302776436353,0.002961913631145,29.7403846153846,19,2
10312,-gneE3,0.515125728342928,0.00247214235324,29.647619047619,20,2
10357,-gneE3,0.476269919764148,0.00228873281905,29.6037735849057,25,2
10401,-gneE3,0.644626573361833,0.001690986132337,29.6037735849057,27,2
10486,-gneE3,0.63998375812705,0.001669178960149,29.5981308411215,29,2
10530,-gneE3,0.66575414847833,0.001797872833755,29.6296296296296,33,2
10576,-gneE3,0.737830457719877,0.002292148550208,29.7247706422018,40,2
10619,-gneE3,0.803656077336143,0.003060606756212,29.8272727272727,41,2
10662,-gneE3,0.624971567820274,0.001602362606892,29.5855855855856,3,2
10706,-gneE3,0.43756009864424,0.001068436885074,29.3839285714286,7,2
10750,-gneE3,0.546411764183692,0.000855591660854,29.3839285714286,10,2
10794,-gneE3,0.400524275741362,0.000647376192766,29.2300884955752,12,2
10838,-gneE3,0.604710435681599,0.000428783539096,29.2300884955752,16,2
10881,-gneE3,0.51075267517033,0.000346437578203,29.1315789473684,18,2
10925,-gneE3,0.433259167564069,0.000299067313762,29.0521739130435,20,2
10970,-gneE3,0.613167468326553,0.000211318541996,29.0521739130435,27,2
11058,-gneE3,0.659990720160906,0.000240419575103,29.1034482758621,35,2
11104,-gneE3,0.737550578397044,0.000311469105516,29.1965811965812,40,2
11147,-gneE3,0.516945882007573,0.000169225110697,28.9576271186441,1,2
11192,-gneE3,0.319012085010056,0.000120038674388,28.7563025210084,5,2
11236,-gneE3,0.442806850356883,8.64796643675472E-05,28.7563025210084,7,2
11281,-gneE3,0.661343023377967,5.7903064589567E-05,28.7563025210084,12,2
11368,-gneE3,0.573755910684277,4.60048063599734E-05,28.6666666666667,18,2
11411,-gneE3,0.499153467481915,3.91522662490331E-05,28.595041322314,20,2
11455,-gneE3,0.666650082190748,2.93152134531474E-05,28.595041322314,23,2
11499,-gneE3,0.646341894005478,2.76318394221076E-05,28.5737704918033,26,2
11542,-gneE3,0.633751260584942,2.66819320955882E-05,28.5609756097561,27,2
11585,-gneE3,0.653168018338307,2.81756715408655E-05,28.5806451612903,31,2
11628,-gneE3,0.687013728092802,3.12225323354274E-05,28.616,33,2
11674,-gneE3,0.752255168064544,3.9444713816324E-05,28.6904761904762,38,2
11719,-gneE3,0.553786839918992,2.19003491367069E-05,28.488188976378,3,2
11763,-gneE3,0.360753232756231,1.5287091770995E-05,28.3125,6,2
11808,-gneE3,0.400345925428672,1.37752564108715E-05,28.3125,9,2
11852,-gneE3,0.619497161285924,8.90216795244082E-06,28.3125,14,2
12026,-gneE3,0.557401892264588,7.65321883987394E-06,28.2558139534884,21,2
12072,-gneE3,0.537766531684788,7.32811535469194E-06,28.2384615384615,26,2
12117,-gneE3,0.53568267687396,7.29522679405549E-06,28.236641221374,28,2
12161,-gneE3,0.559719735891018,7.693509004925E-06,28.2575757575758,31,2
12203,-gneE3,0.600219872890751,8.47290784838724E-06,28.2932330827068,33,2
12246,-gneE3,0.662887630355885,1.00479854245311E-05,28.3507462686567,36,2
12289,-gneE3,0.733640297551446,1.27170144187537E-05,28.4222222222222,38,2
12334,-gneE3,0.825640738020316,1.94271307308463E-05,28.5367647058824,44,2
12377,-gneE3,0.886584266620173,2.9866228217819E-05,28.6423357664234,43,2
12423,-gneE3,0.934337423926035,5.15864649111184E-05,28.768115942029,46,2
12468,-gneE3,0.961328613533722,8.75918989759265E-05,28.8848920863309,45,2
12513,-gneE3,0.977355655391521,0.000149587026482,29,45,2
12557,-gneE3,0.98630096813073,0.000247265661467,29.1063829787234,44,2
12602,-gneE3,0.991972056440479,0.000421938713383,29.2183098591549,45,2
12648,-gneE3,0.995435283705826,0.000742061490423,29.3356643356643,46,2
12692,-gneE3,0.997211658012512,0.00121480800842,29.4375,44,2
12736,-gneE3,0.998289275251896,0.001980038098102,29.5379310344828,44,2
12779,-gneE3,0.998909852065342,0.003107193133083,29.6301369863014,43,2
12824,-gneE3,0.99934729657904,0.005189646733626,29.734693877551,45,2
12868,-gneE3,0.999593981804409,0.008342729989436,29.8310810810811,44,2
12912,-gneE3,0.999746271322347,0.013350088007184,29.9261744966443,44,2
12958,-gneE3,0.999850881900067,0.022715553498407,30.0333333333333,46,2
13004,-gneE3,0.999911893909435,0.038445698304169,30.1390728476821,46,2
13048,-gneE3,0.999944127137614,0.060625141293078,30.2302631578947,44,2
13091,-gneE3,0.999963233079231,0.092129014498436,30.3137254901961,43,2
13134,-gneE3,0.999975712640241,0.139467616498013,30.3961038961039,43,2
13179,-gneE3,0.999984909172391,0.224460862207479,30.4903225806452,45,2
13223,-gneE3,0.999990271120138,0.348169596564862,30.5769230769231,44,2
13268,-gneE3,0.999993902903467,0.555559545150212,30.6687898089172,45,2
13314,-gneE3,0.99999628399392,0.911543227899823,30.7658227848101,46,2
13360,-gneE3,0.999997724665315,1.48870414461003,30.8616352201258,46,2
13403,-gneE3,0.99999845931226,2.19856372566714,30.9375,43,2
13449,-gneE3,0.999999048919353,3.56152781498564,31.0310559006211,46,2
13495,-gneE3,0.999999410299786,5.74410539074777,31.1234567901235,46,2
13538,-gneE3,0.999999596067925,8.38581629252212,31.1963190184049,43,2
13585,-gneE3,0.999999755479699,13.8528382677162,31.2926829268293,47,2
13631,-gneE3,0.999999846533622,22.0719366639386,31.3818181818182,46,2
13674,-gneE3,0.999999893695192,31.86403550862,31.4518072289157,43,2
13717,-gneE3,0.999999926142407,45.8625857929215,31.5209580838323,43,2
13762,-gneE3,0.999999951665681,70.0806429472243,31.6011904761905,45,2
13806,-gneE3,0.999999967246354,103.417500422277,31.6745562130178,44,2
13850,-gneE3,0.999999977734038,152.12907639063,31.7470588235294,44,2
13892,-gneE3,0.999999983839083,209.598262251965,31.8070175438597,42,2
13935,-gneE3,0.999999988601826,297.179194556317,31.8720930232558,43,2
13980,-gneE3,0.999999992424546,447.141543570775,31.9479768786127,45,2
14026,-gneE3,0.99999998004585,169.754169837111,31.7701149425287,1,2
14072,-gneE3,0.999999953692911,73.1486311094785,31.6171428571429,5,2
14116,-gneE3,0.999999902369568,34.6951262162617,31.4829545454545,8,2
14161,-gneE3,0.999999830117916,19.939125418959,31.3841807909605,14,2
14203,-gneE3,0.999999714068928,11.8465620060859,31.2921348314607,15,2
14248,-gneE3,0.999999577058484,8.00890914943351,31.2234636871508,19,2
14293,-gneE3,0.999999450214136,6.16112635455023,31.1777777777778,23,2
14336,-gneE3,0.999999391530221,5.56691605228465,31.1602209944751,28,2
14379,-gneE3,0.9999993884107,5.5385209918022,31.1593406593407,31,2
14423,-gneE3,0.999999458924719,6.2603121896872,31.1803278688525,35,2
14467,-gneE3,0.999999640196301,9.41430059546607,31.25,44,2
14512,-gneE3,0.99999976748018,14.5677911674243,31.3243243243243,45,2
14555,-gneE3,0.999999839388916,21.0900772614698,31.3870967741935,43,2
14600,-gneE3,0.99999989556204,32.4336108993766,31.4598930481283,45,2
14646,-gneE3,0.999999933977215,51.3050185469527,31.5372340425532,46,2
14690,-gneE3,0.999999955399961,75.9483684386284,31.6031746031746,44,2
14735,-gneE3,0.999999970717298,115.675807795471,31.6736842105263,45,2
14780,-gneE3,0.999999964999734,96.7792702423232,31.6439790575916,26,2
14825,-gneE3,0.999999965389258,97.8684660501134,31.6458333333333,32,2
14868,-gneE3,0.999999975762604,139.75511990682,31.7046632124352,43,2
14913,-gneE3,0.999999984015674,211.913858419881,31.7731958762887,45,2
14959,-gneE3,0.999999989091732,310.525954632916,31.8358974358974,44,2
15006,-gneE3,0.999999993200975,498.203829826377,31.9132653061224,47,2
15051,-gneE3,0.999999995474915,748.560586891425,31.9796954314721,45,2
15096,-gneE3,0.999999993628538,531.636218595253,31.9242424242424,21,2
15142,-gneE3,0.999999992799068,470.397451689271,31.9045226130653,28,2
15184,-gneE3,0.999999994741414,644.146561125991,31.955,42,2
15229,-gneE3,0.999999996493964,966.133755416823,32.0199004975124,45,2
15274,-gneE3,0.99999999734669,1276.63206171522,32.0643564356436,41,2
15317,-gneE3,0.999999998109192,1791.4567015935,32.1182266009852,43,2
15363,-gneE3,0.999999996680196,1020.33126622578,32.0294117647059,14,2
15409,-gneE3,0.999999995172476,701.664097229792,31.9707317073171,20,2
15452,-gneE3,0.999999993615045,530.512771545161,31.9271844660194,23,2
15495,-gneE3,0.999999992074455,427.390199286417,31.8937198067633,25,2
15539,-gneE3,0.999999994564116,623.136952922591,31.9519230769231,44,2
15585,-gneE3,0.999999996487312,964.304470898649,32.0191387559809,46,2
15630,-gneE3,0.999999997651728,1442.46478260213,32.0809523809524,45,2
15675,-gneE3,0.999999998272962,1961.33578369508,32.1279620853081,42,2
15720,-gneE3,0.999999998840023,2920.14361075311,32.188679245283,45,2
15765,-gneE3,0.999999999218859,4336.34756083714,32.2488262910798,45,2
15809,-gneE3,0.999999998582694,2389.95699297597,32.1588785046729,13,2
15854,-gneE3,0.999999997868524,1589.1806493906,32.0976744186047,19,2
15897,-gneE3,0.999999996991286,1125.82995934305,32.0462962962963,21,2
15942,-gneE3,0.999999996254332,904.324638372587,32.0138248847926,25,2
15984,-gneE3,0.99999999562193,773.697043251053,31.9908256880734,27,2
16028,-gneE3,0.999999996985098,1123.51914386198,32.0456621004566,44,2
16073,-gneE3,0.999999997982424,1678.89615886273,32.1045454545454,45,2
16117,-gneE3,0.99999999860392,2426.29410999337,32.158371040724,44,2
16162,-gneE3,0.999999996650567,1011.30541742952,32.0315315315315,4,2
16206,-gneE3,0.999999992215753,435.148095874014,31.9103139013453,5,2
16252,-gneE3,0.999999985025114,226.198729217813,31.8169642857143,11,2
16295,-gneE3,0.999999972112731,121.464032348868,31.7288888888889,12,2
16340,-gneE3,0.999999954268405,74.0691457759391,31.6592920353982,16,2
16386,-gneE3,0.999999933974781,51.3031263509588,31.6079295154185,20,2
16431,-gneE3,0.999999916074358,40.3607299360376,31.5745614035088,24,2
16475,-gneE3,0.999999906055636,36.0564490606184,31.5589519650655,28,2
16519,-gneE3,0.999999904384165,35.4261422486685,31.5565217391304,31,2
16564,-gneE3,0.999999911476532,38.2644315517169,31.5670995670996,34,2
16608,-gneE3,0.999999940154053,56.6003267458716,31.6206896551724,44,2
16651,-gneE3,0.999999958153771,80.9463667054273,31.6695278969957,43,2
16696,-gneE3,0.999999972460293,122.996958379314,31.7264957264957,45,2
16741,-gneE3,0.999999981829913,186.421792155166,31.7829787234043,45,2
16788,-gneE3,0.999999988709161,300.004295011713,31.8474576271186,47,2
16834,-gneE3,0.99999999274051,466.603043326627,31.9071729957806,46,2
16879,-gneE3,0.999999995172176,701.620488465246,31.9621848739496,45,2
16924,-gneE3,0.999999994867743,660.00207392378,31.9539748953975,30,2
16969,-gneE3,0.999999996579928,990.417785848943,32.0083333333333,45,2
17013,-gneE3,0.999999997643557,1437.46334340157,32.0580912863071,44,2
17058,-gneE3,0.999999998100294,1783.06528370997,32.0867768595041,39,2
17101,-gneE3,0.999999998645467,2500.71522276897,32.1316872427984,43,2
17144,-gneE3,0.999999997131721,1180.95200395575,32.0327868852459,8,2
17186,-gneE3,0.999999994117845,575.860426133738,31.9387755102041,9,2
17230,-gneE3,0.999999989367547,318.581257596685,31.8617886178862,13,2
17273,-gneE3,0.999999983065602,200.024837564468,31.8016194331984,17,2
17317,-gneE3,0.999999974697031,133.86967497486,31.75,19,2
17361,-gneE3,0.999999966694931,101.705244060694,31.714859437751,23,2
17404,-gneE3,0.999999956197123,77.3305412060079,31.68,23,2
17449,-gneE3,0.999999952345035,71.07969052386,31.6693227091633,29,2
17490,-gneE3,0.99999994817007,65.3541345549164,31.6587301587302,29,2
17535,-gneE3,0.99999996591278,99.3715577231961,31.7114624505929,45,2
17581,-gneE3,0.999999978221752,155.535939443582,31.7677165354331,46,2
17625,-gneE3,0.999999985150799,228.113298906722,31.8156862745098,44,2
17671,-gneE3,0.999999990468215,355.368954022001,31.87109375,46,2
17715,-gneE3,0.999999993471927,518.882057337399,31.9182879377432,44,2
17760,-gneE3,0.999999995657293,779.997389081071,31.968992248062,45,2
17805,-gneE3,0.99999999710468,1169.92241928186,32.019305019305,45,2
17851,-gneE3,0.999999996283341,911.383020336906,31.9884615384615,24,2
17896,-gneE3,0.999999995920707,830.364497840718,31.9770114942529,29,2
17941,-gneE3,0.999999997279415,1245.06326781524,32.0267175572519,45,2
17984,-gneE3,0.999999998065276,1750.79240632657,32.0684410646388,43,2
18029,-gneE3,0.999999998390653,2104.76635574342,32.0909090909091,38,2
18075,-gneE3,0.999999998954242,3239.08724355925,32.1433962264151,46,2
18118,-gneE3,0.999999997919043,1627.76070920543,32.0601503759398,10,2
18163,-gneE3,0.999999996460367,956.96366409955,31.9962546816479,15,2
18206,-gneE3,0.999999994691538,638.094431128354,31.9477611940299,19,2
18251,-gneE3,0.999999992980959,482.587321809102,31.9144981412639,23,2
18296,-gneE3,0.999999991556556,401.175187836683,31.8925925925926,26,2
18341,-gneE3,0.999999994390055,603.802742613945,31.9409594095941,45,2
18387,-gneE3,0.999999996379144,935.497002320993,31.9926470588235,46,2
18430,-gneE3,0.999999997428875,1317.43903644169,32.032967032967,43,2
18476,-gneE3,0.999999993226521,500.08276701859,31.9197080291971,1,2
18519,-gneE3,0.999999984751418,222.138700457369,31.8254545454545,6,2
18564,-gneE3,0.999999972473997,123.0581941495,31.7572463768116,13,2
18608,-gneE3,0.999999953386208,72.6673378019645,31.6967509025271,15,2
18653,-gneE3,0.999999932638188,50.2851704943442,31.6546762589928,20,2
18696,-gneE3,0.999999905757822,35.9425074401154,31.6164874551971,21,2
18739,-gneE3,0.999999876320876,27.3878085540217,31.5857142857143,23,2
18783,-gneE3,0.999999852472416,22.9604530861914,31.5658362989324,26,2
18826,-gneE3,0.999999844995621,21.8529322190349,31.5602836879433,30,2
18870,-gneE3,0.999999851882791,22.8690521119533,31.565371024735,33,2
18914,-gneE3,0.999999899916766,33.8448313414982,31.6091549295775,44,2
18958,-gneE3,0.99999993224404,49.9926529108304,31.6526315789474,44,2
19000,-gneE3,0.999999951063502,69.2182792038384,31.6888111888112,42,2
19045,-gneE3,0.999999967781548,105.135411338488,31.7351916376307,45,2
19089,-gneE3,0.9999999780685,154.44908968298,31.7777777777778,44,2
19134,-gneE3,0.999999985503954,233.67063407248,31.8235294117647,45,2
19178,-gneE3,0.99999999009467,341.967435929292,31.8655172413793,44,2
19221,-gneE3,0.999999984707644,221.502829017298,31.8178694158076,18,2
19265,-gneE3,0.999999977140212,148.17723191949,31.7739726027397,19,2
19311,-gneE3,0.999999985358463,231.348679511776,31.8225255972696,46,2
19355,-gneE3,0.999999989995936,338.59240990333,31.8639455782313,44,2
19397,-gneE3,0.999999989721898,329.564768983097,31.8610169491525,31,2
19442,-gneE3,0.999999993181795,496.802325959385,31.9054054054054,45,2
19486,-gneE3,0.999999981466197,182.763364187793,31.9461279461279,0,2
