time,edge,old node,current node,probability (value_exp),denominator,expect,true,no.of neighbours
,,,,,,,,,7,"{'2': 0.25, '12': 0.25, '6': 0.25, '8': 0.25}","{'2': 0.25, '12': 0.5, '6': 0.75, '8': 1.0}",0.6231576202917655,2,6
,,,,,,,,,6,"{'1': 0.25, '11': 0.25, '5': 0.25, '7': 0.25}","{'1': 0.25, '11': 0.5, '5': 0.75, '7': 1.0}",0.9890404167295859,3,7
497.0,23to24,23,24,0.33333333333333337,4.186837275258268,464.0,33.0,3
,,,,,,,,,18,"{'13': 0.25, '23': 0.25, '17': 0.25, '19': 0.25}","{'13': 0.25, '23': 0.5, '17': 0.75, '19': 1.0}",0.75174228141726,3,19
513.0,18to13,18,13,0.25,5.136101666750966,0.0,49.0,4
513.0,18to23,18,23,0.25,5.136101666750966,449.0,33.0,4
513.0,18to17,18,17,0.25,5.136101666750966,63.0,96.0,4
513.0,18to19,18,19,0.25,5.136101666750966,80.0,80.0,4
,,,,,,,,,19,"{'14': 0.3333333333333333, '24': 0.3333333333333333, '18': 0.3333333333333333}","{'14': 0.3333333333333333, '24': 0.6666666666666666, '18': 1.0}",0.4951282867884851,1,24
529.0,19to14,19,14,0.33333333333333337,4.186837275258268,0.0,81.0,3
529.0,19to24,19,24,0.33333333333333337,4.186837275258268,65.0,65.0,3
529.0,19to18,19,18,0.33333333333333337,4.186837275258268,0.0,32.0,3
,,,,,,,,,24,"{'19': 0.5, '23': 0.5}","{'19': 0.5, '23': 1.0}",0.09700184572120385,0,19
543.0,24to19,24,19,0.5,3.2974425414002564,30.0,30.0,2
543.0,24to23,24,23,0.5,3.2974425414002564,31.0,63.0,2
,,,,,,,,,19,"{'14': 0.33333333333333337, '24': 0.33333333333333337, '18': 0.33333333333333337}","{'14': 0.33333333333333337, '24': 0.6666666666666667, '18': 1.0}",0.19579064346267372,0,14
560.0,19to14,19,14,0.33333333333333337,4.186837275258268,112.0,112.0,3
560.0,19to24,19,24,0.33333333333333337,4.186837275258268,65.0,31.0,3
560.0,19to18,19,18,0.33333333333333337,4.186837275258268,0.0,63.0,3
,,,,,,,,,14,"{'9': 0.3333333333333333, '19': 0.3333333333333333, '13': 0.3333333333333333}","{'9': 0.3333333333333333, '19': 0.6666666666666666, '13': 1.0}",0.9856177115503005,2,13
578.0,14to9,14,9,0.33333333333333337,4.186837275258268,0.0,310.0,3
578.0,14to19,14,19,0.33333333333333337,4.186837275258268,0.0,35.0,3
578.0,14to13,14,13,0.33333333333333337,4.186837275258268,114.0,114.0,3
,,,,,,,,,13,"{'8': 0.25, '18': 0.25, '12': 0.25, '14': 0.25}","{'8': 0.25, '18': 0.5, '12': 0.75, '14': 1.0}",0.5657017954329154,2,12
594.0,13to8,13,8,0.21307369778136923,6.026203281107248,116.0,48.0,4
594.0,13to18,13,18,0.21307369778136923,6.026203281107248,144.0,97.0,4
594.0,13to12,13,12,0.3607789066558922,6.026203281107248,169.0,258.0,4
594.0,13to14,13,14,0.21307369778136923,6.026203281107248,0.0,34.0,4
,,,,,,,,,12,"{'7': 0.1932008188749685, '17': 0.22958141618497654, '11': 0.1932008188749685, '13': 0.3840169460650865}","{'7': 0.1932008188749685, '17': 0.42278223505994506, '11': 0.6159830539349136, '13': 1.0}",0.7740943792497108,3,13
609.0,12to7,12,7,0.21877659657409546,5.869116883591643,0.0,46.0,4
609.0,12to17,12,17,0.2599732297310549,5.869116883591643,96.33333333333333,192.0,4
609.0,12to11,12,11,0.21877659657409546,5.869116883591643,0.0,12.0,4
609.0,12to13,12,13,0.30247357712075423,5.869116883591643,48.666666666666664,31.0,4
,,,,,,,,,13,"{'8': 0.21307369778136923, '18': 0.21307369778136923, '12': 0.3607789066558922, '14': 0.21307369778136923}","{'8': 0.21307369778136923, '18': 0.42614739556273845, '12': 0.7869263022186306, '14': 0.9999999999999998}",0.8372128562571771,3,14
625.0,13to8,13,8,0.21307369778136923,6.026203281107248,116.0,79.0,4
625.0,13to18,13,18,0.21307369778136923,6.026203281107248,144.0,128.0,4
625.0,13to12,13,12,0.3607789066558922,6.026203281107248,169.0,31.0,4
625.0,13to14,13,14,0.21307369778136923,6.026203281107248,65.0,65.0,4
,,,,,,,,,14,"{'9': 0.33333333333333337, '19': 0.33333333333333337, '13': 0.33333333333333337}","{'9': 0.33333333333333337, '19': 0.6666666666666667, '13': 1.0}",0.9685781389375933,2,13
642.0,14to9,14,9,0.3881443051031416,3.5956019623042863,0.0,374.0,3
642.0,14to19,14,19,0.3881443051031416,3.5956019623042863,0.0,99.0,3
642.0,14to13,14,13,0.2237113897937168,3.5956019623042863,73.5,33.0,3
,,,,,,,,,13,"{'8': 0.21307369778136923, '18': 0.21307369778136923, '12': 0.3607789066558922, '14': 0.21307369778136923}","{'8': 0.21307369778136923, '18': 0.42614739556273845, '12': 0.7869263022186306, '14': 0.9999999999999998}",0.7182999997442542,2,12
658.0,13to8,13,8,0.2697171701679279,4.760636543414339,116.0,112.0,4
658.0,13to18,13,18,0.2697171701679279,4.760636543414339,144.0,161.0,4
658.0,13to12,13,12,0.19084848949621644,4.760636543414339,117.66666666666667,15.0,4
658.0,13to14,13,14,0.2697171701679279,4.760636543414339,65.0,33.0,4
,,,,,,,,,12,"{'7': 0.21877659657409546, '17': 0.2599732297310549, '11': 0.21877659657409546, '13': 0.30247357712075423}","{'7': 0.21877659657409546, '17': 0.4787498263051504, '11': 0.6975264228792458, '13': 1.0}",0.9508286284281207,3,13
675.0,12to7,12,7,0.23520556908570683,5.459162475102168,0.0,112.0,4
