time,edge,old node,current node,probability (value_exp),value_coeff,expect,true,expect-true,no.of neighbours,,,,
79499,24to19,24,19,0.998119592787482,-25.8155108878025,33,33,0,2,,,,
79514,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
79532,24to19,24,19,0.998119592787482,-25.8155108878025,33,33,0,2,,,,
79548,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
79563,24to19,24,19,0.998119592787482,-25.8155108878025,31,31,0,2,,,,
79579,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
79595,24to19,24,19,0.998119592787482,-25.8155108878025,32,32,0,2,,,,
79612,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
79628,24to19,24,19,0.998119592787482,-25.8155108878025,33,33,0,2,,,,
79644,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
79661,24to19,24,19,0.998119592787482,-25.8155108878025,33,33,0,2,,,,
79676,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
79692,24to19,24,19,0.998119592787482,-25.8155108878025,31,31,0,2,,,,
79709,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
79724,24to19,24,19,0.998119592787482,-25.8155108878025,32,32,0,2,,,,
79739,19to24,19,24,0.999998508358326,-17.3070581972799,30,30,0,3,,,,
79754,24to19,24,19,0.998119592787482,-25.8155108878025,30,30,0,2,,,,
79769,19to24,19,24,0.999998508358326,-17.3070581972799,30,30,0,3,,,,
79785,24to19,24,19,0.998119592787482,-25.8155108878025,31,31,0,2,,,,
79801,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
79818,24to19,24,19,0.998119592787482,-25.8155108878025,33,33,0,2,,,,
79835,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
79850,24to19,24,19,0.998119592787482,-25.8155108878025,32,32,0,2,,,,
79865,19to24,19,24,0.999998508358326,-17.3070581972799,30,30,0,3,,,,
79881,24to19,24,19,0.998119592787482,-25.8155108878025,31,31,0,2,,,,
79898,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
79914,24to19,24,19,0.998119592787482,-25.8155108878025,33,33,0,2,,,,
79932,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
79949,24to19,24,19,0.998119592787482,-25.8155108878025,35,35,0,2,,,,
79966,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
79982,24to19,24,19,0.998119592787482,-25.8155108878025,33,33,0,2,,,,
80000,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
80015,24to23,24,23,0.001880407212518,-32.0898956335969,1032,1032,0,2,,,,
80032,23to22,23,22,0.000382303623602,-20.0599442049992,14558,25,14533,3,,,,
80049,22to17,22,17,0.009344788910775,-15.8577829651333,14592,26,14566,3,,,,
80066,17to12,17,12,0.08578748701764,-15.7726703922748,14626,192,14434,4,,,,
80083,12to7,12,7,0.228703600137353,-21.938194744331,14659,65,14594,4,,,,
80099,7to8,7,8,0.379862061429112,-15.2460122365097,9589,411,9178,4,,,,
80115,8to13,8,13,0.236601024270974,-18.3664155345438,9622,411,9211,4,,,,
80131,13to18,13,18,0.346022653214454,-19.7169266511121,2260,573,1687,4,,,,
80146,18to19,18,19,0.988710524167634,-12.8616254391544,164,164,0,4,,,,
80163,19to24,19,24,0.999998508358326,-17.3070581972799,163,163,0,3,,,,
80178,24to19,24,19,0.998119592787482,-25.8155108878025,32,32,0,2,,,,
80195,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
80212,24to19,24,19,0.998119592787482,-25.8155108878025,34,34,0,2,,,,
80227,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
80242,24to19,24,19,0.998119592787482,-25.8155108878025,30,30,0,2,,,,
80258,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
80275,24to19,24,19,0.998119592787482,-25.8155108878025,33,33,0,2,,,,
80292,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
80308,24to19,24,19,0.998119592787482,-25.8155108878025,33,33,0,2,,,,
80324,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
80341,24to23,24,23,0.001880407212518,-32.0898956335969,326,326,0,2,,,,
80357,23to24,23,24,0.99790757020431,-12.1927433881039,33,33,0,3,,,,
80373,24to19,24,19,0.998119592787482,-25.8155108878025,65,65,0,2,,,,
80389,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
80406,24to19,24,19,0.998119592787482,-25.8155108878025,33,33,0,2,,,,
80422,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
80439,24to23,24,23,0.001715692231619,-32.1817323682907,98,89,9,2,,,,
80455,23to24,23,24,0.99790757020431,-12.1927433881039,33,33,0,3,,,,
80473,24to23,24,23,0.001715692231619,-32.1817323682907,34,34,0,2,,,,
80489,23to24,23,24,0.99790757020431,-12.1927433881039,34,34,0,3,,,,
80504,24to19,24,19,0.998284307768381,-25.8155108878025,98,98,0,2,,,,
80519,19to24,19,24,0.999998508358326,-17.3070581972799,30,30,0,3,,,,
80536,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
80552,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
80567,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
80582,19to18,19,18,5.59845464363106E-07,-31.7026617534317,451,451,0,3,,,,
80598,18to19,18,19,0.988710524167634,-12.8616254391544,31,31,0,4,,,,
80614,19to24,19,24,0.999998508358326,-17.3070581972799,62,62,0,3,,,,
80629,24to23,24,23,0.001715692231619,-32.1817323682907,156,156,0,2,,,,
80645,23to22,23,22,0.000163185002553,-20.911493960301,613,91,522,3,,,,
80662,22to21,22,21,0.003568814780101,-16.8264026545981,15171,125,15046,3,,,,
80678,21to16,21,16,0.287498741874044,-16.5906612276854,15171,156,15015,3,,,,
80693,16to11,16,11,0.14806462809032,-19.3531076743343,15169,770,14399,4,,,,
80709,11to10,11,10,0.231981052577599,-24.1129722688401,18284,2461,15823,4,,,,
80725,10to5,10,5,0.002708753768857,-18.7851466027538,15171,31,15140,3,,,,
80741,5to6,5,6,0.752539977911049,-14.5363058017763,15202,387,14815,3,,,,
80757,6to1,6,1,0.034318270506313,-16.2761201681747,15168,190,14978,4,,,,
80775,1to2,1,2,0.152414344792114,-15.6865284568572,15170,741,14429,3,,,,
80793,2to3,2,3,0.045481504580605,-16.5403093492516,10235,574,9661,3,,,,
80809,3to8,3,8,0.74368116919077,-13.7257901783765,710,539,171,3,,,,
80825,8to9,8,9,0.092041924708506,-19.4455613338926,10234,572,9662,4,,,,
80841,9to14,9,14,0.965592086099638,-16.3018185985912,1422,1422,0,3,,,,
80858,14to19,14,19,0.997921202385528,-15.93398246238,260,260,0,3,,,,
80875,19to18,19,18,5.59845464363106E-07,-31.7026617534317,293,293,0,3,,,,
80891,18to19,18,19,0.988710524167634,-12.8616254391544,33,33,0,4,,,,
80907,19to24,19,24,0.999998508358326,-17.3070581972799,293,293,0,3,,,,
80923,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
80938,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
80954,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
80970,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
80986,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
81003,19to14,19,14,9.31796209496496E-07,-31.1932084111459,162,162,0,3,,,,
81017,14to19,14,19,0.997921202385528,-15.93398246238,31,31,0,3,,,,
81033,19to24,19,24,0.999998508358326,-17.3070581972799,63,63,0,3,,,,
81048,24to23,24,23,0.001715692231619,-32.1817323682907,419,419,0,2,,,,
81067,23to22,23,22,6.50757114149563E-05,-21.8309252399218,422,34,388,3,,,,
81084,22to23,22,23,0.987029835786056,-11.2039359331613,36,36,0,3,,,,
81102,23to24,23,24,0.998224255409263,-12.1927433881039,69,69,0,3,,,,
81119,24to19,24,19,0.998284307768381,-25.8155108878025,102,102,0,2,,,,
81134,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
81151,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
81166,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
81182,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
81197,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
81213,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
81230,19to14,19,14,9.31796209496496E-07,-31.1932084111459,227,227,0,3,,,,
81246,14to19,14,19,0.997921202385528,-15.93398246238,33,33,0,3,,,,
81263,19to18,19,18,5.59845464363106E-07,-31.7026617534317,388,388,0,3,,,,
81280,18to19,18,19,0.988710524167634,-12.8616254391544,34,34,0,4,,,,
81297,19to24,19,24,0.999998508358326,-17.3070581972799,100,100,0,3,,,,
81312,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
81329,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
81345,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
81361,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
81376,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
81393,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
81408,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
81423,19to24,19,24,0.999998508358326,-17.3070581972799,30,30,0,3,,,,
81437,24to19,24,19,0.998284307768381,-25.8155108878025,29,29,0,2,,,,
81454,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
81469,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
81485,19to18,19,18,5.59845464363106E-07,-31.7026617534317,222,222,0,3,,,,
81503,18to19,18,19,0.988710524167634,-12.8616254391544,34,34,0,4,,,,
81520,19to24,19,24,0.999998508358326,-17.3070581972799,66,66,0,3,,,,
81536,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
81554,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
81570,24to19,24,19,0.998284307768381,-25.8155108878025,34,34,0,2,,,,
81586,19to18,19,18,5.59845464363106E-07,-31.7026617534317,101,101,0,3,,,,
81602,18to19,18,19,0.988710524167634,-12.8616254391544,32,32,0,4,,,,
81619,19to24,19,24,0.999998508358326,-17.3070581972799,65,65,0,3,,,,
81636,24to19,24,19,0.998284307768381,-25.8155108878025,34,34,0,2,,,,
81653,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
81668,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
81684,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
81700,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
81717,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
81734,24to19,24,19,0.998284307768381,-25.8155108878025,34,34,0,2,,,,
81750,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
81767,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
81783,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
81800,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
81816,19to14,19,14,9.31796209496496E-07,-31.1932084111459,586,586,0,3,,,,
81833,14to19,14,19,0.997921202385528,-15.93398246238,33,33,0,3,,,,
81851,19to24,19,24,0.999998508358326,-17.3070581972799,68,68,0,3,,,,
81867,24to19,24,19,0.998284307768381,-25.8155108878025,34,34,0,2,,,,
81883,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
81898,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
81914,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
81929,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
81945,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
81961,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
81977,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
81992,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
82009,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
82024,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
82041,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
82057,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
82073,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
82090,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
82107,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
82122,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
82139,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
82157,24to19,24,19,0.998284307768381,-25.8155108878025,35,35,0,2,,,,
82173,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
82190,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
82205,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
82220,24to19,24,19,0.998284307768381,-25.8155108878025,30,30,0,2,,,,
82238,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
82254,24to19,24,19,0.998284307768381,-25.8155108878025,34,34,0,2,,,,
82271,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
82287,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
82304,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
82318,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
82334,19to24,19,24,0.999998508358326,-17.3070581972799,30,30,0,3,,,,
82350,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
82367,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
82382,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
82398,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
82415,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
82432,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
82447,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
82463,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
82478,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
82494,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
82510,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
82526,19to14,19,14,9.31796209496496E-07,-31.1932084111459,710,710,0,3,,,,
82542,14to19,14,19,0.997921202385528,-15.93398246238,32,32,0,3,,,,
82558,19to24,19,24,0.999998508358326,-17.3070581972799,64,64,0,3,,,,
82575,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
82592,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
82608,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
82624,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
82640,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
82656,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
82672,24to23,24,23,0.001715692231619,-32.1817323682907,1588,1588,0,2,,,,
82689,23to24,23,24,0.998224255409263,-12.1927433881039,33,33,0,3,,,,
82705,24to19,24,19,0.998284307768381,-25.8155108878025,65,65,0,2,,,,
82721,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
82737,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
82755,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
82772,24to19,24,19,0.998284307768381,-25.8155108878025,35,35,0,2,,,,
82788,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
82804,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
82821,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
82836,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
82852,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
82867,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
82882,19to24,19,24,0.999998508358326,-17.3070581972799,30,30,0,3,,,,
82897,24to19,24,19,0.998284307768381,-25.8155108878025,30,30,0,2,,,,
82911,19to24,19,24,0.999998508358326,-17.3070581972799,29,29,0,3,,,,
82927,24to19,24,19,0.998284307768381,-25.8155108878025,30,30,0,2,,,,
82944,19to14,19,14,9.31796209496496E-07,-31.1932084111459,418,418,0,3,,,,
82960,14to19,14,19,0.997921202385528,-15.93398246238,33,33,0,3,,,,
82977,19to24,19,24,0.999998508358326,-17.3070581972799,66,66,0,3,,,,
82994,24to19,24,19,0.998284307768381,-25.8155108878025,34,34,0,2,,,,
83011,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
83028,24to19,24,19,0.998284307768381,-25.8155108878025,34,34,0,2,,,,
83043,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
83059,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
83075,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
83091,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
83106,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
83122,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
83137,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
83153,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
83169,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
83184,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
83199,19to24,19,24,0.999998508358326,-17.3070581972799,30,30,0,3,,,,
83215,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
83231,19to18,19,18,5.59845464363106E-07,-31.7026617534317,1645,1645,0,3,,,,
83248,18to19,18,19,0.988710524167634,-12.8616254391544,33,33,0,4,,,,
83264,19to24,19,24,0.999998508358326,-17.3070581972799,65,65,0,3,,,,
83281,24to23,24,23,0.001715692231619,-32.1817323682907,609,609,0,2,,,,
83297,23to24,23,24,0.998224255409263,-12.1927433881039,33,33,0,3,,,,
83315,24to23,24,23,0.001715692231619,-32.1817323682907,34,34,0,2,,,,
83330,23to24,23,24,0.998224255409263,-12.1927433881039,33,33,0,3,,,,
83346,24to19,24,19,0.998284307768381,-25.8155108878025,98,98,0,2,,,,
83361,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
83377,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
83393,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
83410,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
83425,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
83441,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
83457,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
83473,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
83490,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
83505,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
83521,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
83536,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
83553,19to24,19,24,0.999998508358326,-17.3070581972799,32,32,0,3,,,,
83568,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
83583,19to24,19,24,0.999998508358326,-17.3070581972799,30,30,0,3,,,,
83600,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
83617,19to24,19,24,0.999998508358326,-17.3070581972799,34,34,0,3,,,,
83632,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
83648,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
83664,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
83681,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
83698,24to23,24,23,0.001715692231619,-32.1817323682907,383,383,0,2,,,,
83714,23to24,23,24,0.998224255409263,-12.1927433881039,33,33,0,3,,,,
83729,24to19,24,19,0.998284307768381,-25.8155108878025,65,65,0,2,,,,
83745,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
83761,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
83776,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
83792,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
83807,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
83824,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
83840,19to24,19,24,0.999998508358326,-17.3070581972799,33,33,0,3,,,,
83856,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
83871,19to24,19,24,0.999998508358326,-17.3070581972799,31,31,0,3,,,,
83887,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
83904,19to18,19,18,5.32264612338545E-07,-31.7531818128671,673,639,34,3,,,,
83921,18to19,18,19,0.988710524167634,-12.8616254391544,34,34,0,4,,,,
83939,19to24,19,24,0.999998535939152,-17.3070581972799,68,68,0,3,,,,
83956,24to19,24,19,0.998284307768381,-25.8155108878025,35,35,0,2,,,,
83972,19to24,19,24,0.999998535939152,-17.3070581972799,33,33,0,3,,,,
83988,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
84004,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84019,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
84035,19to24,19,24,0.999998535939152,-17.3070581972799,31,31,0,3,,,,
84051,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
84068,19to24,19,24,0.999998535939152,-17.3070581972799,33,33,0,3,,,,
84085,24to19,24,19,0.998284307768381,-25.8155108878025,34,34,0,2,,,,
84100,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84115,24to19,24,19,0.998284307768381,-25.8155108878025,30,30,0,2,,,,
84132,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84148,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
84164,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84181,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
84196,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84212,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
84228,19to18,19,18,5.32264612338545E-07,-31.7531818128671,324,324,0,3,,,,
84244,18to19,18,19,0.988710524167634,-12.8616254391544,32,32,0,4,,,,
84260,19to24,19,24,0.999998535939152,-17.3070581972799,64,64,0,3,,,,
84277,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
84295,19to24,19,24,0.999998535939152,-17.3070581972799,35,35,0,3,,,,
84311,24to19,24,19,0.998284307768381,-25.8155108878025,34,34,0,2,,,,
84326,19to24,19,24,0.999998535939152,-17.3070581972799,31,31,0,3,,,,
84341,24to19,24,19,0.998284307768381,-25.8155108878025,30,30,0,2,,,,
84358,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84374,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
84391,19to24,19,24,0.999998535939152,-17.3070581972799,33,33,0,3,,,,
84409,24to23,24,23,0.001715692231619,-32.1817323682907,711,711,0,2,,,,
84425,23to24,23,24,0.998224255409263,-12.1927433881039,34,34,0,3,,,,
84440,24to19,24,19,0.998284307768381,-25.8155108878025,66,66,0,2,,,,
84455,19to24,19,24,0.999998535939152,-17.3070581972799,30,30,0,3,,,,
84471,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
84488,19to24,19,24,0.999998535939152,-17.3070581972799,33,33,0,3,,,,
84504,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
84521,19to24,19,24,0.999998535939152,-17.3070581972799,33,33,0,3,,,,
84536,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
84553,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84568,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
84586,19to14,19,14,9.31796235196244E-07,-31.1932084111459,1642,1642,0,3,,,,
84602,14to19,14,19,0.997921202385528,-15.93398246238,34,34,0,3,,,,
84618,19to24,19,24,0.999998535939152,-17.3070581972799,65,65,0,3,,,,
84635,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
84650,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84666,24to19,24,19,0.998284307768381,-25.8155108878025,31,31,0,2,,,,
84683,19to24,19,24,0.999998535939152,-17.3070581972799,33,33,0,3,,,,
84700,24to19,24,19,0.998284307768381,-25.8155108878025,34,34,0,2,,,,
84716,19to24,19,24,0.999998535939152,-17.3070581972799,33,33,0,3,,,,
84732,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
84749,19to24,19,24,0.999998535939152,-17.3070581972799,33,33,0,3,,,,
84764,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
84781,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84797,24to23,24,23,0.001715692231619,-32.1817323682907,388,388,0,2,,,,
84812,23to24,23,24,0.998224255409263,-12.1927433881039,31,31,0,3,,,,
84827,24to19,24,19,0.998284307768381,-25.8155108878025,63,63,0,2,,,,
84842,19to24,19,24,0.999998535939152,-17.3070581972799,30,30,0,3,,,,
84857,24to19,24,19,0.998284307768381,-25.8155108878025,30,30,0,2,,,,
84872,19to24,19,24,0.999998535939152,-17.3070581972799,30,30,0,3,,,,
84887,24to19,24,19,0.998284307768381,-25.8155108878025,30,30,0,2,,,,
84903,19to24,19,24,0.999998535939152,-17.3070581972799,31,31,0,3,,,,
84917,24to19,24,19,0.998284307768381,-25.8155108878025,30,30,0,2,,,,
84935,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84952,24to19,24,19,0.998284307768381,-25.8155108878025,35,35,0,2,,,,
84967,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
84984,24to19,24,19,0.998284307768381,-25.8155108878025,32,32,0,2,,,,
85001,19to24,19,24,0.999998535939152,-17.3070581972799,34,34,0,3,,,,
85017,24to19,24,19,0.998284307768381,-25.8155108878025,33,33,0,2,,,,
85033,19to24,19,24,0.999998535939152,-17.3070581972799,32,32,0,3,,,,
85049,24to23,24,23,0.001715692231619,-32.1817323682907,252,252,0,2,,,,
85066,23to24,23,24,0.998224255409263,-12.1927433881039,33,33,0,3,,,,
