time,edge,old node,current node,probability (value_exp),value_coeff,sum,expect,true,no.of neighbours
1381,-gneE5,gneJ7,gneJ6,0.481578918489915,0.463141154216202,3.29968270569882,41.3030303030303,42,2
1420,-gneE5,gneJ7,gneJ6,0.468062052275622,0.436037017268983,3.30419019406063,41.2352941176471,39,2
1461,-gneE5,gneJ7,gneJ6,0.466681953856339,0.433265014496981,3.30478794317441,41.2285714285714,41,2
1501,-gneE5,gneJ7,gneJ6,0.459472790929091,0.418767374577898,3.30832800735154,41.1944444444444,40,2
1541,-gneE5,gneJ7,gneJ6,0.452469205268864,0.404650499988272,3.31244329541552,41.1621621621622,40,2
1582,-gneE5,gneJ7,gneJ6,0.451518967337136,0.402732341420497,3.31305339109547,41.1578947368421,41,2
1623,-gneE5,gneJ7,gneJ6,0.450593343315054,0.400863182541992,3.31365962847654,41.1538461538462,41,2
1666,-gneE5,gneJ7,gneJ6,0.461430696133838,0.422707842736167,3.307297034664,41.2,43,2
1706,-gneE5,gneJ7,gneJ6,0.454372209635938,0.408489833257494,3.31125875320297,41.1707317073171,40,2
1746,-gneE5,gneJ7,gneJ6,0.447494754584853,0.394600944368605,3.3157750834462,41.1428571428572,40,2
1787,-gneE5,gneJ7,gneJ6,0.446656318383863,0.392905070993817,3.31637033992541,41.1395348837209,41,2
1828,-gneE5,gneJ7,gneJ6,0.445837167459595,0.391247612430281,3.31696132889156,41.1363636363636,41,2
1869,-gneE5,gneJ7,gneJ6,0.445036445249243,0.389626866887332,3.3175480390618,41.1333333333333,41,2
1910,-gneE5,gneJ7,gneJ6,0.444253350875935,0.388041243208685,3.3181304684666,41.1304347826087,41,2
1952,-gneE5,gneJ7,gneJ6,0.449365418734375,0.398382504842604,3.31448208249698,41.1489361702128,42,2
1993,-gneE5,gneJ7,gneJ6,0.448488588164368,0.39661035294387,3.31508211874717,41.1458333333333,41,2
2034,-gneE5,gneJ7,gneJ6,0.447629900338793,0.394874241832759,3.3156800475116,41.1428571428572,41,2
2074,-gneE5,gneJ7,gneJ6,0.440905271624208,0.381255564789957,3.32071723744815,41.12,40,2
2115,-gneE5,gneJ7,gneJ6,0.440200075711265,0.379824949625436,3.32128211475119,41.1176470588235,41,2
2155,-gneE5,gneJ7,gneJ6,0.433638088016611,0.366488496653981,3.32687520978243,41.0961538461538,40,2
2196,-gneE5,gneJ7,gneJ6,0.43307436308794,0.365340654597048,3.32738423762967,41.0943396226415,41,2
2238,-gneE5,gneJ7,gneJ6,0.438390409802496,0.376151465407859,3.32276372672949,41.1111111111111,42,2
2279,-gneE5,gneJ7,gneJ6,0.437737166455618,0.374824618879774,3.32330990020441,41.1090909090909,41,2
2320,-gneE5,gneJ7,gneJ6,0.437095767850185,0.373521404283771,3.32385204137648,41.1071428571429,41,2
2361,-gneE5,gneJ7,gneJ6,0.436465797823654,0.372240994552657,3.3243901934657,41.1052631578947,41,2
2403,-gneE5,gneJ7,gneJ6,0.441732347067291,0.382932818452028,3.32006362996618,41.1206896551724,42,2
2446,-gneE5,gneJ7,gneJ6,0.452830325580594,0.405379276442143,3.3122146934463,41.1525423728814,43,2
2489,-gneE5,gneJ7,gneJ6,0.463781111964089,0.427435124277028,3.30612795920876,41.1833333333333,43,2
2528,-gneE5,gneJ7,gneJ6,0.450829191068826,0.401339506747147,3.31350403978924,41.1475409836066,39,2
2567,-gneE5,gneJ7,gneJ6,0.43814012924259,0.375643155236751,3.32297227253514,41.1129032258065,39,2
2607,-gneE5,gneJ7,gneJ6,0.431590495445009,0.362317546893762,3.32874585991482,41.0952380952381,40,2
2648,-gneE5,gneJ7,gneJ6,0.431030917301649,0.361176862483115,3.32926753405934,41.09375,41,2
2690,-gneE5,gneJ7,gneJ6,0.43636208341608,0.372030155896289,3.32447933086624,41.1076923076923,42,2
2731,-gneE5,gneJ7,gneJ6,0.435727594690957,0.370740071119289,3.32502796576692,41.1060606060606,41,2
2775,-gneE5,gneJ7,gneJ6,0.452830273621515,0.405379171590816,3.31221472620944,41.1492537313433,44,2
2815,-gneE5,gneJ7,gneJ6,0.446018428098138,0.39161442364659,3.31682975235079,41.1323529411765,40,2
2856,-gneE5,gneJ7,gneJ6,0.445234992077795,0.390028799967943,3.3174017266743,41.1304347826087,41,2
2895,-gneE5,gneJ7,gneJ6,0.432652459454784,0.364481354712469,3.32776817649939,41.1,39,2
2935,-gneE5,gneJ7,gneJ6,0.426184815764907,0.351282863111509,3.333974214121,41.0845070422535,40,2
2975,-gneE5,gneJ7,gneJ6,0.419829297906876,0.338262910456791,3.34066535199316,41.0694444444444,40,2
3014,-gneE5,gneJ7,gneJ6,0.407766287425975,0.313396421805256,3.35501927460688,41.041095890411,39,2
3056,-gneE5,gneJ7,gneJ6,0.41334224427017,0.324917159132445,3.34811168133508,41.0540540540541,42,2
3097,-gneE5,gneJ7,gneJ6,0.413027254854132,0.324267597586488,3.34848931506786,41.0533333333333,41,2
3138,-gneE5,gneJ7,gneJ6,0.412716474496468,0.323626571945463,3.34886337140718,41.0526315789474,41,2
3179,-gneE5,gneJ7,gneJ6,0.412409793337819,0.32299386077811,3.34923392545567,41.0519480519481,41,2
3220,-gneE5,gneJ7,gneJ6,0.412107105752911,0.322369251159122,3.34960104988004,41.0512820512821,41,2
3260,-gneE5,gneJ7,gneJ6,0.405993158939483,0.309722736661898,3.3573155328431,41.0379746835443,40,2
3301,-gneE5,gneJ7,gneJ6,0.405772803792822,0.309265837484317,3.35760428775691,41.0375,41,2
3344,-gneE5,gneJ7,gneJ6,0.417203373539057,0.33286776171763,3.34360388064963,41.0617283950617,43,2
3385,-gneE5,gneJ7,gneJ6,0.41684234772639,0.332125260975129,3.34401590887074,41.0609756097561,41,2
3426,-gneE5,gneJ7,gneJ6,0.416485752791424,0.331391692900012,3.34442479062388,41.0602409638554,41,2
3469,-gneE5,gneJ7,gneJ6,0.427865925837817,0.354718264908126,3.33230299409317,41.0833333333333,43,2
3508,-gneE5,gneJ7,gneJ6,0.415637812501667,0.329646631670303,3.345404699454,41.0588235294118,39,2
3547,-gneE5,gneJ7,gneJ6,0.40364608157042,0.304852072305044,3.36042983536923,41.0348837209302,39,2
3588,-gneE5,gneJ7,gneJ6,0.403443815671993,0.304431904237817,3.36070222493067,41.0344827586207,41,2
3628,-gneE5,gneJ7,gneJ6,0.397458278975648,0.291966530276598,3.36905348262671,41.0227272727273,40,2
3668,-gneE5,gneJ7,gneJ6,0.391568355220488,0.279637763153311,3.37782814961846,41.0112359550562,40,2
3709,-gneE5,gneJ7,gneJ6,0.391503810225031,0.279502298509583,3.37792741211026,41.0111111111111,41,2
3749,-gneE5,gneJ7,gneJ6,0.385708978964139,0.267307176558363,3.38711765661316,41,40,2
3787,-gneE5,gneJ7,gneJ6,0.368695164917668,0.231090673507156,3.41738541856277,40.9673913043478,38,2
3829,-gneE5,gneJ7,gneJ6,0.374516096475875,0.243554593738066,3.40646497526589,40.9784946236559,42,2
3870,-gneE5,gneJ7,gneJ6,0.374637731495569,0.243814199137859,3.40624315000995,40.9787234042553,41,2
3911,-gneE5,gneJ7,gneJ6,0.37475810107496,0.244071070445334,3.40602388690617,40.9789473684211,41,2
3952,-gneE5,gneJ7,gneJ6,0.374877231416504,0.244325264649706,3.40580713019234,40.9791666666667,41,2
3992,-gneE5,gneJ7,gneJ6,0.369350724294887,0.23249838996425,3.41612546531769,40.9690721649485,40,2
4033,-gneE5,gneJ7,gneJ6,0.369524786683712,0.232871988967986,3.41579221854593,40.969387755102,41,2
4072,-gneE5,gneJ7,gneJ6,0.358503955746816,0.209068338252643,3.43797942753042,40.9494949494949,39,2
4112,-gneE5,gneJ7,gneJ6,0.353240872010374,0.197588123303938,3.44937557215105,40.94,40,2
4154,-gneE5,gneJ7,gneJ6,0.359117816021426,0.210402436650166,3.43668451431735,40.950495049505,42,2
4193,-gneE5,gneJ7,gneJ6,0.348331642791221,0.186809622278909,3.46048889691077,40.9313725490196,39,2
4234,-gneE5,gneJ7,gneJ6,0.348708629707665,0.187639793056897,3.45961866453641,40.9320388349515,41,2
4273,-gneE5,gneJ7,gneJ6,0.338163526570907,0.164255539237861,3.48504596431063,40.9134615384615,39,2
4313,-gneE5,gneJ7,gneJ6,0.333231011479525,0.153196167875812,3.49773448610587,40.9047619047619,40,2
4354,-gneE5,gneJ7,gneJ6,0.333743634855053,0.154349304407177,3.49639153077798,40.9056603773585,41,2
4394,-gneE5,gneJ7,gneJ6,0.328883483376488,0.143380383017781,3.50935453650107,40.8971962616822,40,2
4436,-gneE5,gneJ7,gneJ6,0.334805365704118,0.156734842049017,3.49362806336203,40.9074074074074,42,2
4477,-gneE5,gneJ7,gneJ6,0.335305014007864,0.157856169700957,3.49233595895365,40.9082568807339,41,2
4518,-gneE5,gneJ7,gneJ6,0.335800474162621,0.158967280812068,3.49105995840528,40.9090909090909,41,2
4558,-gneE5,gneJ7,gneJ6,0.330905632742145,0.147954064953037,3.50389815277157,40.9009009009009,40,2
4597,-gneE5,gneJ7,gneJ6,0.32078386757139,0.124914099895164,3.53213248613348,40.8839285714286,39,2
4638,-gneE5,gneJ7,gneJ6,0.321397263185596,0.12632102630209,3.53035476998581,40.8849557522124,41,2
4680,-gneE5,gneJ7,gneJ6,0.327320116173684,0.139834539815604,3.51363522514699,40.8947368421053,42,2
4720,-gneE5,gneJ7,gneJ6,0.322561749323603,0.12898809149574,3.5270039874361,40.8869565217391,40,2
4761,-gneE5,gneJ7,gneJ6,0.323160965875467,0.130358532145118,3.52529198576259,40.8879310344828,41,2
4803,-gneE5,gneJ7,gneJ6,0.32908559352836,0.14383815596957,3.50880511106605,40.8974358974359,42,2
4844,-gneE5,gneJ7,gneJ6,0.329634823590152,0.145081421613996,3.50731663637946,40.8983050847458,41,2
4887,-gneE5,gneJ7,gneJ6,0.340986153830383,0.170548663347411,3.47801618853236,40.9159663865546,43,2
4927,-gneE5,gneJ7,gneJ6,0.336014323721445,0.159446605901903,3.49051083200798,40.9083333333333,40,2
4968,-gneE5,gneJ7,gneJ6,0.336510301364461,0.160557717013014,3.48924100020647,40.9090909090909,41,2
5010,-gneE5,gneJ7,gneJ6,0.342439391236766,0.173778870859168,3.47446137739014,40.9180327868853,42,2
5051,-gneE5,gneJ7,gneJ6,0.342886927685367,0.174772314133557,3.47337539404094,40.9186991869919,41,2
5092,-gneE5,gneJ7,gneJ6,0.343331123977442,0.175757729979043,3.47230157242501,40.9193548387097,41,2
5133,-gneE5,gneJ7,gneJ6,0.343772030854937,0.176735247085593,3.47123968950696,40.92,41,2
5174,-gneE5,gneJ7,gneJ6,0.344209697896737,0.17770499107318,3.47018952802793,40.9206349206349,41,2
5216,-gneE5,gneJ7,gneJ6,0.350139493016868,0.190786945671102,3.45634128700673,40.9291338582677,42,2
5258,-gneE5,gneJ7,gneJ6,0.356067884540833,0.203764044907744,3.44318847479757,40.9375,42,2
5298,-gneE5,gneJ7,gneJ6,0.350874108215541,0.192400408544107,3.4546743374767,40.9302325581395,40,2
5339,-gneE5,gneJ7,gneJ6,0.351259443659669,0.193246114238526,3.45380418912301,40.9307692307692,41,2
5381,-gneE5,gneJ7,gneJ6,0.357188139134135,0.206205278885179,3.44077905261268,40.9389312977099,42,2
5423,-gneE5,gneJ7,gneJ6,0.36311430703641,0.219063743270008,3.42842626883314,40.9469696969697,42,2
5463,-gneE5,gneJ7,gneJ6,0.357822117921448,0.207585322700678,3.43942606563632,40.9398496240602,40,2
5503,-gneE5,gneJ7,gneJ6,0.352602577488406,0.196190609847442,3.45079386007341,40.9328358208955,40,2
5544,-gneE5,gneJ7,gneJ6,0.352974448436591,0.197004942094999,3.44996660330861,40.9333333333333,41,2
5584,-gneE5,gneJ7,gneJ6,0.347821800088532,0.185686221290112,3.46167030730646,40.9264705882353,40,2
5624,-gneE5,gneJ7,gneJ6,0.342740914615041,0.174448261960822,3.47372925517531,40.9197080291971,40,2
5664,-gneE5,gneJ7,gneJ6,0.337731433184796,0.163289919771662,3.48613682258099,40.9130434782609,40,2
5707,-gneE5,gneJ7,gneJ6,0.349145778361615,0.188601925396552,3.45861308542456,40.9280575539568,43,2
5749,-gneE5,gneJ7,gneJ6,0.355076786188825,0.201601401927698,3.44534007698773,40.9357142857143,42,2
5789,-gneE5,gneJ7,gneJ6,0.349895881955569,0.190251549215863,3.45689642000696,40.9290780141844,40,2
5830,-gneE5,gneJ7,gneJ6,0.350287360723962,0.191111838272986,3.45600490078859,40.9295774647887,41,2
5870,-gneE5,gneJ7,gneJ6,0.345171332714804,0.179833642784264,3.46789579692324,40.9230769230769,40,2
5909,-gneE5,gneJ7,gneJ6,0.334697632007366,0.156492953597369,3.49390736706277,40.9097222222222,39,2
5949,-gneE5,gneJ7,gneJ6,0.329797421591132,0.145449284738829,3.50687725913444,40.9034482758621,40,2
5990,-gneE5,gneJ7,gneJ6,0.330315785440867,0.146621421376472,3.50548041908964,40.9041095890411,41,2
6028,-gneE5,gneJ7,gneJ6,0.314900742742416,0.111346878947187,3.54963460905748,40.8843537414966,38,2
6068,-gneE5,gneJ7,gneJ6,0.310283586136272,0.100603077294295,3.56395785013891,40.8783783783784,40,2
6108,-gneE5,gneJ7,gneJ6,0.30573387571666,0.089929842483129,3.57859435524621,40.8724832214765,40,2
6147,-gneE5,gneJ7,gneJ6,0.296157832450057,0.067169196374465,3.61117045445535,40.86,39,2
6189,-gneE5,gneJ7,gneJ6,0.301966428800982,0.081024325202856,3.59111865095543,40.8675496688742,42,2
6231,-gneE5,gneJ7,gneJ6,0.307799210825597,0.094785793092764,3.57188481049609,40.875,42,2
6270,-gneE5,gneJ7,gneJ6,0.298172843773461,0.071993086758791,3.60411062636661,40.8627450980392,39,2
6309,-gneE5,gneJ7,gneJ6,0.288780002612606,0.049341679987213,3.63799169548613,40.8506493506494,39,2
6348,-gneE5,gneJ7,gneJ6,0.279621405054245,0.026829831645981,3.67351344919495,40.8387096774194,39,2
6389,-gneE5,gneJ7,gneJ6,0.280412518539852,0.028791847028181,3.67034376477021,40.8397435897436,41,2
6430,-gneE5,gneJ7,gneJ6,0.28119992491357,0.030741316772411,3.66720834194074,40.8407643312102,41,2
6470,-gneE5,gneJ7,gneJ6,0.277083235742462,0.020511930535585,3.68381632045125,40.8354430379747,40,2
6511,-gneE5,gneJ7,gneJ6,0.277886047543135,0.022514086703766,3.68053542290335,40.8364779874214,41,2
6552,-gneE5,gneJ7,gneJ6,0.27868523771737,0.02450367960245,3.67728972791725,40.8375,41,2
6593,-gneE5,gneJ7,gneJ6,0.279480840059795,0.026480865914237,3.67407869288187,40.8385093167702,41,2
6635,-gneE5,gneJ7,gneJ6,0.285207006264523,0.040611136429576,3.6515479041616,40.8456790123457,42,2
6677,-gneE5,gneJ7,gneJ6,0.290966335428788,0.054652283748994,3.62988144536183,40.8527607361963,42,2
6717,-gneE5,gneJ7,gneJ6,0.286704277879704,0.044277600960518,3.64582102154944,40.8475609756098,40,2
6758,-gneE5,gneJ7,gneJ6,0.287463427076843,0.046132200367046,3.64294287582081,40.8484848484849,41,2
6798,-gneE5,gneJ7,gneJ6,0.28325256577436,0.035807716591235,3.65912496185313,40.8433734939759,40,2
6839,-gneE5,gneJ7,gneJ6,0.284027069888634,0.037713595494621,3.65610847789581,40.8443113772455,41,2
6880,-gneE5,gneJ7,gneJ6,0.284798211230271,0.039608086896545,3.65312317882586,40.8452380952381,41,2
6919,-gneE5,gneJ7,gneJ6,0.275737443562711,0.01714757392741,3.68936269368187,40.8343195266272,39,2
6961,-gneE5,gneJ7,gneJ6,0.281439793314688,0.031334524813194,3.66625702410846,40.8411764705882,42,2
7003,-gneE5,gneJ7,gneJ6,0.287178378647487,0.045436171198305,3.64402157146314,40.8479532163743,42,2
7042,-gneE5,gneJ7,gneJ6,0.27805776114769,0.022941865959125,3.67983634203964,40.8372093023256,39,2
7082,-gneE5,gneJ7,gneJ6,0.273984203607786,0.012749340477812,3.69667647432845,40.8323699421965,40,2
7124,-gneE5,gneJ7,gneJ6,0.279674928876406,0.026962681316539,3.673298381061,40.8390804597701,42,2
7167,-gneE5,gneJ7,gneJ6,0.290392227012917,0.053260065566085,3.63199770349152,40.8514285714286,43,2
7206,-gneE5,gneJ7,gneJ6,0.281192319435761,0.030722502961744,3.66723853444604,40.8409090909091,39,2
7247,-gneE5,gneJ7,gneJ6,0.281975863904409,0.03265914703423,3.66413740595013,40.8418079096045,41,2
7287,-gneE5,gneJ7,gneJ6,0.277844334231255,0.02241014442039,3.68070538805957,40.8370786516854,40,2
7328,-gneE5,gneJ7,gneJ6,0.2786410351976,0.024393728551717,3.67746871494226,40.8379888268156,41,2
7369,-gneE5,gneJ7,gneJ6,0.279434681398959,0.026366249297194,3.67426444286981,40.8388888888889,41,2
7409,-gneE5,gneJ7,gneJ6,0.275339626341871,0.016151122791985,3.69101342482395,40.8342541436464,40,2
7451,-gneE5,gneJ7,gneJ6,0.281039572480313,0.030344584382191,3.66784529516379,40.8406593406593,42,2
7491,-gneE5,gneJ7,gneJ6,0.276921336316805,0.02010773171258,3.68448046494162,40.8360655737705,40,2
7533,-gneE5,gneJ7,gneJ6,0.282632413062781,0.034279388399207,3.6615534886222,40.8423913043478,42,2
7576,-gneE5,gneJ7,gneJ6,0.293402854670965,0.06054295018804,3.62100508064158,40.8540540540541,43,2
7619,-gneE5,gneJ7,gneJ6,0.304346649622741,0.086657935058452,3.58316277631394,40.8655913978495,43,2
7661,-gneE5,gneJ7,gneJ6,0.310222955914259,0.100461415367231,3.56414945286024,40.8716577540107,42,2
7703,-gneE5,gneJ7,gneJ6,0.31612853718306,0.114189457006789,3.54591359999036,40.8776595744681,42,2
7743,-gneE5,gneJ7,gneJ6,0.311529097723961,0.103509845356303,3.56004212920271,40.8730158730159,40,2
7783,-gneE5,gneJ7,gneJ6,0.306989947013159,0.09288524780318,3.57450078422746,40.8684210526316,40,2
7823,-gneE5,gneJ7,gneJ6,0.302510853027016,0.082315100461732,3.58928574126773,40.8638743455497,40,2
7864,-gneE5,gneJ7,gneJ6,0.303210513553836,0.083971995694972,3.58694170329585,40.8645833333333,41,2
7905,-gneE5,gneJ7,gneJ6,0.303907442960283,0.085620277677982,3.58461962123476,40.8652849740933,41,2
7947,-gneE5,gneJ7,gneJ6,0.309781860896011,0.09943034199883,3.56554617081301,40.8711340206186,42,2
7987,-gneE5,gneJ7,gneJ6,0.305265791527691,0.088826753091815,3.58013026751564,40.8666666666667,40,2
8026,-gneE5,gneJ7,gneJ6,0.295712065902936,0.066099480364542,3.6127473756375,40.8571428571429,39,2
8066,-gneE5,gneJ7,gneJ6,0.291383173306744,0.055662104619016,3.62835085751251,40.8527918781726,40,2
8105,-gneE5,gneJ7,gneJ6,0.282152396567151,0.033095021646343,3.66344133935183,40.8434343434343,39,2
8145,-gneE5,gneJ7,gneJ6,0.278009088613046,0.022820627651019,3.6800344024325,40.8391959798995,40,2
8186,-gneE5,gneJ7,gneJ6,0.278796138549345,0.024779491509981,3.67684093508203,40.84,41,2
8225,-gneE5,gneJ7,gneJ6,0.269870285906328,0.002359606046352,3.71423770772423,40.8308457711443,39,2
8266,-gneE5,gneJ7,gneJ6,0.270683297853817,0.004420711768952,3.71072210769489,40.8316831683168,41,2
8305,-gneE5,gneJ7,gneJ6,0.261959880638375,-0.01790341035003,3.74964250684748,40.8226600985222,39,2
8346,-gneE5,gneJ7,gneJ6,0.262796490495344,-0.015742027064727,3.74579291056336,40.8235294117647,41,2
8387,-gneE5,gneJ7,gneJ6,0.263630706614492,-0.013591232465612,3.74197954399313,40.8243902439024,41,2
8428,-gneE5,gneJ7,gneJ6,0.264462541537594,-0.011450923309845,3.73820195189684,40.8252427184466,41,2
8469,-gneE5,gneJ7,gneJ6,0.265292007699735,-0.009320997857235,3.73445968681025,40.8260869565217,41,2
8510,-gneE5,gneJ7,gneJ6,0.266119117430667,-0.00720135584122,3.73075230887599,40.8269230769231,41,2
8551,-gneE5,gneJ7,gneJ6,0.266943882956137,-0.005091898440541,3.72707938567927,40.8277511961723,41,2
8593,-gneE5,gneJ7,gneJ6,0.272571971721665,0.009193815845174,3.70264118652187,40.8333333333333,42,2
8633,-gneE5,gneJ7,gneJ6,0.26856295951311,-0.000962887579087,3.71993806465196,40.8293838862559,40,2
8675,-gneE5,gneJ7,gneJ6,0.274204532863946,0.013303024399659,3.69575182702653,40.8349056603774,42,2
8718,-gneE5,gneJ7,gneJ6,0.284828459016364,0.039682334744487,3.6530064477204,40.8450704225352,43,2
8759,-gneE5,gneJ7,gneJ6,0.285598118891141,0.041569990619101,3.65004547227055,40.8457943925234,41,2
8799,-gneE5,gneJ7,gneJ6,0.281411126911876,0.031263647378012,3.66637062119642,40.8418604651163,40,2
8839,-gneE5,gneJ7,gneJ6,0.277280425878669,0.021004039623789,3.68300854184932,40.837962962963,40,2
8881,-gneE5,gneJ7,gneJ6,0.282991275750761,0.0351640305975,3.66014674234857,40.8433179723502,42,2
8922,-gneE5,gneJ7,gneJ6,0.283766720307446,0.037073284865245,3.65712043221139,40.8440366972477,41,2
8961,-gneE5,gneJ7,gneJ6,0.274720119782364,0.014597605562997,3.6935943087919,40.8356164383562,39,2
9003,-gneE5,gneJ7,gneJ6,0.280410934853736,0.028787922758323,3.67035009041966,40.8409090909091,42,2
9044,-gneE5,gneJ7,gneJ6,0.281194042797171,0.030726766099781,3.66723169282528,40.841628959276,41,2
9086,-gneE5,gneJ7,gneJ6,0.286935316267783,0.044842337339304,3.64494328191115,40.8468468468468,42,2
9126,-gneE5,gneJ7,gneJ6,0.282730697661038,0.034521740062185,3.6611678192942,40.8430493273543,40,2
9168,-gneE5,gneJ7,gneJ6,0.288483688265487,0.048620100717923,3.63910158966335,40.8482142857143,42,2
9208,-gneE5,gneJ7,gneJ6,0.284258619610789,0.038282777540557,3.65521019449998,40.8444444444444,40,2
9250,-gneE5,gneJ7,gneJ6,0.290023167128025,0.052364233346449,3.63336314613097,40.8495575221239,42,2
9292,-gneE5,gneJ7,gneJ6,0.295829723703033,0.066381917193764,3.61233061997837,40.8546255506608,42,2
9332,-gneE5,gneJ7,gneJ6,0.291509299607834,0.055967487303277,3.62788871698287,40.8508771929825,40,2
9371,-gneE5,gneJ7,gneJ6,0.282279148325719,0.033407880759922,3.66294215048954,40.8427947598253,39,2
9415,-gneE5,gneJ7,gneJ6,0.298124513320147,0.071877605140043,3.60427865476693,40.8565217391304,44,2
9455,-gneE5,gneJ7,gneJ6,0.293774926867153,0.061439966059827,3.61966444128554,40.8528138528139,40,2
9495,-gneE5,gneJ7,gneJ6,0.289480750638311,0.051046381592168,3.63537713822385,40.8491379310345,40,2
9535,-gneE5,gneJ7,gneJ6,0.285241805074742,0.04069648141354,3.6514140407255,40.8454935622318,40,2
9577,-gneE5,gneJ7,gneJ6,0.291013666991411,0.054766990881058,3.62970739717252,40.8504273504274,42,2
9616,-gneE5,gneJ7,gneJ6,0.281794110274211,0.032210208218003,3.66485506307708,40.8425531914894,39,2
9657,-gneE5,gneJ7,gneJ6,0.282571634628458,0.034129494451015,3.66179213185731,40.8432203389831,41,2
9697,-gneE5,gneJ7,gneJ6,0.27842231056633,0.02384950684899,3.67835529677399,40.8396624472574,40,2
9739,-gneE5,gneJ7,gneJ6,0.284141185243549,0.037994142174574,3.65566557097226,40.8445378151261,42,2
9779,-gneE5,gneJ7,gneJ6,0.279971321432117,0.027698065952875,3.67210905160997,40.8410041841004,40,2
9820,-gneE5,gneJ7,gneJ6,0.280753493506365,0.02963644587534,3.66898364534236,40.8416666666667,41,2
9860,-gneE5,gneJ7,gneJ6,0.276627715332425,0.019374304034251,3.68568710694543,40.8381742738589,40,2
9899,-gneE5,gneJ7,gneJ6,0.267746738668054,-0.003042455403053,3.72352684157322,40.8305785123967,39,2
9940,-gneE5,gneJ7,gneJ6,0.268557674560031,-0.000976339700574,3.71996122769763,40.8312757201646,41,2
9980,-gneE5,gneJ7,gneJ6,0.264593303345142,-0.011114866100895,3.73761037524172,40.827868852459,40,2
10022,-gneE5,gneJ7,gneJ6,0.270193479078781,0.00317941618619,3.71283747968697,40.8326530612245,42,2
10061,-gneE5,gneJ7,gneJ6,0.26146869570154,-0.01917446213702,3.75191452993475,40.8252032520325,39,2
10102,-gneE5,gneJ7,gneJ6,0.262292958183104,-0.017042371696719,3.74810683009307,40.8259109311741,41,2
10142,-gneE5,gneJ7,gneJ6,0.258412716860857,-0.02711744083935,3.76625015865374,40.8225806451613,40,2
10184,-gneE5,gneJ7,gneJ6,0.263955182116276,-0.012755843357548,3.74050306448326,40.8273092369478,42,2
10225,-gneE5,gneJ7,gneJ6,0.264774469431707,-0.010649445787253,3.73679177197633,40.828,41,2
10267,-gneE5,gneJ7,gneJ6,0.27037698902648,0.00364463168372,3.71204400582939,40.8326693227092,42,2
10310,-gneE5,gneJ7,gneJ6,0.280929804749088,0.030072925504163,3.66828177604883,40.8412698412698,43,2
10351,-gneE5,gneJ7,gneJ6,0.281712460138787,0.032008471812108,3.66517779202167,40.8418972332016,41,2
10391,-gneE5,gneJ7,gneJ6,0.277576064037311,0.021741432382821,3.68179980880044,40.8385826771654,40,2
10431,-gneE5,gneJ7,gneJ6,0.273492951389757,0.01151383226758,3.69874384850816,40.8352941176471,40,2
10471,-gneE5,gneJ7,gneJ6,0.269462907430936,0.001325369625276,3.71600773502525,40.83203125,40,2
10512,-gneE5,gneJ7,gneJ6,0.270270288381396,0.003374159409915,3.7125052269071,40.8326848249027,41,2
10553,-gneE5,gneJ7,gneJ6,0.271076039771474,0.005414975736446,3.70903184237155,40.8333333333333,41,2
10594,-gneE5,gneJ7,gneJ6,0.271880165921639,0.00744788042631,3.70558728128519,40.8339768339768,41,2
10636,-gneE5,gneJ7,gneJ6,0.277547021345326,0.021669014349836,3.68191842766469,40.8384615384615,42,2
10678,-gneE5,gneJ7,gneJ6,0.283263285767037,0.035834117539329,3.65908308563047,40.8429118773946,42,2
10718,-gneE5,gneJ7,gneJ6,0.279107601174558,0.025553743707554,3.67558258976027,40.8396946564885,40,2
10759,-gneE5,gneJ7,gneJ6,0.279895048318282,0.027508868928669,3.67241484810956,40.8403041825095,41,2
10800,-gneE5,gneJ7,gneJ6,0.28068084998662,0.029456559524106,3.66927311013038,40.8409090909091,41,2
10842,-gneE5,gneJ7,gneJ6,0.286423866532544,0.043591814513019,3.64688846619411,40.8452830188679,42,2
10883,-gneE5,gneJ7,gneJ6,0.287195752755021,0.045478606965849,3.64395575461292,40.8458646616541,41,2
10922,-gneE5,gneJ7,gneJ6,0.278066620963826,0.022963933451543,3.67980029740289,40.8389513108614,39,2
10963,-gneE5,gneJ7,gneJ6,0.27885598429183,0.024928300742543,3.67659891334476,40.839552238806,41,2
11004,-gneE5,gneJ7,gneJ6,0.279643766839861,0.02688533697047,3.67342358465833,40.8401486988848,41,2
11046,-gneE5,gneJ7,gneJ6,0.285378287461996,0.041031147634235,3.65088937404858,40.8444444444444,42,2
11085,-gneE5,gneJ7,gneJ6,0.276290674160106,0.018531825324666,3.68707560743857,40.8376383763838,39,2
11126,-gneE5,gneJ7,gneJ6,0.277083415757141,0.020512379879941,3.68381558246246,40.8382352941177,41,2
11165,-gneE5,gneJ7,gneJ6,0.268188994083527,-0.001915179104539,3.72157946708986,40.8315018315018,39,2
11205,-gneE5,gneJ7,gneJ6,0.264225308080507,-0.01206088394051,3.73927677167393,40.8284671532847,40,2
11245,-gneE5,gneJ7,gneJ6,0.260313286534726,-0.022170441257691,3.75729387379152,40.8254545454546,40,2
11284,-gneE5,gneJ7,gneJ6,0.251825522619098,-0.044449866075728,3.79835825702924,40.8188405797102,39,2
11324,-gneE5,gneJ7,gneJ6,0.248078049246007,-0.054444559159047,3.81739139503694,40.8158844765343,40,2
