time,edge,old node,current node,probability (value_exp),value_coeff,sum,expect,true,no.of neighbours
1650,gneE9,gneJ11,gneJ12,0.20030982705985,-0.192179532827194,4.11941203398671,44.5945945945946,42,2
1696,gneE9,gneJ11,gneJ12,0.205266339341585,-0.176849344147949,4.08204293575868,44.6315789473684,46,2
1741,gneE9,gneJ11,gneJ12,0.206581251644132,-0.172828666376553,4.07240122543076,44.6410256410256,45,2
1786,gneE9,gneJ11,gneJ12,0.207869020027175,-0.168909293476217,4.06306581527555,44.65,45,2
1832,gneE9,gneJ11,gneJ12,0.212764318535744,-0.154171302209841,4.02851938189624,44.6829268292683,46,2
1877,gneE9,gneJ11,gneJ12,0.213926692152539,-0.150708329380859,4.02052927053386,44.6904761904762,45,2
1920,gneE9,gneJ11,gneJ12,0.207773988261578,-0.169197912714192,4.06375113622115,44.6511627906977,43,2
1967,gneE9,gneJ11,gneJ12,0.216352785477775,-0.143524298072606,4.00410722054821,44.7045454545455,47,2
2014,gneE9,gneJ11,gneJ12,0.224976109485459,-0.118449819423152,3.94840319621173,44.7555555555556,47,2
2060,gneE9,gneJ11,gneJ12,0.229751451719881,-0.104857586413444,3.91924727099834,44.7826086956522,46,2
2104,gneE9,gneJ11,gneJ12,0.226737531085398,-0.113412719493292,3.93751361414398,44.7659574468085,44,2
2148,gneE9,gneJ11,gneJ12,0.223812543677967,-0.121792607761448,3.95568517247718,44.75,44,2
2193,gneE9,gneJ11,gneJ12,0.224764570998643,-0.119056629649273,3.94972180000052,44.7551020408163,45,2
2236,gneE9,gneJ11,gneJ12,0.218133832817393,-0.138287398880042,3.99226641590491,44.72,43,2
2282,gneE9,gneJ11,gneJ12,0.222954841076443,-0.12426461185112,3.96109864566325,44.7450980392157,46,2
2326,gneE9,gneJ11,gneJ12,0.220137326252658,-0.13243314151578,3.97915933893485,44.7307692307692,44,2
2369,gneE9,gneJ11,gneJ12,0.213684581803921,-0.151428498206367,4.02218694083694,44.6981132075472,43,2
2412,gneE9,gneJ11,gneJ12,0.207482032929174,-0.170085214624278,4.06586013819833,44.6666666666667,43,2
2454,gneE9,gneJ11,gneJ12,0.197998640919674,-0.199425067925011,4.13741023263606,44.6181818181818,42,2
2498,gneE9,gneJ11,gneJ12,0.195846178350805,-0.206230512280495,4.15451302770566,44.6071428571429,44,2
2540,gneE9,gneJ11,gneJ12,0.18695153023548,-0.23497066976081,4.22887171132053,44.5614035087719,42,2
2583,gneE9,gneJ11,gneJ12,0.181770583122465,-0.252198699183962,4.27511593002112,44.5344827586207,43,2
2628,gneE9,gneJ11,gneJ12,0.183303630242879,-0.247061712882592,4.26119486853568,44.5423728813559,45,2
2674,gneE9,gneJ11,gneJ12,0.188167445684716,-0.230980935021709,4.21834178551352,44.5666666666667,46,2
2717,gneE9,gneJ11,gneJ12,0.182939319800214,-0.248279426004411,4.26448464841264,44.5409836065574,43,2
2760,gneE9,gneJ11,gneJ12,0.177903455141566,-0.265308411511657,4.31115500653107,44.5161290322581,43,2
2807,gneE9,gneJ11,gneJ12,0.186069612306974,-0.237876990065273,4.23658459887797,44.5555555555556,47,2
2852,gneE9,gneJ11,gneJ12,0.187561060999496,-0.232968154160645,4.22357815902725,44.5625,45,2
2898,gneE9,gneJ11,gneJ12,0.192446630106016,-0.217095138287629,4.18221609204272,44.5846153846154,46,2
2943,gneE9,gneJ11,gneJ12,0.193876442722788,-0.212507982324326,4.17045955042941,44.5909090909091,45,2
2987,gneE9,gneJ11,gneJ12,0.191844003762241,-0.219036271577758,4.18721755792504,44.5820895522388,44,2
3032,gneE9,gneJ11,gneJ12,0.193279846352685,-0.214418857329737,4.17534630368385,44.5882352941177,45,2
3079,gneE9,gneJ11,gneJ12,0.201720828978814,-0.187786833945521,4.10860575372172,44.6231884057971,47,2
3125,gneE9,gneJ11,gneJ12,0.20666053819576,-0.172586833945521,4.07182340423748,44.6428571428571,46,2
3170,gneE9,gneJ11,gneJ12,0.207956526151846,-0.168643616279906,4.0624352689487,44.6478873239437,45,2
3216,gneE9,gneJ11,gneJ12,0.212916128893917,-0.153718243145578,4.02747129475578,44.6666666666667,46,2
3259,gneE9,gneJ11,gneJ12,0.206810770163713,-0.172128798530665,4.07072965206423,44.6438356164384,43,2
3304,gneE9,gneJ11,gneJ12,0.208104620897256,-0.168194173833328,4.0613692352497,44.6486486486486,45,2
3348,gneE9,gneJ11,gneJ12,0.205751825105687,-0.17536263261469,4.07847007448146,44.64,44,2
3391,gneE9,gneJ11,gneJ12,0.199887481331703,-0.193498875610857,4.12267320234681,44.6184210526316,43,2
3435,gneE9,gneJ11,gneJ12,0.197708159751322,-0.200340214766606,4.13969892387056,44.6103896103896,44,2
3481,gneE9,gneJ11,gneJ12,0.202629195401511,-0.184971067969709,4.10172052495892,44.6282051282051,46,2
3526,gneE9,gneJ11,gneJ12,0.203961302269493,-0.180858759404763,4.09172335085052,44.6329113924051,45,2
3571,gneE9,gneJ11,gneJ12,0.205283002805854,-0.176798272146292,4.08192005005305,44.6375,45,2
3616,gneE9,gneJ11,gneJ12,0.206594479120447,-0.172788316394079,4.07230479883496,44.641975308642,45,2
3660,gneE9,gneJ11,gneJ12,0.204275364175487,-0.179892141530691,4.08938351723515,44.6341463414634,44,2
3704,gneE9,gneJ11,gneJ12,0.202002859647854,-0.186911579975616,4.10646205954366,44.6265060240964,44,2
3750,gneE9,gneJ11,gneJ12,0.206947684778199,-0.171711579975616,4.06973411057331,44.6428571428571,46,2
3795,gneE9,gneJ11,gneJ12,0.208248084533533,-0.167759010805655,4.0603378526506,44.6470588235294,45,2
3839,gneE9,gneJ11,gneJ12,0.205895767649959,-0.17492233458789,4.07741368197411,44.6395348837209,44,2
3884,gneE9,gneJ11,gneJ12,0.207203821866797,-0.170931603382947,4.06787487795145,44.6436781609195,45,2
3928,gneE9,gneJ11,gneJ12,0.204871655987707,-0.178059912955248,4.08495883562886,44.6363636363636,44,2
3973,gneE9,gneJ11,gneJ12,0.206186825555409,-0.174032729466701,4.0752816935598,44.6404494382023,45,2
4019,gneE9,gneJ11,gneJ12,0.211158151869327,-0.1589792335722,4.03969283349401,44.6555555555556,46,2
4062,gneE9,gneJ11,gneJ12,0.205112839329373,-0.177319952429905,4.08317578002673,44.6373626373626,43,2
4107,gneE9,gneJ11,gneJ12,0.206425992775835,-0.173302421385347,4.07353388008562,44.6413043478261,45,2
4152,gneE9,gneJ11,gneJ12,0.207731023245775,-0.169328432946041,4.06406116520658,44.6451612903226,45,2
4198,gneE9,gneJ11,gneJ12,0.212714079366209,-0.154321286685917,4.02886653163546,44.6595744680851,46,2
4243,gneE9,gneJ11,gneJ12,0.213979822544138,-0.150550369881769,4.02016596136638,44.6631578947368,45,2
4287,gneE9,gneJ11,gneJ12,0.211518524626735,-0.15789816554307,4.03717234332896,44.65625,44,2
4331,gneE9,gneJ11,gneJ12,0.209102696627824,-0.165171312622267,4.0542206069405,44.6494845360825,44,2
4375,gneE9,gneJ11,gneJ12,0.206731217418278,-0.172371312622267,4.07130865004688,44.6428571428571,44,2
4420,gneE9,gneJ11,gneJ12,0.208032823729719,-0.168412036604167,4.06188588205153,44.6464646464646,45,2
4464,gneE9,gneJ11,gneJ12,0.205680628833378,-0.175580495385529,4.07899307781947,44.64,44,2
4511,gneE9,gneJ11,gneJ12,0.214359561522611,-0.149422215624944,4.01757410596907,44.6633663366337,47,2
4555,gneE9,gneJ11,gneJ12,0.21189281547902,-0.156776771058534,4.03456281830226,44.656862745098,44,2
4600,gneE9,gneJ11,gneJ12,0.213166209193045,-0.152972423232447,4.02574774787316,44.6601941747573,45,2
4645,gneE9,gneJ11,gneJ12,0.214432756111616,-0.149204931305644,4.01707549781865,44.6634615384615,45,2
4691,gneE9,gneJ11,gneJ12,0.219466398084047,-0.134389326956891,3.98352384247338,44.6761904761905,46,2
4734,gneE9,gneJ11,gneJ12,0.213164251879444,-0.15297825809335,4.02576122320855,44.6603773584906,43,2
4779,gneE9,gneJ11,gneJ12,0.214430448861054,-0.149211779750601,4.01709121023408,44.6635514018692,45,2
4824,gneE9,gneJ11,gneJ12,0.215690217514739,-0.145480436467019,4.00855826766068,44.6666666666667,45,2
4867,gneE9,gneJ11,gneJ12,0.20949954889898,-0.163972320584545,4.05139542948443,44.651376146789,43,2
4912,gneE9,gneJ11,gneJ12,0.21078360912838,-0.160104242408649,4.04232078385147,44.6545454545455,45,2
4958,gneE9,gneJ11,gneJ12,0.215792266016711,-0.145178869274321,4.00787107435516,44.6666666666667,46,2
5002,gneE9,gneJ11,gneJ12,0.213299250750374,-0.152575910457847,4.02483234146934,44.6607142857143,44,2
5049,gneE9,gneJ11,gneJ12,0.222136265671683,-0.126630178629763,3.96630169460228,44.6814159292035,47,2
5094,gneE9,gneJ11,gneJ12,0.223359806322868,-0.123096609725169,3.95853780845331,44.6842105263158,45,2
5138,gneE9,gneJ11,gneJ12,0.220737417969423,-0.13068711186608,3.97527658173889,44.6782608695652,44,2
5184,gneE9,gneJ11,gneJ12,0.225822263447354,-0.116026618038919,3.94315204938316,44.6896551724138,46,2
5229,gneE9,gneJ11,gneJ12,0.227028160225166,-0.112584277247181,3.93573219935001,44.6923076923077,45,2
5273,gneE9,gneJ11,gneJ12,0.224343774805283,-0.120264914455601,3.95235174482213,44.6864406779661,44,2
5317,gneE9,gneJ11,gneJ12,0.221703960688828,-0.12788199175483,3.96906402795222,44.6806722689076,44,2
5361,gneE9,gneJ11,gneJ12,0.219107827555821,-0.135436552471114,3.98586660199837,44.675,44,2
5405,gneE9,gneJ11,gneJ12,0.216554503892318,-0.142929614450763,4.00275710005441,44.6694214876033,44,2
5450,gneE9,gneJ11,gneJ12,0.217802295219979,-0.139259889680121,3.99445696236495,44.672131147541,45,2
5493,gneE9,gneJ11,gneJ12,0.211541603658778,-0.157828977610213,4.03701119361807,44.6585365853659,43,2
5539,gneE9,gneJ11,gneJ12,0.216552814812424,-0.142934592342115,4.00276839557139,44.6693548387097,46,2
5582,gneE9,gneJ11,gneJ12,0.210327466035797,-0.161476333653473,4.04553282860843,44.656,43,2
5628,gneE9,gneJ11,gneJ12,0.215328241282049,-0.146550960519144,4.01100065835425,44.6666666666667,46,2
5673,gneE9,gneJ11,gneJ12,0.216581785921009,-0.142849215410736,4.00257467736313,44.6692913385827,45,2
5718,gneE9,gneJ11,gneJ12,0.217830674866961,-0.139176602609057,3.99426920941733,44.671875,45,2
5762,gneE9,gneJ11,gneJ12,0.215298394411796,-0.146639289176221,4.01120238461051,44.6666666666667,44,2
5806,gneE9,gneJ11,gneJ12,0.212806490777676,-0.154045420764234,4.02822809028396,44.6615384615385,44,2
5851,gneE9,gneJ11,gneJ12,0.214068974740933,-0.150285379745604,4.01955670544237,44.6641221374046,45,2
5895,gneE9,gneJ11,gneJ12,0.211596471010037,-0.157664514605655,4.0366282106602,44.6590909090909,44,2
5942,gneE9,gneJ11,gneJ12,0.220401813406563,-0.131663168257624,3.97744560588105,44.6766917293233,47,2
5986,gneE9,gneJ11,gneJ12,0.217829275509012,-0.139180709186458,3.99427846617129,44.6716417910448,44,2
6031,gneE9,gneJ11,gneJ12,0.219074862858179,-0.135532889587718,3.98608233832139,44.6740740740741,45,2
6076,gneE9,gneJ11,gneJ12,0.220316284656926,-0.131912086427745,3.9779993662209,44.6764705882353,45,2
6121,gneE9,gneJ11,gneJ12,0.22155356325433,-0.128317902470875,3.97002739706273,44.6788321167883,45,2
6166,gneE9,gneJ11,gneJ12,0.222786720818874,-0.124749949178627,3.96216433370433,44.6811594202899,45,2
6211,gneE9,gneJ11,gneJ12,0.224015779340694,-0.121207846457648,3.9544081328434,44.6834532374101,45,2
6256,gneE9,gneJ11,gneJ12,0.225240760633773,-0.117691222416727,3.9467568032658,44.6857142857143,45,2
6301,gneE9,gneJ11,gneJ12,0.226461686338104,-0.114199713132487,3.93920840416251,44.6879432624113,45,2
6346,gneE9,gneJ11,gneJ12,0.2276785779218,-0.110732962423379,3.93176104351239,44.6901408450704,45,2
6391,gneE9,gneJ11,gneJ12,0.228891456683177,-0.10729062163164,3.92441287652766,44.6923076923077,45,2
6437,gneE9,gneJ11,gneJ12,0.234059265282063,-0.09276522160057,3.8939174352455,44.7013888888889,46,2
6481,gneE9,gneJ11,gneJ12,0.23127701994875,-0.100557229006834,3.91017385571796,44.6965517241379,44,2
6526,gneE9,gneJ11,gneJ12,0.232477884083455,-0.097186098145664,3.90311160536979,44.6986301369863,45,2
6570,gneE9,gneJ11,gneJ12,0.229719221191035,-0.104948655223289,3.9194402021147,44.6938775510204,44,2
6616,gneE9,gneJ11,gneJ12,0.234894590115394,-0.090438377109625,3.88910883862993,44.7027027027027,46,2
6660,gneE9,gneJ11,gneJ12,0.232099792045565,-0.098246184917433,3.90532761771217,44.6979865771812,44,2
6705,gneE9,gneJ11,gneJ12,0.233298113111601,-0.094890480219447,3.89832786093462,44.7,45,2
6749,gneE9,gneJ11,gneJ12,0.230526831812267,-0.10266941043133,3.91462134562014,44.6953642384106,44,2
6793,gneE9,gneJ11,gneJ12,0.227796415696077,-0.110397954520834,3.93104387635948,44.6907894736842,44,2
6839,gneE9,gneJ11,gneJ12,0.232955371705013,-0.095849043861381,3.90032287296058,44.6993464052288,46,2
6885,gneE9,gneJ11,gneJ12,0.238159849164152,-0.081397337252811,3.87062447998199,44.7077922077922,46,2
6931,gneE9,gneJ11,gneJ12,0.243408368676267,-0.067041544437922,3.84192357506238,44.7161290322581,46,2
6977,gneE9,gneJ11,gneJ12,0.248699418380164,-0.05278040067986,3.81419588809493,44.724358974359,46,2
7022,gneE9,gneJ11,gneJ12,0.249845362926673,-0.049718594926513,3.80834421663039,44.7261146496815,45,2
7067,gneE9,gneJ11,gneJ12,0.250987493232013,-0.046676285601481,3.80256516818333,44.7278481012658,45,2
7112,gneE9,gneJ11,gneJ12,0.252125830309948,-0.043653225983933,3.79685754770867,44.7295597484277,45,2
7156,gneE9,gneJ11,gneJ12,0.249081564810791,-0.051758312624515,3.81223851751215,44.725,44,2
7200,gneE9,gneJ11,gneJ12,0.246080341162464,-0.05981386818007,3.82777363602445,44.7204968944099,44,2
7244,gneE9,gneJ11,gneJ12,0.243121579399049,-0.067820494353455,3.84346052691085,44.7160493827161,44,2
7287,gneE9,gneJ11,gneJ12,0.236170405444655,-0.08689555953803,3.88182777213795,44.7055214723926,43,2
7331,gneE9,gneJ11,gneJ12,0.233352320843734,-0.094738964257714,3.89801284599693,44.7012195121951,44,2
7376,gneE9,gneJ11,gneJ12,0.234542881445719,-0.091417380743614,3.89112945478674,44.7030303030303,45,2
7418,gneE9,gneJ11,gneJ12,0.22392138647261,-0.121479392067421,3.95500098355262,44.6867469879518,42,2
7462,gneE9,gneJ11,gneJ12,0.221277671774624,-0.129118094828075,3.97179779752203,44.6826347305389,44,2
7504,gneE9,gneJ11,gneJ12,0.211161614047428,-0.158968841096732,4.03966858115915,44.6666666666667,42,2
7549,gneE9,gneJ11,gneJ12,0.212399929119149,-0.155259740553613,4.03104070782239,44.6686390532544,45,2
7593,gneE9,gneJ11,gneJ12,0.209921010218979,-0.162700804691635,4.04840572773659,44.6647058823529,44,2
7639,gneE9,gneJ11,gneJ12,0.214892005672127,-0.147842838989318,4.0139541880175,44.672514619883,46,2
7683,gneE9,gneJ11,gneJ12,0.212377462064293,-0.155326894696724,4.03119642421408,44.6686046511628,44,2
7727,gneE9,gneJ11,gneJ12,0.209898611124706,-0.16276833380634,4.04856434360448,44.6647398843931,44,2
7772,gneE9,gneJ11,gneJ12,0.211138911316128,-0.159036990522758,4.03982762558802,44.6666666666667,45,2
7817,gneE9,gneJ11,gneJ12,0.212377384212915,-0.155327127403914,4.03119696384492,44.6685714285714,45,2
7864,gneE9,gneJ11,gneJ12,0.221185313067345,-0.129386130455796,3.97239138648303,44.6818181818182,47,2
7910,gneE9,gneJ11,gneJ12,0.226279051383358,-0.114721149419134,3.94033266040944,44.6892655367232,46,2
7953,gneE9,gneJ11,gneJ12,0.219764689321601,-0.133519087304208,3.9815803436058,44.6797752808989,43,2
7998,gneE9,gneJ11,gneJ12,0.220989145813894,-0.129955696456496,3.97365368913179,44.6815642458101,45,2
8042,gneE9,gneJ11,gneJ12,0.218388581707605,-0.13754087427296,3.99058742255627,44.6777777777778,44,2
8086,gneE9,gneJ11,gneJ12,0.215824113324862,-0.145084777315255,4.00765673782528,44.6740331491713,44,2
8131,gneE9,gneJ11,gneJ12,0.217054710867625,-0.141456687289428,3.9994191821579,44.6758241758242,45,2
8176,gneE9,gneJ11,gneJ12,0.218283557041399,-0.137848565958704,3.99127917621601,44.6775956284153,45,2
8221,gneE9,gneJ11,gneJ12,0.219510642227646,-0.13426019471433,3.98323526194881,44.679347826087,45,2
8266,gneE9,gneJ11,gneJ12,0.220735957019271,-0.130691358517863,3.97528601058174,44.6810810810811,45,2
8312,gneE9,gneJ11,gneJ12,0.225826750966468,-0.11601378392691,3.94312429916195,44.6881720430108,46,2
8355,gneE9,gneJ11,gneJ12,0.219324045979895,-0.134804926955037,3.98445306273678,44.6791443850267,43,2
8400,gneE9,gneJ11,gneJ12,0.220549504810052,-0.131233498383608,3.97649031280179,44.6808510638298,45,2
8444,gneE9,gneJ11,gneJ12,0.2179546548128,-0.138812844664991,3.99344951942305,44.6772486772487,44,2
8488,gneE9,gneJ11,gneJ12,0.215395177817299,-0.146352901215415,4.01054844142363,44.6736842105263,44,2
8532,gneE9,gneJ11,gneJ12,0.212870606844248,-0.15385407327355,4.02778543148787,44.6701570680628,44,2
8576,gneE9,gneJ11,gneJ12,0.210380478108878,-0.161316759840714,4.04515887747593,44.6666666666667,44,2
8622,gneE9,gneJ11,gneJ12,0.215355257548663,-0.146471016393718,4.01081810779073,44.6735751295337,46,2
8666,gneE9,gneJ11,gneJ12,0.212831226943202,-0.153971593361177,4.02805728222768,44.6701030927835,44,2
8710,gneE9,gneJ11,gneJ12,0.210341435767675,-0.161434279928341,4.04543426836827,44.6666666666667,44,2
8754,gneE9,gneJ11,gneJ12,0.207885432605833,-0.168859456990255,4.06294751374646,44.6632653061224,44,2
8796,gneE9,gneJ11,gneJ12,0.198282412417306,-0.198532035435003,4.13518018767885,44.6497461928934,42,2
8841,gneE9,gneJ11,gneJ12,0.199525995956528,-0.19462976193653,4.1254742532307,44.6515151515152,45,2
8887,gneE9,gneJ11,gneJ12,0.204367810982003,-0.17960781977382,4.08869600403065,44.6582914572864,46,2
8932,gneE9,gneJ11,gneJ12,0.205608495862185,-0.175801281484523,4.07952329644589,44.66,45,2
8976,gneE9,gneJ11,gneJ12,0.203216927420603,-0.183154222660994,4.09729516378239,44.6567164179105,44,2
9020,gneE9,gneJ11,gneJ12,0.200857658062452,-0.190471295831726,4.11520024355299,44.6534653465347,44,2
9064,gneE9,gneJ11,gneJ12,0.198530257904856,-0.197752849229784,4.13323712917225,44.6502463054187,44,2
9107,gneE9,gneJ11,gneJ12,0.192742034780018,-0.216145294601476,4.17977449655809,44.6421568627451,43,2
9151,gneE9,gneJ11,gneJ12,0.19052446102284,-0.223302982285882,4.19826651704071,44.6390243902439,44,2
9195,gneE9,gneJ11,gneJ12,0.188336920539678,-0.230426418936236,4.21688359499552,44.6359223300971,44,2
9240,gneE9,gneJ11,gneJ12,0.189580857005299,-0.226367977377794,4.20625070510119,44.6376811594203,45,2
9285,gneE9,gneJ11,gneJ12,0.190825003411226,-0.222329205164547,4.19573812625704,44.6394230769231,45,2
9328,gneE9,gneJ11,gneJ12,0.185243968730953,-0.240607507051339,4.24386353633417,44.6315789473684,43,2
9373,gneE9,gneJ11,gneJ12,0.18648706782711,-0.236499964108845,4.23292574563815,44.6333333333333,45,2
9420,gneE9,gneJ11,gneJ12,0.19462398648364,-0.210119921646,4.16437387726447,44.6445497630332,47,2
9464,gneE9,gneJ11,gneJ12,0.192381395180991,-0.217305044215738,4.18275616913528,44.6415094339623,44,2
9509,gneE9,gneJ11,gneJ12,0.193626239071204,-0.213308830102792,4.1725057341627,44.6431924882629,45,2
9555,gneE9,gneJ11,gneJ12,0.198392496689482,-0.198185857836963,4.13431661391606,44.6495327102804,46,2
9600,gneE9,gneJ11,gneJ12,0.199637869478041,-0.194279607836963,4.12460640564064,44.6511627906977,45,2
9644,gneE9,gneJ11,gneJ12,0.197328448203544,-0.201538006841525,4.14269972152419,44.6481481481481,44,2
9689,gneE9,gneJ11,gneJ12,0.198573800647994,-0.19761603346966,4.1328962104128,44.6497695852535,45,2
9734,gneE9,gneJ11,gneJ12,0.199819257865698,-0.193712191267071,4.12320115249745,44.651376146789,45,2
9778,gneE9,gneJ11,gneJ12,0.19750736862239,-0.200973389876194,4.14128446092712,44.648401826484,44,2
9825,gneE9,gneJ11,gneJ12,0.205947307206756,-0.174764738476703,4.07703575894126,44.6590909090909,47,2
9869,gneE9,gneJ11,gneJ12,0.20355498182599,-0.182110974164209,4.0947601962847,44.6561085972851,44,2
9914,gneE9,gneJ11,gneJ12,0.204800609219336,-0.17827801067823,4.08548480440553,44.6576576576577,45,2
9957,gneE9,gneJ11,gneJ12,0.198847208779057,-0.196757472363476,4.13075860572819,44.6502242152466,43,2
10002,gneE9,gneJ11,gneJ12,0.200092473101067,-0.192858252207508,4.12108880530305,44.6517857142857,45,2
10048,gneE9,gneJ11,gneJ12,0.204946445672716,-0.177830385965469,4.08440551365449,44.6577777777778,46,2
10093,gneE9,gneJ11,gneJ12,0.206192347447404,-0.174015861047209,4.07524129861175,44.6592920353982,45,2
10139,gneE9,gneJ11,gneJ12,0.211126729920625,-0.159073559045039,4.03991297549064,44.6651982378855,46,2
10186,gneE9,gneJ11,gneJ12,0.219923039568256,-0.1330574585149,3.98055061601753,44.6754385964912,47,2
10232,gneE9,gneJ11,gneJ12,0.225028416796552,-0.118299835371819,3.94807750369558,44.6812227074236,46,2
10276,gneE9,gneJ11,gneJ12,0.222392047665274,-0.12589033751273,3.96467203489529,44.6782608695652,44,2
10319,gneE9,gneJ11,gneJ12,0.215990383478995,-0.144593700241677,4.00653866588429,44.6709956709957,43,2
10365,gneE9,gneJ11,gneJ12,0.221048183088414,-0.129784245345391,3.97327357440822,44.676724137931,46,2
10411,gneE9,gneJ11,gneJ12,0.226167345549805,-0.115040224598105,3.94102113908729,44.6824034334764,46,2
10456,gneE9,gneJ11,gneJ12,0.227408379769693,-0.11150158649558,3.93340814091216,44.6837606837607,45,2
10501,gneE9,gneJ11,gneJ12,0.228648862645216,-0.107978112540718,3.92587670477833,44.6851063829787,45,2
10547,gneE9,gneJ11,gneJ12,0.233857040208119,-0.093329397266233,3.89508652066014,44.6906779661017,46,2
10592,gneE9,gneJ11,gneJ12,0.235094128704138,-0.089883400287381,3.88796504887623,44.6919831223629,45,2
10637,gneE9,gneJ11,gneJ12,0.23633048042973,-0.086451981654308,3.88091958136822,44.6932773109244,45,2
10680,gneE9,gneJ11,gneJ12,0.229588175587922,-0.105319022852809,3.92022516836715,44.6861924686193,43,2
10725,gneE9,gneJ11,gneJ12,0.230827419148488,-0.101822519356306,3.91283600314938,44.6875,45,2
10769,gneE9,gneJ11,gneJ12,0.228118326463251,-0.109483397803701,3.92908828779459,44.6846473029046,44,2
10816,gneE9,gneJ11,gneJ12,0.237329510895309,-0.083688279460506,3.87527831203039,44.6942148760331,47,2
10860,gneE9,gneJ11,gneJ12,0.234540832861394,-0.09142308609034,3.89114124127498,44.6913580246914,44,2
10903,gneE9,gneJ11,gneJ12,0.227841044152724,-0.110271109570117,3.93077244856724,44.6844262295082,43,2
10949,gneE9,gneJ11,gneJ12,0.233040011240514,-0.095612236613682,3.89982968427391,44.6897959183673,46,2
10992,gneE9,gneJ11,gneJ12,0.226376070947609,-0.11444411434294,3.93973521836311,44.6829268292683,43,2
11034,gneE9,gneJ11,gneJ12,0.216072363894345,-0.144351672798622,4.00598797934346,44.6720647773279,42,2
11077,gneE9,gneJ11,gneJ12,0.209823803111353,-0.162993904449791,4.04909430940608,44.6653225806452,43,2
11120,gneE9,gneJ11,gneJ12,0.203732374946141,-0.181564048334683,4.09343301355445,44.6586345381526,43,2
11164,gneE9,gneJ11,gneJ12,0.201359639501535,-0.188909085955608,4.1113590071198,44.656,44,2
11209,gneE9,gneJ11,gneJ12,0.202596296792619,-0.185072882904488,4.1019689200735,44.6573705179283,45,2
11254,gneE9,gneJ11,gneJ12,0.203833631821553,-0.181252019211579,4.09267638513015,44.6587301587302,45,2
11301,gneE9,gneJ11,gneJ12,0.212437271787952,-0.155148134599598,4.03078195720282,44.6679841897233,47,2
11345,gneE9,gneJ11,gneJ12,0.209955660921786,-0.162596349672317,4.04816041476298,44.6653543307087,44,2
11389,gneE9,gneJ11,gneJ12,0.207504865458308,-0.17001578948266,4.06569500819759,44.6627450980392,44,2
11433,gneE9,gneJ11,gneJ12,0.205084561841382,-0.177406675514323,4.08338463777023,44.66015625,44,2
11478,gneE9,gneJ11,gneJ12,0.206323006906949,-0.173616816653894,4.07428604175284,44.6614785992218,45,2
11524,gneE9,gneJ11,gneJ12,0.211254042409388,-0.158691443519566,4.03902139529138,44.6666666666667,46,2
11568,gneE9,gneJ11,gneJ12,0.20878718622368,-0.166125745041004,4.05647369621135,44.6640926640927,44,2
11614,gneE9,gneJ11,gneJ12,0.213751317753004,-0.151229929645792,4.02172967140763,44.6692307692308,46,2
11656,gneE9,gneJ11,gneJ12,0.203915440481141,-0.181000005143389,4.09206557598142,44.6590038314176,42,2
11700,gneE9,gneJ11,gneJ12,0.201539377979778,-0.188350432493817,4.10998779935571,44.6564885496183,44,2
11746,gneE9,gneJ11,gneJ12,0.206404964127529,-0.173366608213211,4.07368740843497,44.6615969581749,46,2
11793,gneE9,gneJ11,gneJ12,0.215077993346589,-0.147291818083473,4.01269360917894,44.6704545454545,47,2
11838,gneE9,gneJ11,gneJ12,0.216321281470348,-0.143617210886311,4.0043182900054,44.6716981132076,45,2
11882,gneE9,gneJ11,gneJ12,0.213792461218618,-0.151107532381009,4.02144789044188,44.6691729323308,44,2
11928,gneE9,gneJ11,gneJ12,0.218823269482824,-0.136268498175777,3.98773087229647,44.6741573033708,46,2
11972,gneE9,gneJ11,gneJ12,0.216264045278362,-0.143786039104611,4.00470190448714,44.6716417910448,44,2
12016,gneE9,gneJ11,gneJ12,0.21373581521936,-0.151276052420191,4.02183587012814,44.6691449814126,44,2
12062,gneE9,gneJ11,gneJ12,0.218765989286779,-0.13643605905259,3.98810668593458,44.6740740740741,46,2
12107,gneE9,gneJ11,gneJ12,0.22001077282012,-0.132801797881367,3.97998069420806,44.6752767527675,45,2
12153,gneE9,gneJ11,gneJ12,0.22512192248401,-0.118031782247367,3.94749564369412,44.6801470588235,46,2
12197,gneE9,gneJ11,gneJ12,0.222487080017234,-0.125615614337225,3.96406745039291,44.6776556776557,44,2
12243,gneE9,gneJ11,gneJ12,0.227629510254863,-0.110872495820522,3.93205987937469,44.6824817518248,46,2
12287,gneE9,gneJ11,gneJ12,0.224964830164095,-0.118482164576117,3.94847344581731,44.68,44,2
12333,gneE9,gneJ11,gneJ12,0.2301381856407,-0.103765550613577,3.91693630242271,44.6847826086957,46,2
12379,gneE9,gneJ11,gneJ12,0.23537469121471,-0.089103623155786,3.8863599760016,44.6895306859206,46,2
12425,gneE9,gneJ11,gneJ12,0.240673254830672,-0.074495977280535,3.8567276976323,44.6942446043165,46,2
12471,gneE9,gneJ11,gneJ12,0.246032722138923,-0.059942212546351,3.82802315538854,44.6989247311828,46,2
12516,gneE9,gneJ11,gneJ12,0.24727981371443,-0.056586507848365,3.82151991368966,44.7,45,2
12561,gneE9,gneJ11,gneJ12,0.248526652403112,-0.053242825020564,3.81508277231463,44.7010676156584,45,2
12605,gneE9,gneJ11,gneJ12,0.245619300499564,-0.061057184401762,3.83019347008437,44.6985815602837,44,2
