time,edge,probability (value_coeff),expect,true,no.of neighbours
15876,-gneE4,0.492884423891991,43,43,2
16090,-gneE4,0.482881571603473,257,8,2
16255,-gneE4,0.492798269294035,42,42,2
16469,-gneE4,0.482860887620008,256,9,2
16637,-gneE4,0.49280988326951,40,40,2
16850,-gneE4,0.482859524600684,253,8,2
17022,-gneE4,0.492740359584509,43,43,2
17234,-gneE4,0.48285064621556,255,9,2
17404,-gneE4,0.492705411453955,42,42,2
17615,-gneE4,0.48275981323326,253,7,2
17786,-gneE4,0.492640915210903,42,42,2
18002,-gneE4,0.482751461269929,258,8,2
18173,-gneE4,0.492564588451354,42,42,2
18390,-gneE4,0.482734710764026,259,9,2
18560,-gneE4,0.492483032468216,43,43,2
18774,-gneE4,0.4826370047708,257,8,2
18948,-gneE4,0.492370697917966,42,42,2
19161,-gneE4,0.482587289930987,255,9,2
19329,-gneE4,0.492287471029796,43,43,2
19536,-gneE4,0.482489914257483,250,8,2
19709,-gneE4,0.492177044696466,43,43,2
19922,-gneE4,0.482391275935826,256,8,2
58,-gneE5,0.483015272702449,58,18,2
263,-gneE5,0.500375649554727,42,42,2
432,-gneE5,0.484521697091,211,8,2
645,-gneE5,0.499492580726364,42,42,2
812,-gneE5,0.485137443190613,209,8,2
1026,-gneE5,0.499049286237752,43,43,2
1198,-gneE5,0.485532295827067,215,9,2
1410,-gneE5,0.498890196371056,41,41,2
1583,-gneE5,0.485823727612747,214,8,2
1796,-gneE5,0.49870160950002,44,44,2
1963,-gneE5,0.486012922790534,211,8,2
2173,-gneE5,0.498615689434095,41,41,2
2341,-gneE5,0.486219696247309,209,8,2
2554,-gneE5,0.498566109062927,41,41,2
2727,-gneE5,0.486457032008475,214,9,2
2941,-gneE5,0.498592888389805,42,42,2
3111,-gneE5,0.486687095189641,212,9,2
3322,-gneE5,0.498536455382068,43,43,2
3487,-gneE5,0.486807209652941,208,9,2
3696,-gneE5,0.498593615131487,41,41,2
3869,-gneE5,0.486997285886103,214,9,2
4084,-gneE5,0.49869768098822,43,43,2
4255,-gneE5,0.487233330616535,214,9,2
4466,-gneE5,0.498752831709667,43,43,2
4638,-gneE5,0.487348113576214,215,8,2
4847,-gneE5,0.498759453391043,41,41,2
5019,-gneE5,0.48751959828465,213,9,2
5230,-gneE5,0.498828114205258,41,41,2
5400,-gneE5,0.487688612333884,211,9,2
5613,-gneE5,0.498868203410768,42,42,2
5777,-gneE5,0.487771401059188,206,8,2
5993,-gneE5,0.498909971993705,43,43,2
6161,-gneE5,0.48788446285345,211,8,2
6373,-gneE5,0.498898880201166,39,39,2
6540,-gneE5,0.487958763020639,206,8,2
6751,-gneE5,0.498893260775755,41,41,2
6922,-gneE5,0.488064292737548,212,9,2
7128,-gneE5,0.498975286345441,39,39,2
7296,-gneE5,0.488167598371217,207,8,2
7510,-gneE5,0.498977850308329,42,42,2
7678,-gneE5,0.488278871769025,210,9,2
7886,-gneE5,0.499066978260993,37,37,2
8057,-gneE5,0.488376442815983,208,8,2
8269,-gneE5,0.499116144867558,40,40,2
8439,-gneE5,0.488529006455281,210,9,2
8648,-gneE5,0.499207341795738,42,42,2
8819,-gneE5,0.488561530620214,213,7,2
9030,-gneE5,0.499149961697752,43,43,2
9196,-gneE5,0.488612296973882,209,8,2
9410,-gneE5,0.499197585224693,43,43,2
9582,-gneE5,0.488797000080976,215,10,2
9791,-gneE5,0.499204296058158,43,43,2
9957,-gneE5,0.488861585940574,209,10,2
10168,-gneE5,0.499401836660519,42,42,2
10336,-gneE5,0.489046944777386,210,9,2
10550,-gneE5,0.499502902020972,42,42,2
10717,-gneE5,0.489087489950871,209,7,2
10934,-gneE5,0.499462563935048,44,44,2
11098,-gneE5,0.489191173142778,208,9,2
11306,-gneE5,0.499561496438988,43,43,2
11477,-gneE5,0.489214049499233,214,7,2
11689,-gneE5,0.499513689927594,42,42,2
11859,-gneE5,0.489356497716815,212,10,2
12073,-gneE5,0.499662440938243,42,42,2
12248,-gneE5,0.489479573242301,217,9,2
12457,-gneE5,0.499708237536777,43,43,2
12624,-gneE5,0.489522188642967,210,8,2
12837,-gneE5,0.499758663808113,41,41,2
13013,-gneE5,0.489592274541067,217,8,2
13223,-gneE5,0.499758081248497,44,44,2
13393,-gneE5,0.489627925051591,214,8,2
13602,-gneE5,0.49984018442546,42,42,2
13777,-gneE5,0.489783003606604,217,9,2
13988,-gneE5,0.499971078132462,41,41,2
14161,-gneE5,0.489948906424466,214,9,2
14369,-gneE5,0.500063513404631,41,41,2
14542,-gneE5,0.490069102507112,214,9,2
14757,-gneE5,0.50007941783871,44,44,2
14923,-gneE5,0.490070689308044,210,8,2
15137,-gneE5,0.500136995050515,41,41,2
15306,-gneE5,0.490154588001939,210,8,2
15516,-gneE5,0.500109686975368,44,44,2
15685,-gneE5,0.49019559937587,213,9,2
15898,-gneE5,0.50013042055888,43,43,2
16068,-gneE5,0.490192552131857,213,8,2
16275,-gneE5,0.500173298893236,41,41,2
16446,-gneE5,0.490261058969074,212,8,2
16657,-gneE5,0.50022449074363,39,39,2
16829,-gneE5,0.490337539127786,211,8,2
17043,-gneE5,0.500242776363468,42,42,2
17213,-gneE5,0.490425223638033,212,9,2
17426,-gneE5,0.50030652968442,42,42,2
17596,-gneE5,0.490511078484958,212,9,2
17810,-gneE5,0.500370378906446,44,44,2
17980,-gneE5,0.490497068625571,214,7,2
18194,-gneE5,0.500373356688229,43,43,2
18367,-gneE5,0.490565529484836,216,8,2
18581,-gneE5,0.500421907522104,42,42,2
18753,-gneE5,0.490685823457757,214,9,2
18968,-gneE5,0.500564266895044,42,42,2
19140,-gneE5,0.490800959015887,214,8,2
19349,-gneE5,0.500567537765994,42,42,2
19515,-gneE5,0.490834321549938,208,8,2
19731,-gneE5,0.500591508467185,44,44,2
19901,-gneE5,0.490819449557905,214,7,2
328,-gneE8,0.516841143868289,43,43,2
372,-gneE8,0.501499662852273,87,8,2
708,-gneE8,0.516417083167697,43,43,2
751,-gneE8,0.502895047450542,86,9,2
1090,-gneE8,0.516818858173045,43,43,2
1132,-gneE8,0.503936098133883,85,8,2
1473,-gneE8,0.517321893249592,41,41,2
1516,-gneE8,0.504805674334085,84,7,2
1856,-gneE8,0.517815094955275,41,41,2
1898,-gneE8,0.505844402013143,83,8,2
2237,-gneE8,0.518503442023314,41,41,2
2280,-gneE8,0.506955781096625,84,9,2
2618,-gneE8,0.519361846729763,43,43,2
2663,-gneE8,0.507979780908124,88,9,2
3002,-gneE8,0.520208612023061,42,42,2
3044,-gneE8,0.508928596338332,84,8,2
3383,-gneE8,0.520975608408432,41,41,2
3424,-gneE8,0.509887178770974,82,8,2
3760,-gneE8,0.521712424120599,43,43,2
3804,-gneE8,0.510836968529415,87,9,2
4146,-gneE8,0.522624209292334,41,41,2
4192,-gneE8,0.511875391386166,87,9,2
4528,-gneE8,0.523505867138853,42,42,2
4574,-gneE8,0.512854324648076,88,9,2
4912,-gneE8,0.524344056978764,43,43,2
4958,-gneE8,0.51391197653388,89,10,2
5294,-gneE8,0.52529992009173,43,43,2
5337,-gneE8,0.514867560174576,86,9,2
5674,-gneE8,0.526162740253807,41,41,2
5716,-gneE8,0.515856836472864,83,9,2
6053,-gneE8,0.5271280294181,39,39,2
6098,-gneE8,0.516883809324297,84,9,2
6434,-gneE8,0.528077650434751,42,42,2
6478,-gneE8,0.517875601783732,86,9,2
6814,-gneE8,0.52893649614517,43,43,2
6857,-gneE8,0.518800118108633,86,9,2
7192,-gneE8,0.529792357174486,41,41,2
7235,-gneE8,0.519745223978594,84,9,2
7572,-gneE8,0.530675503437642,42,42,2
7615,-gneE8,0.520540182390422,85,8,2
7952,-gneE8,0.531381567890145,45,45,2
7993,-gneE8,0.521288708976947,86,8,2
8333,-gneE8,0.532103731617458,44,44,2
8376,-gneE8,0.522051331131888,87,8,2
8713,-gneE8,0.532841517515698,44,44,2
8754,-gneE8,0.522732228473942,85,7,2
9091,-gneE8,0.53347091923344,40,40,2
9135,-gneE8,0.523550141232573,84,8,2
9473,-gneE8,0.534242977699893,42,42,2
9517,-gneE8,0.524342387317781,86,8,2
9848,-gneE8,0.534956824379112,37,37,2
9891,-gneE8,0.525309435656166,80,9,2
10231,-gneE8,0.53591371852967,41,41,2
10274,-gneE8,0.526248013058586,84,9,2
10612,-gneE8,0.536809286073057,42,42,2
10656,-gneE8,0.52702937840366,86,8,2
10994,-gneE8,0.537551103811918,41,41,2
11037,-gneE8,0.527959780110164,84,9,2
11370,-gneE8,0.538383080510347,42,42,2
11412,-gneE8,0.528698632200633,84,8,2
11754,-gneE8,0.539146476917401,43,43,2
11798,-gneE8,0.529583957538668,87,9,2
12137,-gneE8,0.539967835253977,42,42,2
12181,-gneE8,0.530450575476731,86,9,2
12521,-gneE8,0.540773220496595,43,43,2
12563,-gneE8,0.531300141300578,85,9,2
12903,-gneE8,0.541616227919285,43,43,2
12947,-gneE8,0.532268957364421,87,10,2
13284,-gneE8,0.542580418113385,42,42,2
13331,-gneE8,0.533116416809899,89,9,2
13668,-gneE8,0.543371396506158,45,45,2
13710,-gneE8,0.533838986866646,87,8,2
14052,-gneE8,0.544091482702416,41,41,2
14095,-gneE8,0.534745692198417,84,9,2
14434,-gneE8,0.544941003273,43,43,2
14480,-gneE8,0.53555867266314,89,9,2
14817,-gneE8,0.545754009437661,41,41,2
14861,-gneE8,0.536446581596258,85,9,2
15199,-gneE8,0.546587212194141,42,42,2
15241,-gneE8,0.537193670764206,84,8,2
15578,-gneE8,0.547333828896827,43,43,2
15620,-gneE8,0.537952578764437,85,8,2
15962,-gneE8,0.54801624622904,45,45,2
16005,-gneE8,0.538742833034997,88,9,2
16338,-gneE8,0.548804051272157,42,42,2
16381,-gneE8,0.539468789550714,85,8,2
16720,-gneE8,0.549509961427805,40,40,2
16764,-gneE8,0.540208399516708,84,8,2
17105,-gneE8,0.550254650785385,43,43,2
17150,-gneE8,0.541046958743814,88,9,2
17490,-gneE8,0.551043733564421,45,45,2
17530,-gneE8,0.541652839737609,85,7,2
17872,-gneE8,0.551625679446225,43,43,2
17915,-gneE8,0.542364571617047,86,8,2
18259,-gneE8,0.552318740356282,44,44,2
18304,-gneE8,0.543045954209102,89,8,2
18645,-gneE8,0.55297833327895,41,41,2
18687,-gneE8,0.543791135901038,83,8,2
19029,-gneE8,0.553754590231865,39,39,2
19075,-gneE8,0.544563538586644,85,8,2
19410,-gneE8,0.554452368623554,41,41,2
19453,-gneE8,0.54529092466184,84,8,2
19795,-gneE8,0.555162603097374,42,42,2
19838,-gneE8,0.546126871827751,85,9,2
352,-gneE9,1,45,9,1
730,-gneE9,1,43,9,1
1111,-gneE9,1,43,8,1
1498,-gneE9,1,46,10,1
1878,-gneE9,1,42,8,1
2259,-gneE9,1,44,8,1
2640,-gneE9,1,44,8,1
3024,-gneE9,1,42,8,1
3404,-gneE9,1,40,8,1
3780,-gneE9,1,40,8,1
4170,-gneE9,1,44,9,1
4551,-gneE9,1,44,8,1
4935,-gneE9,1,45,8,1
5315,-gneE9,1,42,8,1
5695,-gneE9,1,41,8,1
6078,-gneE9,1,44,10,1
6458,-gneE9,1,44,9,1
6836,-gneE9,1,44,9,1
7214,-gneE9,1,42,8,1
7593,-gneE9,1,42,7,1
7973,-gneE9,1,43,9,1
8355,-gneE9,1,44,8,1
8735,-gneE9,1,43,8,1
9113,-gneE9,1,42,7,1
9496,-gneE9,1,42,9,1
9868,-gneE9,1,39,7,1
10251,-gneE9,1,40,7,1
10635,-gneE9,1,43,8,1
11016,-gneE9,1,43,9,1
11391,-gneE9,1,42,8,1
11776,-gneE9,1,43,8,1
12159,-gneE9,1,42,8,1
12541,-gneE9,1,42,8,1
12926,-gneE9,1,45,10,1
13309,-gneE9,1,47,9,1
13690,-gneE9,1,44,9,1
14076,-gneE9,1,45,10,1
14458,-gneE9,1,45,9,1
14838,-gneE9,1,42,7,1
15221,-gneE9,1,43,9,1
15600,-gneE9,1,43,8,1
15985,-gneE9,1,47,10,1
16360,-gneE9,1,43,9,1
16745,-gneE9,1,45,10,1
17128,-gneE9,1,44,8,1
17510,-gneE9,1,41,8,1
17895,-gneE9,1,43,10,1
18284,-gneE9,1,45,10,1
18669,-gneE9,1,45,11,1
19053,-gneE9,1,43,8,1
19431,-gneE9,1,42,8,1
19815,-gneE9,1,42,7,1
158,gneE1,1,41,8,1
540,gneE1,1,45,9,1
919,gneE1,1,44,8,1
1304,gneE1,1,44,9,1
1691,gneE1,1,45,8,1
2069,gneE1,1,40,7,1
2446,gneE1,1,41,7,1
2836,gneE1,1,48,10,1
3216,gneE1,1,44,8,1
3595,gneE1,1,45,9,1
3978,gneE1,1,45,9,1
4360,gneE1,1,44,8,1
4745,gneE1,1,42,8,1
5125,gneE1,1,45,9,1
5506,gneE1,1,46,9,1
5885,gneE1,1,42,8,1
6270,gneE1,1,45,9,1
6646,gneE1,1,40,8,1
7027,gneE1,1,44,10,1
7404,gneE1,1,45,8,1
7785,gneE1,1,43,8,1
8165,gneE1,1,44,9,1
8547,gneE1,1,42,9,1
8925,gneE1,1,42,9,1
9304,gneE1,1,47,10,1
9686,gneE1,1,42,10,1
10061,gneE1,1,44,9,1
10443,gneE1,1,45,8,1
10825,gneE1,1,42,8,1
11200,gneE1,1,41,7,1
11584,gneE1,1,44,9,1
11967,gneE1,1,44,8,1
12356,gneE1,1,46,8,1
12732,gneE1,1,43,9,1
13119,gneE1,1,43,9,1
13499,gneE1,1,42,9,1
13882,gneE1,1,42,8,1
14264,gneE1,1,42,9,1
14648,gneE1,1,43,8,1
15033,gneE1,1,44,9,1
15412,gneE1,1,46,8,1
15793,gneE1,1,46,9,1
16173,gneE1,1,42,9,1
16553,gneE1,1,44,9,1
16938,gneE1,1,42,9,1
17321,gneE1,1,44,9,1
17702,gneE1,1,44,8,1
18088,gneE1,1,44,9,1
18477,gneE1,1,45,8,1
18863,gneE1,1,44,8,1
19244,gneE1,1,42,8,1
19623,gneE1,1,42,9,1
58,gneE10,0.516984727297551,40,40,2
263,gneE10,0.499624350445272,245,8,2
432,gneE10,0.515478302909,41,41,2
645,gneE10,0.500507419273636,254,8,2
812,gneE10,0.514862556809387,40,40,2
1026,gneE10,0.500950713762247,254,9,2
1198,gneE10,0.514467704172933,43,43,2
1410,gneE10,0.501109803628944,255,8,2
1583,gneE10,0.514176272387253,44,44,2
1796,gneE10,0.50129839049998,257,9,2
1963,gneE10,0.513987077209466,43,43,2
2173,gneE10,0.501384310565905,253,8,2
2341,gneE10,0.513780303752691,42,42,2
2554,gneE10,0.501433890937073,255,8,2
2727,gneE10,0.513542967991525,46,46,2
2941,gneE10,0.501407111610195,260,8,2
3111,gneE10,0.51331290481036,44,44,2
3322,gneE10,0.501463544617932,255,10,2
3487,gneE10,0.513192790347059,43,43,2
3696,gneE10,0.501406384868513,252,8,2
3869,gneE10,0.513002714113898,43,43,2
4084,gneE10,0.50130231901178,258,7,2
4255,gneE10,0.512766669383465,40,40,2
4466,gneE10,0.501247168290333,251,8,2
4638,gneE10,0.512651886423787,44,44,2
4847,gneE10,0.501240546608957,253,8,2
5019,gneE10,0.51248040171535,41,41,2
5230,gneE10,0.501171885794742,252,8,2
5400,gneE10,0.512311387666117,45,45,2
5613,gneE10,0.501131796589232,258,9,2
5777,gneE10,0.512228598940812,41,41,2
5993,gneE10,0.501090028006295,257,8,2
6161,gneE10,0.51211553714655,44,44,2
6373,gneE10,0.501101119798834,256,9,2
6540,gneE10,0.512041236979361,40,40,2
6751,gneE10,0.501106739224246,251,9,2
6922,gneE10,0.511935707262453,44,44,2
7128,gneE10,0.501024713654559,250,8,2
7296,gneE10,0.511832401628783,41,41,2
7510,gneE10,0.501022149691671,255,9,2
7678,gneE10,0.511721128230975,42,42,2
7886,gneE10,0.500933021739008,250,8,2
8057,gneE10,0.511623557184017,44,44,2
8269,gneE10,0.500883855132442,256,8,2
8439,gneE10,0.511470993544719,41,41,2
8648,gneE10,0.500792658204262,250,8,2
8819,gneE10,0.511438469379786,42,42,2
9030,gneE10,0.500850038302248,253,9,2
9196,gneE10,0.511387703026118,40,40,2
9410,gneE10,0.500802414775307,254,8,2
9582,gneE10,0.511202999919024,43,43,2
9791,gneE10,0.500795703941842,252,11,2
9957,gneE10,0.511138414059427,44,44,2
10168,gneE10,0.500598163339481,255,7,2
10336,gneE10,0.510953055222614,41,41,2
10550,gneE10,0.500497097979029,255,8,2
10717,gneE10,0.51091251004913,39,39,2
10934,gneE10,0.500537436064953,256,9,2
11098,gneE10,0.510808826857222,41,41,2
11306,gneE10,0.500438503561013,249,8,2
11477,gneE10,0.510785950500767,43,43,2
11689,gneE10,0.500486310072406,255,9,2
11859,gneE10,0.510643502283186,41,41,2
12073,gneE10,0.500337559061757,255,8,2
12248,gneE10,0.5105204267577,45,45,2
12457,gneE10,0.500291762463224,254,9,2
12624,gneE10,0.510477811357034,40,40,2
12837,gneE10,0.500241336191887,253,8,2
13013,gneE10,0.510407725458933,45,45,2
13223,gneE10,0.500241918751504,255,9,2
13393,gneE10,0.51037207494841,41,41,2
13602,gneE10,0.50015981557454,250,7,2
13777,gneE10,0.510216996393396,44,44,2
13988,gneE10,0.500028921867538,255,7,2
14161,gneE10,0.510051093575534,44,44,2
14369,gneE10,0.499936486595369,252,8,2
14542,gneE10,0.509930897492888,41,41,2
14757,gneE10,0.49992058216129,256,10,2
14923,gneE10,0.509929310691956,43,43,2
15137,gneE10,0.499863004949485,257,8,2
15306,gneE10,0.509845411998061,44,44,2
15516,gneE10,0.499890313024632,254,10,2
15685,gneE10,0.50980440062413,44,44,2
15898,gneE10,0.49986957944112,257,10,2
16068,gneE10,0.509807447868143,42,42,2
16275,gneE10,0.499826701106763,249,8,2
16446,gneE10,0.509738941030926,43,43,2
16657,gneE10,0.49977550925637,254,8,2
16829,gneE10,0.509662460872214,44,44,2
17043,gneE10,0.499757223636532,258,9,2
17213,gneE10,0.509574776361967,44,44,2
17426,gneE10,0.49969347031558,257,9,2
17596,gneE10,0.509488921515042,43,43,2
17810,gneE10,0.499629621093554,257,9,2
17980,gneE10,0.509502931374429,42,42,2
18194,gneE10,0.499626643311771,256,8,2
18367,gneE10,0.509434470515164,43,43,2
18581,gneE10,0.499578092477896,257,8,2
18753,gneE10,0.509314176542243,45,45,2
18968,gneE10,0.499435733104956,260,7,2
19140,gneE10,0.509199040984113,41,41,2
19349,gneE10,0.499432462234006,250,9,2
19515,gneE10,0.509165678450062,41,41,2
19731,gneE10,0.499408491532815,257,9,2
19901,gneE10,0.509180550442095,41,41,2
38,gneE11,0.514468819881184,38,38,2
285,gneE11,0.497274097457757,285,8,2
413,gneE11,0.513099193626651,41,41,2
665,gneE11,0.498186654640563,293,9,2
792,gneE11,0.512451199567079,41,41,2
1047,gneE11,0.498459005739065,296,8,2
1175,gneE11,0.511951070595543,43,43,2
1432,gneE11,0.498556871355823,300,8,2
1563,gneE11,0.51145494988328,47,47,2
1815,gneE11,0.498440432894867,299,7,2
1941,gneE11,0.511012252149454,43,43,2
2196,gneE11,0.498408286084884,298,9,2
2321,gneE11,0.510616516912786,41,41,2
2575,gneE11,0.4982288124244,295,8,2
2706,gneE11,0.510219793343203,43,43,2
2960,gneE11,0.498045757012744,297,8,2
3088,gneE11,0.509898251032087,44,44,2
3342,gneE11,0.497987919764105,298,10,2
3468,gneE11,0.509529938270358,44,44,2
3717,gneE11,0.497697618168259,293,8,2
3847,gneE11,0.509244689366725,43,43,2
4105,gneE11,0.497544851779149,301,8,2
4236,gneE11,0.508818689930352,44,44,2
4486,gneE11,0.497249872135579,294,8,2
4616,gneE11,0.508547540863327,42,42,2
4869,gneE11,0.497129189771875,295,9,2
4998,gneE11,0.508324581741857,40,40,2
5251,gneE11,0.496969497582985,293,8,2
5377,gneE11,0.508056733968187,40,40,2
5633,gneE11,0.496829893130271,296,9,2
5756,gneE11,0.50781649193433,40,40,2
6014,gneE11,0.496633181708057,298,8,2
6140,gneE11,0.50747983237951,42,42,2
6392,gneE11,0.496378485327127,294,8,2
6519,gneE11,0.507219343636669,41,41,2
6771,gneE11,0.496230240765029,293,9,2
6899,gneE11,0.50700802696127,42,42,2
7151,gneE11,0.496085357243798,294,9,2
7277,gneE11,0.506724778711871,42,42,2
7530,gneE11,0.495826162534805,295,8,2
7657,gneE11,0.506471984171237,42,42,2
7907,gneE11,0.495673948626908,292,9,2
8035,gneE11,0.506262718174716,42,42,2
8289,gneE11,0.495441644479193,296,7,2
8419,gneE11,0.505851057627056,43,43,2
8669,gneE11,0.4951237864938,293,8,2
8800,gneE11,0.505490092490458,46,46,2
9051,gneE11,0.494846515553218,297,9,2
9176,gneE11,0.505287402528657,41,41,2
9431,gneE11,0.494618945016881,296,7,2
9561,gneE11,0.504895153074622,44,44,2
9811,gneE11,0.494459328962355,294,12,2
9935,gneE11,0.504797593279507,44,44,2
10190,gneE11,0.494288517241102,299,9,2
10316,gneE11,0.504469043708257,42,42,2
10570,gneE11,0.49396832504531,296,8,2
10699,gneE11,0.504176004112475,43,43,2
10953,gneE11,0.493714490247655,297,8,2
11078,gneE11,0.503866786322476,41,41,2
11328,gneE11,0.493485760523677,291,9,2
11456,gneE11,0.503684657918662,44,44,2
11711,gneE11,0.493331644697917,299,9,2
11838,gneE11,0.503432522754617,40,40,2
12095,gneE11,0.493081381174514,297,8,2
12225,gneE11,0.503218442384109,44,44,2
12478,gneE11,0.492937213448588,297,9,2
12604,gneE11,0.503027088250162,41,41,2
12860,gneE11,0.492778625181753,297,9,2
12991,gneE11,0.502850645567095,44,44,2
13242,gneE11,0.492600238912479,295,8,2
13371,gneE11,0.502692222148343,40,40,2
13623,gneE11,0.492439310989113,292,7,2
13754,gneE11,0.502445396306926,44,44,2
14011,gneE11,0.492284729023764,301,9,2
14137,gneE11,0.502312754386846,42,42,2
14391,gneE11,0.492150475689046,296,8,2
14521,gneE11,0.50204238993834,41,41,2
14776,gneE11,0.491943245257286,296,9,2
14903,gneE11,0.501857192743867,42,42,2
15157,gneE11,0.491714565840298,296,7,2
15284,gneE11,0.501599612729863,43,43,2
15535,gneE11,0.491519785224436,294,8,2
15664,gneE11,0.501318074671998,44,44,2
15917,gneE11,0.491225914003277,297,7,2
16047,gneE11,0.501069857898032,42,42,2
16296,gneE11,0.491078058305259,291,9,2
16425,gneE11,0.500834953011657,44,44,2
16680,gneE11,0.490892980203203,299,10,2
16808,gneE11,0.500629941884484,44,44,2
17062,gneE11,0.490643349732088,298,8,2
17192,gneE11,0.500354582869998,42,42,2
17445,gneE11,0.490358777166708,295,7,2
17574,gneE11,0.50004817544798,44,44,2
17829,gneE11,0.490071360968907,299,7,2
17960,gneE11,0.49975169289726,45,45,2
18215,gneE11,0.489829845160833,300,8,2
18345,gneE11,0.499542358773617,41,41,2
18604,gneE11,0.489675743099864,300,9,2
18730,gneE11,0.49936218979932,43,43,2
18990,gneE11,0.489513126178559,303,9,2
19118,gneE11,0.499179426698767,43,43,2
19369,gneE11,0.489359290805072,294,9,2
19495,gneE11,0.498995002314902,42,42,2
19753,gneE11,0.489188167299067,300,9,2
19881,gneE11,0.498763034938606,43,43,2
136,gneE2,0.518858857578726,39,39,2
179,gneE2,0.501697151552607,82,9,2
518,gneE2,0.517278365105971,46,46,2
562,gneE2,0.503063728178792,90,9,2
897,gneE2,0.517422387939199,42,42,2
939,gneE2,0.504204180560049,84,8,2
1281,gneE2,0.517888491328512,43,43,2
1324,gneE2,0.505271286704449,86,8,2
1669,gneE2,0.518435798384546,44,44,2
1713,gneE2,0.506379297013584,88,9,2
2049,gneE2,0.519183258590691,43,43,2
2090,gneE2,0.507348445639282,84,8,2
2426,gneE2,0.519838500999591,42,42,2
2469,gneE2,0.508392430363734,85,9,2
2811,gneE2,0.520690466218252,44,44,2
2856,gneE2,0.509394043278873,89,9,2
3192,gneE2,0.521527827742774,41,41,2
3236,gneE2,0.510319316262376,85,8,2
3572,gneE2,0.522285599299153,42,42,2
3615,gneE2,0.511372205794182,85,9,2
3953,gneE2,0.523192725354614,41,41,2
3997,gneE2,0.512127803914636,85,7,2
4338,gneE2,0.523788743683262,42,42,2
4381,gneE2,0.512985179405308,85,8,2
4724,gneE2,0.524529345727181,45,45,2
4765,gneE2,0.513820040166314,86,8,2
5100,gneE2,0.525315688044837,40,40,2
5145,gneE2,0.514853008462253,85,9,2
5483,gneE2,0.526195267329524,42,42,2
5528,gneE2,0.515791516136263,87,9,2
5863,gneE2,0.52704403919472,42,42,2
5907,gneE2,0.516599683122816,86,8,2
6247,gneE2,0.527803146845395,43,43,2
6291,gneE2,0.517553181098975,87,9,2
6626,gneE2,0.528648536322858,42,42,2
6667,gneE2,0.518385934076048,83,8,2
7006,gneE2,0.529382396540315,44,44,2
7048,gneE2,0.519408681589102,86,10,2
7380,gneE2,0.530396235042561,41,41,2
7427,gneE2,0.520323985153412,88,9,2
7764,gneE2,0.531226462800006,44,44,2
7808,gneE2,0.521210431613044,88,9,2
8142,gneE2,0.532080600224472,44,44,2
8185,gneE2,0.522130035251421,87,9,2
8524,gneE2,0.532918661065963,43,43,2
8566,gneE2,0.523044969915016,85,9,2
8902,gneE2,0.533837559631785,39,39,2
8945,gneE2,0.523919393876853,82,8,2
9279,gneE2,0.534633409201838,41,41,2
9323,gneE2,0.524722483686931,85,8,2
9664,gneE2,0.535337225191624,43,43,2
9707,gneE2,0.525584610023164,86,9,2
10037,gneE2,0.536204847882808,39,39,2
10081,gneE2,0.526402564418918,83,8,2
10423,gneE2,0.53693128751854,45,45,2
10467,gneE2,0.527341377129282,89,10,2
10803,gneE2,0.537825101623662,42,42,2
10847,gneE2,0.528063892934871,86,8,2
11179,gneE2,0.538534667209396,40,40,2
11222,gneE2,0.528974282231058,83,9,2
11562,gneE2,0.539384121482444,41,41,2
11603,gneE2,0.529741668274175,82,8,2
11946,gneE2,0.540143742330734,44,44,2
11988,gneE2,0.530486486784448,86,8,2
12333,gneE2,0.540855283743661,42,42,2
12376,gneE2,0.531367128795929,85,9,2
12710,gneE2,0.541696360639777,44,44,2
12754,gneE2,0.532200218945789,88,9,2
13096,gneE2,0.542502724620948,42,42,2
13139,gneE2,0.533074425840603,85,9,2
13477,gneE2,0.543370244681624,40,40,2
13520,gneE2,0.533997102733048,83,9,2
13861,gneE2,0.54423700474844,43,43,2
13904,gneE2,0.534729843075967,86,8,2
14243,gneE2,0.544939354402052,42,42,2
14283,gneE2,0.535378877254572,82,7,2
14626,gneE2,0.545560782253788,42,42,2
14670,gneE2,0.5361067656388,86,8,2
15009,gneE2,0.546261301299513,44,44,2
15055,gneE2,0.536905272053107,90,9,2
15387,gneE2,0.547057826007148,42,42,2
15433,gneE2,0.537749419134815,88,9,2
15770,gneE2,0.54785199492928,43,43,2
15812,gneE2,0.538360918333288,85,7,2
16150,gneE2,0.548463912863213,40,40,2
16193,gneE2,0.539265238583211,83,9,2
16529,gneE2,0.54934353315488,39,39,2
16572,gneE2,0.539929329159923,82,7,2
16916,gneE2,0.549961607932328,45,45,2
16959,gneE2,0.540626639782097,88,8,2
17298,gneE2,0.550632841385103,42,42,2
17339,gneE2,0.541251737808669,83,7,2
17677,gneE2,0.551287815232689,41,41,2
17722,gneE2,0.541897589612673,86,7,2
18065,gneE2,0.551915806786876,41,41,2
18111,gneE2,0.542888545798624,87,10,2
18453,gneE2,0.552858852367261,42,42,2
18497,gneE2,0.543627878742797,86,8,2
18841,gneE2,0.553524745114802,45,45,2
18886,gneE2,0.544496987819856,90,10,2
19221,gneE2,0.554421676745976,40,40,2
19265,gneE2,0.545251215013962,84,8,2
19600,gneE2,0.555155733966019,44,44,2
19645,gneE2,0.546062928340566,89,9,2
19985,gneE2,0.5559250841252,42,42,2
117,gneE3,0.518665611568567,40,40,2
199,gneE3,0.501012628027102,122,8,2
