time,edge,probability (value_coeff),expect,true,no.of neighbours
2911,gneE5,0.497948688281467,214,205,2
3121,gneE5,0.49834014267153,41,33,2
3291,gneE5,0.497871999181785,211,203,2
3500,gneE5,0.49831139007116,42,32,2
3668,gneE5,0.497731193699814,210,200,2
3881,gneE5,0.498205738798551,42,34,2
4056,gneE5,0.49776199096482,217,209,2
4267,gneE5,0.498184236768772,41,31,2
4436,gneE5,0.497617175139976,210,200,2
4651,gneE5,0.498076150102945,43,35,2
4818,gneE5,0.497626919853536,210,202,2
5030,gneE5,0.497999387047581,40,32,2
5201,gneE5,0.497556282724623,211,203,2
5412,gneE5,0.497921233680208,43,35,2
5583,gneE5,0.497487930202551,214,206,2
5791,gneE5,0.497811104316493,43,35,2
5964,gneE5,0.497385072784902,216,208,2
6173,gneE5,0.49779265030747,42,33,2
6344,gneE5,0.49731004330164,213,204,2
6553,gneE5,0.497674189542883,42,34,2
6722,gneE5,0.497243983196389,211,203,2
6934,gneE5,0.497643048675103,43,35,2
7101,gneE5,0.497213467290406,210,202,2
7309,gneE5,0.497618104352709,41,32,2
7481,gneE5,0.497144416635185,213,204,2
7691,gneE5,0.497543556774599,42,34,2
7858,gneE5,0.497116794756011,209,201,2
8070,gneE5,0.497472512014258,43,35,2
8241,gneE5,0.497057920824041,214,206,2
8452,gneE5,0.497449786011334,43,33,2
8620,gneE5,0.49692678667536,211,201,2
8833,gneE5,0.49727342101888,43,33,2
8998,gneE5,0.496745379250615,208,198,2
9208,gneE5,0.497138206261597,40,32,2
9380,gneE5,0.496725627355584,212,204,2
9593,gneE5,0.497065131349586,42,32,2
9760,gneE5,0.496544266537841,209,199,2
9968,gneE5,0.496982215797731,41,33,2
10139,gneE5,0.496573117171502,212,204,2
10348,gneE5,0.496959445238762,42,32,2
10520,gneE5,0.496454869026703,214,204,2
10731,gneE5,0.496795574998334,41,32,2
10904,gneE5,0.496343207620585,214,205,2
11110,gneE5,0.496731208123919,41,32,2
11275,gneE5,0.496262958246946,206,197,2
11491,gneE5,0.496595906596873,43,35,2
11659,gneE5,0.496191000944056,211,203,2
11871,gneE5,0.496525397001832,42,33,2
12044,gneE5,0.496079898586515,215,206,2
12260,gneE5,0.496409274322158,43,35,2
12427,gneE5,0.496005193434274,210,202,2
12638,gneE5,0.496342666390842,42,34,2
12809,gneE5,0.49594555210299,213,205,2
13026,gneE5,0.496270303516742,43,35,2
13192,gneE5,0.495866845776106,209,201,2
13405,gneE5,0.496196965575048,41,34,2
13574,gneE5,0.495846675080932,210,203,2
13790,gneE5,0.496171986990519,44,36,2
13960,gneE5,0.495780292019578,214,206,2
14172,gneE5,0.496109782402191,42,35,2
14340,gneE5,0.495761501118774,210,203,2
14555,gneE5,0.496086239401948,43,34,2
14727,gneE5,0.495650076481286,215,206,2
14937,gneE5,0.495937936919458,42,34,2
15108,gneE5,0.495547634885368,213,205,2
15318,gneE5,0.495877060470917,42,34,2
15486,gneE5,0.49548219671073,210,202,2
15697,gneE5,0.495809490130755,42,33,2
15867,gneE5,0.495370564940401,212,203,2
16082,gneE5,0.495652882574649,43,35,2
16247,gneE5,0.495256194527028,208,200,2
16460,gneE5,0.495540054238783,44,35,2
16630,gneE5,0.495107332432039,214,205,2
16842,gneE5,0.495471434510099,43,34,2
17014,gneE5,0.495041734656956,215,206,2
17225,gneE5,0.495364634850612,42,33,2
17396,gneE5,0.49493188658882,213,204,2
17608,gneE5,0.495292910785741,43,34,2
17779,gneE5,0.494863143268862,214,205,2
17994,gneE5,0.495179620151842,43,34,2
18165,gneE5,0.494750793860811,214,205,2
18381,gneE5,0.49510468709953,44,36,2
18551,gneE5,0.494724323684273,214,206,2
18766,gneE5,0.495002212914134,44,36,2
18939,gneE5,0.494627896337079,217,209,2
19152,gneE5,0.494947323762567,42,34,2
19320,gneE5,0.494561310598793,210,202,2
19528,gneE5,0.494885210200614,41,33,2
19700,gneE5,0.494505383489267,213,205,2
19914,gneE5,0.494859144723371,42,33,2
299,gneE8,0.5,299,299,2
384,gneE8,0.501042164830569,41,32,2
678,gneE8,0.500630060755371,335,326,2
763,gneE8,0.501586661556376,42,33,2
1060,gneE8,0.501205544984667,339,330,2
1146,gneE8,0.502195992401337,43,35,2
1444,gneE8,0.501873520169381,341,333,2
1531,gneE8,0.502719146571886,43,33,2
1827,gneE8,0.502326379141946,339,329,2
1911,gneE8,0.503287027401649,41,33,2
2207,gneE8,0.502978705908204,337,329,2
2291,gneE8,0.503799362066635,40,32,2
2589,gneE8,0.503498197060913,338,330,2
2674,gneE8,0.504290205429581,42,34,2
2973,gneE8,0.503996852274503,341,333,2
3058,gneE8,0.504794308748553,42,34,2
3354,gneE8,0.504502747963365,338,330,2
3437,gneE8,0.505485264779508,41,33,2
3730,gneE8,0.505194024268889,334,326,2
3817,gneE8,0.505945980727906,45,37,2
4118,gneE8,0.50566818370874,346,338,2
4206,gneE8,0.506318493239519,45,36,2
4499,gneE8,0.506001940075768,338,329,2
4586,gneE8,0.50674327269969,43,35,2
4882,gneE8,0.506465420844975,339,331,2
4968,gneE8,0.507194091514708,41,33,2
5264,gneE8,0.506917048081088,337,329,2
5348,gneE8,0.507656662813038,41,33,2
5645,gneE8,0.507382673471716,338,330,2
5727,gneE8,0.508228289777431,40,32,2
6025,gneE8,0.507956351255495,338,330,2
6110,gneE8,0.508690491358529,42,32,2
6405,gneE8,0.508351938571576,337,327,2
6490,gneE8,0.50916565953885,41,32,2
6784,gneE8,0.508861140262617,335,326,2
6870,gneE8,0.509656987931784,43,34,2
7163,gneE8,0.509355234328941,336,327,2
7247,gneE8,0.510063939280042,41,33,2
7543,gneE8,0.509798058067474,337,329,2
7627,gneE8,0.510597084545948,41,34,2
7921,gneE8,0.510364324296878,335,328,2
8005,gneE8,0.511065185179631,41,32,2
8303,gneE8,0.51077099659727,339,330,2
8388,gneE8,0.511468231926584,41,33,2
8683,gneE8,0.511205697991788,336,328,2
8769,gneE8,0.511888765001188,42,34,2
9063,gneE8,0.511627465174956,336,328,2
9148,gneE8,0.512404396260573,42,35,2
9444,gneE8,0.512178134336085,338,331,2
9530,gneE8,0.512860284911524,43,34,2
9819,gneE8,0.512565373968966,332,323,2
9904,gneE8,0.513529536862203,43,36,2
10203,gneE8,0.51330779399029,342,335,2
10286,gneE8,0.513913950438191,42,35,2
10584,gneE8,0.513691785595151,340,333,2
10669,gneE8,0.514370938835046,42,34,2
10965,gneE8,0.514116504741927,338,330,2
11048,gneE8,0.51490244131343,41,32,2
11340,gneE8,0.514612951575638,333,324,2
11426,gneE8,0.515281855288974,43,35,2
11723,gneE8,0.515030722422416,340,332,2
11810,gneE8,0.515769049927132,42,34,2
12108,gneE8,0.515518780212074,340,332,2
12194,gneE8,0.516177909618339,43,35,2
12491,gneE8,0.515928466161438,340,332,2
12575,gneE8,0.516679209283666,42,34,2
12873,gneE8,0.516430559893309,340,332,2
12960,gneE8,0.517075450428911,44,34,2
13254,gneE8,0.516763760285556,338,328,2
13343,gneE8,0.517498251271847,43,34,2
13637,gneE8,0.517217739599824,337,328,2
13724,gneE8,0.517787322128188,43,34,2
14023,gneE8,0.517511719510746,342,333,2
14108,gneE8,0.518088600832237,42,32,2
14405,gneE8,0.517780532879708,339,329,2
14491,gneE8,0.518422810758805,42,33,2
14788,gneE8,0.518146307344089,339,330,2
14873,gneE8,0.518972398509164,42,35,2
15169,gneE8,0.518757273968949,338,331,2
15254,gneE8,0.519421684612477,42,33,2
15549,gneE8,0.51914498632452,337,328,2
15632,gneE8,0.519966819812291,40,32,2
15931,gneE8,0.519722930126728,339,331,2
16018,gneE8,0.520517469487826,43,33,2
16308,gneE8,0.520207862751581,333,323,2
16395,gneE8,0.520851878495665,44,35,2
16690,gneE8,0.520578816062851,339,330,2
16777,gneE8,0.52122130696667,42,32,2
17075,gneE8,0.52091950454521,340,330,2
17161,gneE8,0.521646307349632,41,33,2
17460,gneE8,0.521405416564077,340,332,2
17543,gneE8,0.52213633728186,41,33,2
17843,gneE8,0.521896685304082,341,333,2
17929,gneE8,0.522614586520764,44,34,2
18229,gneE8,0.522318281843652,344,334,2
18316,gneE8,0.522945231787486,42,32,2
18615,gneE8,0.522646957382915,341,331,2
18700,gneE8,0.523287363447514,42,31,2
19002,gneE8,0.522962802220616,344,333,2
19089,gneE8,0.523517618442128,44,36,2
19381,gneE8,0.523276437254163,336,328,2
19466,gneE8,0.523999660222827,43,35,2
19765,gneE8,0.523763180258853,342,334,2
19851,gneE8,0.524468186056528,43,36,2
320,gneE9,0.5,320,320,2
364,gneE9,0.501559294959101,44,36,2
700,gneE9,0.501237933740764,380,372,2
742,gneE9,0.502821314478268,42,34,2
1080,gneE9,0.502519904505206,380,372,2
1124,gneE9,0.503859724425757,44,34,2
1464,gneE9,0.503502447364465,384,374,2
1509,gneE9,0.50478834767381,45,36,2
1848,gneE9,0.504476755829105,384,375,2
1890,gneE9,0.505608278837847,42,34,2
2228,gneE9,0.505335182262368,380,372,2
2271,gneE9,0.506721610785066,43,34,2
2609,gneE9,0.506421332646498,381,372,2
2654,gneE9,0.507587695976599,45,36,2
2994,gneE9,0.507295647553937,385,376,2
3036,gneE9,0.508483407317269,42,34,2
3375,gneE9,0.508224951063153,381,373,2
3416,gneE9,0.509688130989081,41,33,2
3750,gneE9,0.509428901333455,375,367,2
3795,gneE9,0.510557627130342,45,35,2
4139,gneE9,0.510248954048817,389,379,2
4183,gneE9,0.511364503463846,44,37,2
4520,gneE9,0.511146203559429,381,374,2
4565,gneE9,0.51223749392736,45,37,2
4903,gneE9,0.511991686614567,383,375,2
4948,gneE9,0.513193942032026,45,36,2
5285,gneE9,0.512919111376787,382,373,2
5328,gneE9,0.514015960173598,43,34,2
5665,gneE9,0.51374190277791,380,371,2
5707,gneE9,0.514995551857943,42,33,2
6046,gneE9,0.514724257101995,381,372,2
6089,gneE9,0.515830326611682,43,36,2
6427,gneE9,0.515620790206268,381,374,2
6469,gneE9,0.516693383265122,42,35,2
6805,gneE9,0.516483551513376,378,371,2
6848,gneE9,0.517668499162988,43,34,2
7183,gneE9,0.517400357963473,378,369,2
7226,gneE9,0.518606182842706,43,34,2
7563,gneE9,0.518340992506124,380,371,2
7607,gneE9,0.519394136726335,44,35,2
7942,gneE9,0.519129694495689,379,370,2
7985,gneE9,0.520280997678701,43,33,2
8324,gneE9,0.519990997615253,382,372,2
8368,gneE9,0.520892169173785,44,35,2
8705,gneE9,0.520631775090932,381,372,2
8747,gneE9,0.521656659172071,42,34,2
9083,gneE9,0.521424448835659,378,370,2
9127,gneE9,0.522585567839605,44,36,2
9465,gneE9,0.522356822958123,382,374,2
9509,gneE9,0.523255873123425,44,36,2
9839,gneE9,0.523023220089872,374,366,2
9882,gneE9,0.524594984852042,43,34,2
10223,gneE9,0.52434112332338,384,375,2
10265,gneE9,0.525501118032642,42,34,2
10604,gneE9,0.525274584363882,381,373,2
10648,gneE9,0.526277733055815,44,36,2
10986,gneE9,0.526052651802705,382,374,2
11028,gneE9,0.527088143272727,42,34,2
11360,gneE9,0.526859071635534,374,366,2
11404,gneE9,0.52799250701119,44,34,2
11746,gneE9,0.527716058448929,386,376,2
11789,gneE9,0.528819515885278,43,35,2
12128,gneE9,0.528596801832801,382,374,2
12172,gneE9,0.529597319665267,44,35,2
12511,gneE9,0.529348244097779,383,374,2
12554,gneE9,0.530470141291106,43,33,2
12894,gneE9,0.530194272384482,383,373,2
12937,gneE9,0.531299604632516,43,34,2
13276,gneE9,0.531051438198634,382,373,2
13322,gneE9,0.532008660939412,46,38,2
13659,gneE9,0.531789301657613,383,375,2
13702,gneE9,0.532643819349791,43,34,2
14044,gneE9,0.532399036685364,385,376,2
14086,gneE9,0.533520606531208,42,34,2
14425,gneE9,0.533301352136042,381,373,2
14471,gneE9,0.534250308520082,46,37,2
14809,gneE9,0.534006243920773,384,375,2
14852,gneE9,0.535108508833,43,35,2
15190,gneE9,0.534890431151605,381,373,2
15233,gneE9,0.535766097521991,43,34,2
15570,gneE9,0.535520744138901,380,371,2
15612,gneE9,0.536495471189426,42,34,2
15952,gneE9,0.536279064516974,382,374,2
15996,gneE9,0.537119917395983,44,34,2
16329,gneE9,0.536846481411442,377,367,2
16373,gneE9,0.537924982579441,44,35,2
16711,gneE9,0.537682688877445,382,373,2
16756,gneE9,0.538878174716236,45,36,2
17097,gneE9,0.538638953626443,386,377,2
17141,gneE9,0.539582146440853,44,36,2
17481,gneE9,0.539368883968931,384,376,2
17523,gneE9,0.540211690939708,42,33,2
17863,gneE9,0.539971047038409,382,373,2
17907,gneE9,0.540811988395196,44,35,2
18250,gneE9,0.540574972468624,387,378,2
18296,gneE9,0.541490843992495,46,37,2
18636,gneE9,0.541253719851939,386,377,2
18679,gneE9,0.542343106396563,43,34,2
19022,gneE9,0.54210647561955,386,377,2
19067,gneE9,0.543168307962195,45,38,2
19401,gneE9,0.542981237086666,379,372,2
19445,gneE9,0.54405342596004,44,35,2
19786,gneE9,0.543817124922585,385,376,2
19829,gneE9,0.544887194801719,43,34,2
