time,edge,old node,possible nodes,probability (value_exp),value_coeff,expect,true,no.of neighbours
9163,gneE1,gneJ2,gneJ3,1,1.02983781081133,40.6315789473684,42,1
9204,gneE1,gneJ2,gneJ3,1,1.03844789691219,40.65,41,1
9244,gneE1,gneJ2,gneJ3,1,1.02320756865897,40.6190476190476,40,1
12470,gneE1,gneJ2,gneJ3,1,1.00864989788629,40.5909090909091,40,1
12511,gneE1,gneJ2,gneJ3,1,1.01828587219036,40.6086956521739,41,1
12552,gneE1,gneJ2,gneJ3,1,1.02751664142113,40.625,41,1
12593,gneE1,gneJ2,gneJ3,1,1.03637490913766,40.64,41,1
12634,gneE1,gneJ2,gneJ3,1,1.04488957328147,40.6538461538462,41,1
12879,gneE1,gneJ2,gneJ3,1,1.07673670703943,40.7037037037037,42,1
15462,gneE1,gneJ2,gneJ3,1,1.08375425089908,40.7142857142857,41,1
15504,gneE1,gneJ2,gneJ3,1,1.11421110369096,40.7586206896552,42,1
15544,gneE1,gneJ2,gneJ3,1,1.09620783036853,40.7333333333333,40,1
15584,gneE1,gneJ2,gneJ3,1,1.07877518377582,40.7096774193548,40,1
15624,gneE1,gneJ2,gneJ3,1,1.06187810236261,40.6875,40,1
15832,gneE1,gneJ2,gneJ3,1,1.11689668972321,40.7575757575758,43,1
17789,gneE1,gneJ2,gneJ3,1,1.14645689159776,40.7941176470588,42,1
17831,gneE1,gneJ2,gneJ3,1,1.17514828417998,40.8285714285714,42,1
17872,gneE1,gneJ2,gneJ3,1,1.17922991683304,40.8333333333333,41,1
19814,gneE1,gneJ2,gneJ3,1,1.20700769461082,40.8648648648649,42,1
334,-gneE1,gneJ3,gneJ2,0.5,0.5,334,334,2
376,-gneE1,gneJ3,gneJ2,0.315054044378737,-0.276595744680851,188,42,2
417,-gneE1,gneJ3,gneJ2,0.185181084743225,-0.981631715903872,139,41,2
455,-gneE1,gneJ3,gneJ2,0.185181084743225,-0.981631715903872,139,38,2
496,-gneE1,gneJ3,gneJ2,0.291194049049495,-0.981631715903872,139,79,2
535,-gneE1,gneJ3,gneJ2,0.406828482861262,-0.981631715903872,139,118,2
2667,-gneE1,gneJ3,gneJ2,0.51286703692003,-0.981631715903872,139,2250,2
2707,-gneE1,gneJ3,gneJ2,0.91947974444127,1.40218801073078,676.75,2290,2
2749,-gneE1,gneJ3,gneJ2,0.819311626739207,0.4785794257908,549.8,42,2
2788,-gneE1,gneJ3,gneJ2,0.644654002916843,-0.437489440780218,464.666666666667,39,2
2827,-gneE1,gneJ3,gneJ2,0.423649526806512,-1.34092063993126,403.857142857143,39,2
2868,-gneE1,gneJ3,gneJ2,0.232643545242739,-2.22655522849472,358.5,41,2
2908,-gneE1,gneJ3,gneJ2,0.075417434240152,-2.22655522849472,358.5,40,2
2948,-gneE1,gneJ3,gneJ2,0.036895564792239,-2.98232184993298,327.555555555556,80,2
2987,-gneE1,gneJ3,gneJ2,0.045128167989915,-2.98232184993298,327.555555555556,39,2
3027,-gneE1,gneJ3,gneJ2,0.076592568340384,-2.98232184993298,327.555555555556,79,2
3067,-gneE1,gneJ3,gneJ2,0.123449869229368,-2.98232184993298,327.555555555556,119,2
4644,-gneE1,gneJ3,gneJ2,0.184868536396408,-2.98232184993298,327.555555555556,1696,2
4685,-gneE1,gneJ3,gneJ2,0.264821560389374,-2.98232184993298,327.555555555556,1737,2
4726,-gneE1,gneJ3,gneJ2,0.358472000188689,-2.98232184993298,327.555555555556,1778,2
4768,-gneE1,gneJ3,gneJ2,0.455679886739732,-2.98232184993298,327.555555555556,1820,2
6467,-gneE1,gneJ3,gneJ2,0.986125419638714,1.45915023913459,646.7,3519,2
6509,-gneE1,gneJ3,gneJ2,0.965600354471737,0.530128884087731,591.727272727273,42,2
6551,-gneE1,gneJ3,gneJ2,0.917710509983407,-0.392936296800683,545.916666666667,42,2
6591,-gneE1,gneJ3,gneJ2,0.816158418470454,-1.31404083328983,507,40,2
6631,-gneE1,gneJ3,gneJ2,0.639912842417211,-2.2295890160677,473.642857142857,40,2
6671,-gneE1,gneJ3,gneJ2,0.417006899351935,-3.1396474780674,444.733333333333,40,2
6713,-gneE1,gneJ3,gneJ2,0.225313038451049,-4.03954320278064,419.5625,42,2
6752,-gneE1,gneJ3,gneJ2,0.020653327774609,-4.03954320278064,419.5625,39,2
6793,-gneE1,gneJ3,gneJ2,0.034495350719733,-4.03954320278064,419.5625,80,2
6835,-gneE1,gneJ3,gneJ2,0.055544780601604,-4.03954320278064,419.5625,122,2
6873,-gneE1,gneJ3,gneJ2,0.090851708520978,-4.03954320278064,419.5625,160,2
6914,-gneE1,gneJ3,gneJ2,0.138789926166756,-4.03954320278064,419.5625,201,2
8981,-gneE1,gneJ3,gneJ2,0.208120165254988,-4.03954320278064,419.5625,2268,2
9021,-gneE1,gneJ3,gneJ2,0.294469131033186,-4.03954320278064,419.5625,2308,2
9058,-gneE1,gneJ3,gneJ2,0.926034010134926,-0.638461286242772,532.823529411765,2345,2
9100,-gneE1,gneJ3,gneJ2,0.833464483902029,-1.55538436316585,505.555555555556,42,2
9142,-gneE1,gneJ3,gneJ2,0.667671406529369,-2.46809492978147,481.157894736842,42,2
9183,-gneE1,gneJ3,gneJ2,0.44694234870964,-3.37879949256052,459.15,41,2
9224,-gneE1,gneJ3,gneJ2,0.246068941350563,-4.28545604069582,439.238095238095,41,2
9263,-gneE1,gneJ3,gneJ2,0.04554696278949,-4.28545604069582,439.238095238095,39,2
9305,-gneE1,gneJ3,gneJ2,0.07163580246632,-4.28545604069582,439.238095238095,81,2
9346,-gneE1,gneJ3,gneJ2,0.11100483594892,-4.28545604069582,439.238095238095,122,2
12369,-gneE1,gneJ3,gneJ2,0.166547895437941,-4.28545604069582,439.238095238095,3145,2
12411,-gneE1,gneJ3,gneJ2,0.238026183912862,-4.28545604069582,439.238095238095,3187,2
12450,-gneE1,gneJ3,gneJ2,0.971723239299602,0.415106208300168,565.909090909091,3226,2
12490,-gneE1,gneJ3,gneJ2,0.931546387867916,-0.511234864558119,543.04347826087,40,2
12532,-gneE1,gneJ3,gneJ2,0.844371887551915,-1.43080077582527,522.166666666667,42,2
12573,-gneE1,gneJ3,gneJ2,0.684093356479013,-2.34927687540374,502.92,41,2
12613,-gneE1,gneJ3,gneJ2,0.46383881261441,-3.26682226508105,485.115384615385,40,2
12653,-gneE1,gneJ3,gneJ2,0.111441639965703,-3.26682226508105,485.115384615385,40,2
12693,-gneE1,gneJ3,gneJ2,0.172159965846209,-3.26682226508105,485.115384615385,80,2
12735,-gneE1,gneJ3,gneJ2,0.249960898970485,-3.26682226508105,485.115384615385,122,2
12777,-gneE1,gneJ3,gneJ2,0.346083863362212,-3.26682226508105,485.115384615385,164,2
12818,-gneE1,gneJ3,gneJ2,0.457671297072135,-3.26682226508105,485.115384615385,205,2
12858,-gneE1,gneJ3,gneJ2,0.341806236722247,-3.75235656279454,476.222222222222,245,2
12899,-gneE1,gneJ3,gneJ2,0.330217081710836,-3.75235656279454,476.222222222222,41,2
15399,-gneE1,gneJ3,gneJ2,0.444753862152352,-3.75235656279454,476.222222222222,2541,2
15441,-gneE1,gneJ3,gneJ2,0.969587087711802,-0.068463032582766,551.464285714286,2583,2
15483,-gneE1,gneJ3,gneJ2,0.926944208241024,-0.989796107568234,533.896551724138,42,2
15524,-gneE1,gneJ3,gneJ2,0.834781629859202,-1.91056395090758,517.466666666667,41,2
15563,-gneE1,gneJ3,gneJ2,0.667652421448832,-2.83287969979918,502.032258064516,39,2
15605,-gneE1,gneJ3,gneJ2,0.446137961689437,-3.74675345820995,487.65625,42,2
15644,-gneE1,gneJ3,gneJ2,0.096333287946443,-3.74675345820995,487.65625,39,2
15687,-gneE1,gneJ3,gneJ2,0.144703895804091,-3.74675345820995,487.65625,82,2
15728,-gneE1,gneJ3,gneJ2,0.21462046636586,-3.74675345820995,487.65625,123,2
15768,-gneE1,gneJ3,gneJ2,0.307383455811647,-3.74675345820995,487.65625,163,2
15810,-gneE1,gneJ3,gneJ2,0.200289371307408,-4.31885972006953,479.090909090909,205,2
15851,-gneE1,gneJ3,gneJ2,0.189809473261428,-4.31885972006953,479.090909090909,41,2
17564,-gneE1,gneJ3,gneJ2,0.277008908735059,-4.31885972006953,479.090909090909,1754,2
17768,-gneE1,gneJ3,gneJ2,0.856606796972307,-1.57212401543198,522.588235294118,1958,2
17810,-gneE1,gneJ3,gneJ2,0.704730377245548,-2.48958611537583,508.857142857143,42,2
17851,-gneE1,gneJ3,gneJ2,0.488154920441821,-3.40690167192728,495.861111111111,41,2
17892,-gneE1,gneJ3,gneJ2,0.243439942847313,-3.40690167192728,495.861111111111,41,2
17933,-gneE1,gneJ3,gneJ2,0.340995203321316,-3.40690167192728,495.861111111111,82,2
19793,-gneE1,gneJ3,gneJ2,0.877762579845824,-0.776628342972603,534.945945945946,1942,2
19833,-gneE1,gneJ3,gneJ2,0.873832029626032,-0.776628342972603,534.945945945946,40,2
19874,-gneE1,gneJ3,gneJ2,0.917181610357971,-0.776628342972603,534.945945945946,81,2
19992,-gneE1,gneJ3,gneJ2,0.856055409530047,-1.39837704245239,526.105263157895,199,2
334,gneE2,gneJ3,gneJ4,0.5,0.5,0,39,2
376,gneE2,gneJ3,gneJ4,0.684945955621263,0.5,0,81,2
417,gneE2,gneJ3,gneJ4,0.814818915256775,0.5,0,122,2
455,gneE2,gneJ3,gneJ4,0.814818915256775,0.5,160,160,2
496,gneE2,gneJ3,gneJ4,0.708805950950505,-0.092039800995025,100.5,41,2
535,gneE2,gneJ3,gneJ4,0.593171517138738,-0.604539800995025,80,39,2
2667,gneE2,gneJ3,gneJ4,0.48713296307997,-1.03311122956645,70,40,2
2707,gneE2,gneJ3,gneJ4,0.08052025555873,-1.03311122956645,70,40,2
2749,gneE2,gneJ3,gneJ4,0.180688373260793,-1.03311122956645,70,82,2
2788,gneE2,gneJ3,gneJ4,0.355345997083157,-1.03311122956645,70,121,2
2827,gneE2,gneJ3,gneJ4,0.576350473193488,-1.03311122956645,70,160,2
2868,gneE2,gneJ3,gneJ4,0.76735645475726,-1.03311122956645,70,201,2
2908,gneE2,gneJ3,gneJ4,0.924582565759848,0.279748655270399,104.2,241,2
2948,gneE2,gneJ3,gneJ4,0.963104435207761,0.279748655270399,104.2,40,2
2987,gneE2,gneJ3,gneJ4,0.954871832010085,0.069748655270399,100,79,2
3027,gneE2,gneJ3,gneJ4,0.923407431659616,-0.492751344729601,91.4285714285714,40,2
3067,gneE2,gneJ3,gneJ4,0.876550130770632,-1.02216310943548,85,40,2
4644,gneE2,gneJ3,gneJ4,0.815131463603592,-1.49861740306429,80.2222222222222,42,2
4685,gneE2,gneJ3,gneJ4,0.735178439610626,-1.96126484736311,76.3,41,2
4726,gneE2,gneJ3,gneJ4,0.64152799981131,-2.40031957373127,73.0909090909091,41,2
4768,gneE2,gneJ3,gneJ4,0.544320113260268,-2.80457489288021,70.5,42,2
6467,gneE2,gneJ3,gneJ4,0.013874580361286,-2.80457489288021,70.5,42,2
6509,gneE2,gneJ3,gneJ4,0.034399645528263,-2.80457489288021,70.5,84,2
6551,gneE2,gneJ3,gneJ4,0.082289490016593,-2.80457489288021,70.5,126,2
6591,gneE2,gneJ3,gneJ4,0.183841581529546,-2.80457489288021,70.5,166,2
6631,gneE2,gneJ3,gneJ4,0.360087157582789,-2.80457489288021,70.5,206,2
6671,gneE2,gneJ3,gneJ4,0.582993100648065,-2.80457489288021,70.5,246,2
6713,gneE2,gneJ3,gneJ4,0.774686961548951,-2.80457489288021,70.5,288,2
6752,gneE2,gneJ3,gneJ4,0.979346672225392,-0.180533972164096,90.2307692307692,327,2
6793,gneE2,gneJ3,gneJ4,0.965504649280268,-0.707716838720932,86.7142857142857,41,2
6835,gneE2,gneJ3,gneJ4,0.944455219398396,-1.20612448203303,83.7333333333333,42,2
6873,gneE2,gneJ3,gneJ4,0.909148291479022,-1.7362635855879,80.875,38,2
6914,gneE2,gneJ3,gneJ4,0.861210073833244,-2.21416620731075,78.5294117647059,41,2
8981,gneE2,gneJ3,gneJ4,0.791879834745011,-2.70324917674306,76.3333333333333,39,2
9021,gneE2,gneJ3,gneJ4,0.705530868966814,-3.16576685708253,74.4210526315789,40,2
9058,gneE2,gneJ3,gneJ4,0.073965989865074,-3.16576685708253,74.4210526315789,37,2
9100,gneE2,gneJ3,gneJ4,0.166535516097971,-3.16576685708253,74.4210526315789,79,2
9142,gneE2,gneJ3,gneJ4,0.332328593470631,-3.16576685708253,74.4210526315789,121,2
9183,gneE2,gneJ3,gneJ4,0.55305765129036,-3.16576685708253,74.4210526315789,162,2
9224,gneE2,gneJ3,gneJ4,0.753931058649437,-3.16576685708253,74.4210526315789,203,2
9263,gneE2,gneJ3,gneJ4,0.95445303721051,-1.24306154307286,82.8,242,2
9305,gneE2,gneJ3,gneJ4,0.92836419753368,-1.7236269140976,80.8571428571429,42,2
9346,gneE2,gneJ3,gneJ4,0.88899516405108,-2.20493801242997,79.0454545454545,41,2
12369,gneE2,gneJ3,gneJ4,0.833452104562059,-2.6751627315311,77.3913043478261,41,2
12411,gneE2,gneJ3,gneJ4,0.761973816087138,-3.12192453175064,75.9166666666667,42,2
12450,gneE2,gneJ3,gneJ4,0.028276760700398,-3.12192453175064,75.9166666666667,39,2
12490,gneE2,gneJ3,gneJ4,0.068453612132084,-3.12192453175064,75.9166666666667,79,2
12532,gneE2,gneJ3,gneJ4,0.155628112448085,-3.12192453175064,75.9166666666667,121,2
12573,gneE2,gneJ3,gneJ4,0.315906643520987,-3.12192453175064,75.9166666666667,162,2
12613,gneE2,gneJ3,gneJ4,0.53616118738559,-3.12192453175064,75.9166666666667,202,2
12653,gneE2,gneJ3,gneJ4,0.888558360034297,-1.19072298136304,82.56,242,2
12693,gneE2,gneJ3,gneJ4,0.827840034153791,-1.69642640341627,80.9230769230769,40,2
12735,gneE2,gneJ3,gneJ4,0.750039101029514,-2.16800142671543,79.4814814814815,42,2
12777,gneE2,gneJ3,gneJ4,0.653916136637788,-2.63052427863499,78.1428571428571,42,2
12818,gneE2,gneJ3,gneJ4,0.542328702927865,-3.09710121896698,76.8620689655172,41,2
12858,gneE2,gneJ3,gneJ4,0.658193763277753,-3.09710121896698,76.8620689655172,40,2
12899,gneE2,gneJ3,gneJ4,0.669782918289164,-3.04515316701893,77,81,2
15399,gneE2,gneJ3,gneJ4,0.555246137847648,-3.53046606612493,75.7741935483871,39,2
15441,gneE2,gneJ3,gneJ4,0.030412912288198,-3.53046606612493,75.7741935483871,42,2
15483,gneE2,gneJ3,gneJ4,0.073055791758976,-3.53046606612493,75.7741935483871,84,2
15524,gneE2,gneJ3,gneJ4,0.165218370140798,-3.53046606612493,75.7741935483871,125,2
15563,gneE2,gneJ3,gneJ4,0.332347578551168,-3.53046606612493,75.7741935483871,164,2
15605,gneE2,gneJ3,gneJ4,0.553862038310563,-3.53046606612493,75.7741935483871,206,2
15644,gneE2,gneJ3,gneJ4,0.903666712053557,-1.50810677545415,81.0625,245,2
15687,gneE2,gneJ3,gneJ4,0.855296104195909,-1.96999528512423,79.9090909090909,43,2
15728,gneE2,gneJ3,gneJ4,0.78537953363414,-2.44945757041176,78.7647058823529,41,2
15768,gneE2,gneJ3,gneJ4,0.692616544188353,-2.93437294936687,77.6571428571429,40,2
15810,gneE2,gneJ3,gneJ4,0.799710628692592,-2.93437294936687,77.6571428571429,42,2
15851,gneE2,gneJ3,gneJ4,0.810190526738572,-2.86761107860643,77.8055555555556,83,2
17564,gneE2,gneJ3,gneJ4,0.722991091264941,-3.35951248705714,76.7567567567568,39,2
17768,gneE2,gneJ3,gneJ4,0.143393203027693,-3.35951248705714,76.7567567567568,41,2
17810,gneE2,gneJ3,gneJ4,0.295269622754452,-3.35951248705714,76.7567567567568,83,2
17851,gneE2,gneJ3,gneJ4,0.511845079558179,-3.35951248705714,76.7567567567568,124,2
17892,gneE2,gneJ3,gneJ4,0.756560057152687,-2.27299002449474,79.0789473684211,165,2
17933,gneE2,gneJ3,gneJ4,0.659004796678684,-2.7480392694061,78.1025641025641,41,2
19793,gneE2,gneJ3,gneJ4,0.122237420154176,-2.7480392694061,78.1025641025641,41,2
19833,gneE2,gneJ3,gneJ4,0.126167970373968,-2.71190239700444,78.175,81,2
19874,gneE2,gneJ3,gneJ4,0.082818389642029,-3.18128371013575,77.2682926829268,41,2
19992,gneE2,gneJ3,gneJ4,0.143944590469953,-3.18128371013575,77.2682926829268,40,2
36,-gneE2,gneJ4,gneJ3,0.5,0.5,0,36,2
275,-gneE2,gneJ4,gneJ3,0.490001333120034,0.5,0,275,2
315,-gneE2,gneJ4,gneJ3,0.490001333120034,0.5,315,315,2
476,-gneE2,gneJ4,gneJ3,0.305835621322367,-0.279661016949153,177,39,2
515,-gneE2,gneJ4,gneJ3,0.179174390666291,-0.98195109328503,131,39,2
556,-gneE2,gneJ4,gneJ3,0.052653678778007,-0.98195109328503,131,41,2
594,-gneE2,gneJ4,gneJ3,0.09315426898631,-0.98195109328503,131,79,2
675,-gneE2,gneJ4,gneJ3,0.148428539690057,-0.98195109328503,131,160,2
1525,-gneE2,gneJ4,gneJ3,0.220322753666376,-0.98195109328503,131,1010,2
1603,-gneE2,gneJ4,gneJ3,0.308653432560689,-0.98195109328503,131,1088,2
1643,-gneE2,gneJ4,gneJ3,0.405653836217317,-0.98195109328503,131,1128,2
1683,-gneE2,gneJ4,gneJ3,0.503502795992488,-0.98195109328503,131,1168,2
1722,-gneE2,gneJ4,gneJ3,0.598648781661956,-0.98195109328503,131,1207,2
2647,-gneE2,gneJ4,gneJ3,0.941434772236068,1.39547464928923,631.25,2132,2
2687,-gneE2,gneJ4,gneJ3,0.864740772597392,0.473447358840884,513,40,2
2929,-gneE2,gneJ4,gneJ3,0.721041602936484,-0.432155097030183,434.333333333333,41,2
3007,-gneE2,gneJ4,gneJ3,0.513208873821352,-1.32894148644417,377.857142857143,39,2
3047,-gneE2,gneJ4,gneJ3,0.30407414068867,-2.20976085329706,335.625,40,2
3086,-gneE2,gneJ4,gneJ3,0.010434581016914,-2.20976085329706,335.625,39,2
3126,-gneE2,gneJ4,gneJ3,0.018552102941234,-2.20976085329706,335.625,79,2
3166,-gneE2,gneJ4,gneJ3,0.032160672898052,-2.20976085329706,335.625,119,2
3205,-gneE2,gneJ4,gneJ3,0.054810505973671,-2.20976085329706,335.625,158,2
3245,-gneE2,gneJ4,gneJ3,0.089545124685569,-2.20976085329706,335.625,198,2
4385,-gneE2,gneJ4,gneJ3,0.142439523127543,-2.20976085329706,335.625,1338,2
4424,-gneE2,gneJ4,gneJ3,0.216482225277741,-2.20976085329706,335.625,1377,2
4465,-gneE2,gneJ4,gneJ3,0.306435093307156,-2.20976085329706,335.625,1418,2
4505,-gneE2,gneJ4,gneJ3,0.413883025615079,-2.20976085329706,335.625,1458,2
4545,-gneE2,gneJ4,gneJ3,0.527027698846312,-2.20976085329706,335.625,1498,2
4623,-gneE2,gneJ4,gneJ3,0.91960648543918,0.119035203966495,473.444444444445,1576,2
4664,-gneE2,gneJ4,gneJ3,0.822345043660702,-0.785660286503054,430.2,41,2
4705,-gneE2,gneJ4,gneJ3,0.653885386914341,-1.6818150182553,394.818181818182,41,2
4748,-gneE2,gneJ4,gneJ3,0.438761287551327,-2.56416795943177,365.5,43,2
4788,-gneE2,gneJ4,gneJ3,0.140058210104696,-2.56416795943177,365.5,40,2
4828,-gneE2,gneJ4,gneJ3,0.209552143078973,-2.56416795943177,365.5,80,2
4869,-gneE2,gneJ4,gneJ3,0.296433937324724,-2.56416795943177,365.5,121,2
6405,-gneE2,gneJ4,gneJ3,0.395404899511575,-2.56416795943177,365.5,1657,2
6446,-gneE2,gneJ4,gneJ3,0.900568427097001,0.064037168773359,468,1698,2
6772,-gneE2,gneJ4,gneJ3,0.7846086455565,-0.846790856704348,437.357142857143,39,2
6814,-gneE2,gneJ4,gneJ3,0.597466094761742,-1.74460107568245,411,42,2
6854,-gneE2,gneJ4,gneJ3,0.377085065926948,-2.64145844876867,387.8125,40,2
6893,-gneE2,gneJ4,gneJ3,0.198490238036951,-3.5352765141114,367.294117647059,39,2
6933,-gneE2,gneJ4,gneJ3,0.002309765167121,-3.5352765141114,367.294117647059,40,2
6974,-gneE2,gneJ4,gneJ3,0.003995966217049,-3.5352765141114,367.294117647059,81,2
7014,-gneE2,gneJ4,gneJ3,0.006916046706467,-3.5352765141114,367.294117647059,121,2
7054,-gneE2,gneJ4,gneJ3,0.011838523273052,-3.5352765141114,367.294117647059,161,2
7095,-gneE2,gneJ4,gneJ3,0.019797779506069,-3.5352765141114,367.294117647059,202,2
7134,-gneE2,gneJ4,gneJ3,0.033407209581336,-3.5352765141114,367.294117647059,241,2
8715,-gneE2,gneJ4,gneJ3,0.054179479061059,-3.5352765141114,367.294117647059,1822,2
8755,-gneE2,gneJ4,gneJ3,0.087037159264132,-3.5352765141114,367.294117647059,1862,2
8796,-gneE2,gneJ4,gneJ3,0.134595147247516,-3.5352765141114,367.294117647059,1903,2
8839,-gneE2,gneJ4,gneJ3,0.197211419537872,-3.5352765141114,367.294117647059,1946,2
8880,-gneE2,gneJ4,gneJ3,0.283191164425595,-3.5352765141114,367.294117647059,1987,2
8921,-gneE2,gneJ4,gneJ3,0.38684849749788,-3.5352765141114,367.294117647059,2028,2
8961,-gneE2,gneJ4,gneJ3,0.953370296933163,-0.056931952032478,461.777777777778,2068,2
9000,-gneE2,gneJ4,gneJ3,0.891533102428982,-0.968200063635879,439.526315789474,39,2
9040,-gneE2,gneJ4,gneJ3,0.768851552702618,-1.87285981813475,419.55,40,2
9284,-gneE2,gneJ4,gneJ3,0.574801852577071,-2.77322750880015,401.47619047619,40,2
9325,-gneE2,gneJ4,gneJ3,0.356161979869502,-3.66675914241677,385.090909090909,41,2
9366,-gneE2,gneJ4,gneJ3,0.008965054741175,-3.66675914241677,385.090909090909,41,2
9406,-gneE2,gneJ4,gneJ3,0.015192066920094,-3.66675914241677,385.090909090909,81,2
9734,-gneE2,gneJ4,gneJ3,0.025183213045383,-3.66675914241677,385.090909090909,409,2
9774,-gneE2,gneJ4,gneJ3,0.041687585858747,-3.66675914241677,385.090909090909,449,2
10984,-gneE2,gneJ4,gneJ3,0.068622297289441,-3.66675914241677,385.090909090909,1659,2
11022,-gneE2,gneJ4,gneJ3,0.111551818049138,-3.66675914241677,385.090909090909,1697,2
11062,-gneE2,gneJ4,gneJ3,0.171876735768237,-3.66675914241677,385.090909090909,1737,2
11104,-gneE2,gneJ4,gneJ3,0.249667867778812,-3.66675914241677,385.090909090909,1779,2
11144,-gneE2,gneJ4,gneJ3,0.352319514330232,-3.66675914241677,385.090909090909,1819,2
11185,-gneE2,gneJ4,gneJ3,0.466169878401273,-3.66675914241677,385.090909090909,1860,2
11226,-gneE2,gneJ4,gneJ3,0.582354393632904,-3.66675914241677,385.090909090909,1901,2
11267,-gneE2,gneJ4,gneJ3,0.688942795083725,-3.66675914241677,385.090909090909,1942,2
12309,-gneE2,gneJ4,gneJ3,0.784498051871829,-3.66675914241677,385.090909090909,2984,2
12348,-gneE2,gneJ4,gneJ3,0.99824004226899,1.38187069664369,499.782608695652,3023,2
12390,-gneE2,gneJ4,gneJ3,0.995627660121764,0.469241763645514,480.708333333333,42,2
12430,-gneE2,gneJ4,gneJ3,0.989169004340873,-0.444380072754244,463.08,40,2
12674,-gneE2,gneJ4,gneJ3,0.973505780422104,-1.35485609926711,446.807692307692,40,2
12714,-gneE2,gneJ4,gneJ3,0.936827221223516,-2.26220790504905,431.740740740741,40,2
12756,-gneE2,gneJ4,gneJ3,0.857801260539699,-3.16168649296254,417.821428571429,42,2
12798,-gneE2,gneJ4,gneJ3,0.711131505494594,-4.05794745880872,404.862068965517,42,2
12837,-gneE2,gneJ4,gneJ3,0.500051676453776,-4.95862657595643,392.666666666667,39,2
12918,-gneE2,gneJ4,gneJ3,0.00231793374868,-4.95862657595643,392.666666666667,39,2
13326,-gneE2,gneJ4,gneJ3,0.003935696269214,-4.95862657595643,392.666666666667,447,2
13367,-gneE2,gneJ4,gneJ3,0.006566001295266,-4.95862657595643,392.666666666667,488,2
13973,-gneE2,gneJ4,gneJ3,0.011011855125645,-4.95862657595643,392.666666666667,1094,2
14011,-gneE2,gneJ4,gneJ3,0.018763996756796,-4.95862657595643,392.666666666667,1132,2
14053,-gneE2,gneJ4,gneJ3,0.030208592067993,-4.95862657595643,392.666666666667,1174,2
14095,-gneE2,gneJ4,gneJ3,0.048083552606264,-4.95862657595643,392.666666666667,1216,2
14135,-gneE2,gneJ4,gneJ3,0.077133659080092,-4.95862657595643,392.666666666667,1256,2
14255,-gneE2,gneJ4,gneJ3,0.121031298210172,-4.95862657595643,392.666666666667,1376,2
14298,-gneE2,gneJ4,gneJ3,0.178688577687283,-4.95862657595643,392.666666666667,1419,2
15260,-gneE2,gneJ4,gneJ3,0.264726309846161,-4.95862657595643,392.666666666667,2381,2
15300,-gneE2,gneJ4,gneJ3,0.369423602687804,-4.95862657595643,392.666666666667,2421,2
15339,-gneE2,gneJ4,gneJ3,0.490233534197938,-4.95862657595643,392.666666666667,2460,2
15379,-gneE2,gneJ4,gneJ3,0.987728156657032,-0.531455707609092,460.645161290323,2500,2
15421,-gneE2,gneJ4,gneJ3,0.970169564810445,-1.43761406538035,447.5625,42,2
15665,-gneE2,gneJ4,gneJ3,0.929310249550532,-2.34341368941433,435.242424242424,41,2
15707,-gneE2,gneJ4,gneJ3,0.842277755990883,-3.24428144366633,423.676470588235,42,2
15747,-gneE2,gneJ4,gneJ3,0.68399523288746,-4.14736209441053,412.714285714286,40,2
15789,-gneE2,gneJ4,gneJ3,0.469179893936333,-5.04299265974497,402.416666666667,42,2
15870,-gneE2,gneJ4,gneJ3,0.00447087412417,-5.04299265974497,402.416666666667,38,2
15909,-gneE2,gneJ4,gneJ3,0.0076072679973,-5.04299265974497,402.416666666667,77,2
15950,-gneE2,gneJ4,gneJ3,0.012566472795491,-5.04299265974497,402.416666666667,118,2
15990,-gneE2,gneJ4,gneJ3,0.020858282316313,-5.04299265974497,402.416666666667,158,2
17424,-gneE2,gneJ4,gneJ3,0.034305873242566,-5.04299265974497,402.416666666667,1592,2
17464,-gneE2,gneJ4,gneJ3,0.055732908834444,-5.04299265974497,402.416666666667,1632,2
17504,-gneE2,gneJ4,gneJ3,0.089009031631025,-5.04299265974497,402.416666666667,1672,2
17543,-gneE2,gneJ4,gneJ3,0.641648632840658,-2.13467064468138,437.783783783784,1711,2
17585,-gneE2,gneJ4,gneJ3,0.6406706356022,-2.13467064468138,437.783783783784,42,2
17626,-gneE2,gneJ4,gneJ3,0.743913007821964,-2.13467064468138,437.783783783784,83,2
17666,-gneE2,gneJ4,gneJ3,0.826858702252292,-2.13467064468138,437.783783783784,123,2
17707,-gneE2,gneJ4,gneJ3,0.885403727099297,-2.13467064468138,437.783783783784,164,2
17747,-gneE2,gneJ4,gneJ3,0.820133723557359,-2.66204535508255,431.631578947368,204,2
17913,-gneE2,gneJ4,gneJ3,0.648966347280288,-3.56480032680304,421.615384615385,41,2
17951,-gneE2,gneJ4,gneJ3,0.19959493972952,-3.56480032680304,421.615384615385,38,2
17991,-gneE2,gneJ4,gneJ3,0.292239556913199,-3.56480032680304,421.615384615385,78,2
19651,-gneE2,gneJ4,gneJ3,0.405271710013791,-3.56480032680304,421.615384615385,1738,2
19692,-gneE2,gneJ4,gneJ3,0.525402322819813,-3.56480032680304,421.615384615385,1779,2
19732,-gneE2,gneJ4,gneJ3,0.644802475749583,-3.56480032680304,421.615384615385,1819,2
19772,-gneE2,gneJ4,gneJ3,0.974893805282411,-0.501856386250091,457.55,1859,2
19854,-gneE2,gneJ4,gneJ3,0.939835716310415,-1.41244410841779,447.365853658537,40,2
